,separations,processivity,boundary_strength,TAD_size,threshold,first_passage_time,subTAD_LEFs_num,dist_to_neighbor_DSB,dist_to_CTCF
0,125,62.5,0.5,200,5,5,4,20198,137
1,125,62.5,0.5,200,3,8,4,20198,137
2,125,62.5,0.5,200,1,12,4,20198,137
3,125,62.5,0.5,200,5,18,8,19183,12
4,125,62.5,0.5,200,3,22,8,19183,12
5,125,62.5,0.5,400,5,24,13,20159,27
6,125,62.5,0.5,800,5,25,9,19467,345
7,125,62.5,0.5,200,1,26,6,19183,12
8,125,62.5,0.5,400,3,27,13,20159,27
9,125,62.5,0.5,800,3,29,11,19467,345
10,125,62.5,0.5,400,1,31,12,20159,27
11,125,62.5,0.5,800,5,37,15,20481,739
12,125,62.5,0.5,200,5,39,7,20046,23
13,125,62.5,0.5,800,3,39,13,20481,739
14,125,62.5,0.5,800,1,41,14,20481,739
15,125,62.5,0.5,200,3,43,7,20046,23
16,125,62.5,0.5,200,1,47,8,20046,23
17,125,62.5,0.5,200,5,52,7,19353,47
18,125,62.5,0.5,200,5,53,14,19176,97
19,125,62.5,0.5,200,3,55,12,19176,97
20,125,62.5,0.5,200,3,56,8,19353,47
21,125,62.5,0.5,200,1,57,12,19176,97
22,125,62.5,0.5,200,1,60,9,19353,47
23,125,62.5,0.5,200,5,84,7,19489,52
24,125,62.5,0.5,200,3,85,7,19489,52
25,125,62.5,0.5,200,1,87,8,19489,52
26,125,62.5,0.5,200,5,102,8,19532,177
27,125,62.5,0.5,200,3,103,9,19532,177
28,125,62.5,0.5,200,1,105,9,19532,177
29,125,62.5,0.5,200,5,112,7,20027,30
30,125,62.5,0.5,200,3,116,8,20027,30
31,125,62.5,0.5,200,5,118,8,19776,20
32,125,62.5,0.5,200,1,120,9,20027,30
33,125,62.5,0.5,200,3,122,7,19776,20
34,125,62.5,0.5,400,5,124,13,19542,368
35,125,62.5,0.5,400,3,126,14,19542,368
36,125,62.5,0.5,200,1,126,7,19776,20
37,125,62.5,0.5,400,1,128,13,19542,368
38,125,62.5,0.5,800,1,128,17,19467,345
39,125,62.5,0.5,200,5,130,9,19675,83
40,125,62.5,0.5,200,3,134,8,19675,83
41,125,62.5,0.5,400,5,134,12,20128,376
42,125,62.5,0.5,200,1,138,10,19675,83
43,125,62.5,0.5,400,5,176,7,20215,343
44,125,62.5,0.5,400,3,177,7,20215,343
45,125,62.5,0.5,400,1,180,7,20215,343
46,125,62.5,0.5,200,5,190,9,19256,182
47,125,62.5,0.5,200,5,199,8,19672,6
48,125,62.5,0.5,200,3,201,8,19672,6
49,125,62.5,0.5,200,1,203,7,19672,6
50,125,62.5,0.5,200,5,236,14,19896,70
51,125,62.5,0.5,200,3,238,13,19896,70
52,125,62.5,0.5,200,1,240,13,19896,70
53,125,62.5,0.5,200,5,260,7,19918,77
54,125,62.5,0.5,200,3,264,8,19918,77
55,125,62.5,0.5,200,5,334,10,19716,54
56,125,62.5,0.5,200,3,338,11,19716,54
57,125,62.5,0.5,200,1,342,11,19716,54
58,125,62.5,0.5,200,5,359,8,20130,65
59,125,62.5,0.5,200,3,361,8,20130,65
60,125,62.5,0.5,200,1,363,8,20130,65
61,125,62.5,0.5,200,5,407,5,20064,20
62,125,62.5,0.5,200,3,411,5,20064,20
63,125,62.5,0.5,200,1,415,5,20064,20
64,125,62.5,0.5,400,5,428,14,20056,189
65,125,62.5,0.5,400,3,430,13,20056,189
66,125,62.5,0.5,400,1,431,13,20056,189
67,125,62.5,0.5,200,5,449,7,19743,196
68,125,62.5,0.5,200,3,454,6,19743,196
69,125,62.5,0.5,200,1,457,5,19743,196
70,125,62.5,0.5,200,5,497,14,20091,127
71,125,62.5,0.5,200,3,499,15,20091,127
72,125,62.5,0.5,200,1,501,14,20091,127
73,125,62.5,0.5,400,5,524,13,20194,213
74,125,62.5,0.5,400,3,528,11,20194,213
75,125,62.5,0.5,200,5,538,9,20017,109
76,125,62.5,0.5,200,3,542,8,20017,109
77,125,62.5,0.5,200,1,546,8,20017,109
78,125,62.5,0.5,200,1,566,12,19918,77
79,125,62.5,0.5,400,5,611,13,19222,180
80,125,62.5,0.5,400,3,615,14,19222,180
81,125,62.5,0.5,400,1,619,13,19222,180
82,125,62.5,0.5,200,5,623,8,19229,144
83,125,62.5,0.5,200,3,627,8,19229,144
84,125,62.5,0.5,200,1,631,6,19229,144
85,125,62.5,0.5,400,5,800,10,20033,74
86,125,62.5,0.5,400,3,802,10,20033,74
87,125,62.5,0.5,400,1,803,11,20033,74
88,125,62.5,0.5,1200,5,991,11,20817,1093
89,125,62.5,0.5,1200,3,995,12,20817,1093
90,125,62.5,0.5,200,5,1018,13,20342,178
91,125,62.5,0.5,200,3,1020,13,20342,178
92,125,62.5,0.5,200,1,1022,13,20342,178
93,125,62.5,0.5,1200,1,1084,17,20817,1093
94,125,62.5,0.5,400,5,1298,11,20473,132
95,125,62.5,0.5,400,3,1300,11,20473,132
96,125,62.5,0.5,400,1,1304,10,20473,132
97,125,62.5,0.5,400,5,1347,16,20006,322
98,125,62.5,0.5,400,3,1350,16,20006,322
99,125,62.5,0.5,400,1,1354,17,20006,322
100,125,62.5,0.5,1200,5,1518,11,19409,43
101,125,62.5,0.5,1200,3,1522,10,19409,43
102,125,62.5,0.5,1200,1,1526,10,19409,43
103,125,62.5,0.5,400,5,1549,8,20194,94
104,125,62.5,0.5,400,3,1553,9,20194,94
105,125,62.5,0.5,400,1,1557,7,20194,94
106,125,62.5,0.5,1200,5,1765,15,18894,181
107,125,62.5,0.5,1200,3,1769,14,18894,181
108,125,62.5,0.5,1200,1,1773,13,18894,181
109,125,62.5,0.5,1200,5,1865,16,19575,28
110,125,62.5,0.5,400,5,1868,9,19645,183
111,125,62.5,0.5,400,3,1872,9,19645,183
112,125,62.5,0.5,400,1,1876,9,19645,183
113,125,62.5,0.5,200,5,2017,10,19648,87
114,125,62.5,0.5,200,3,2019,10,19648,87
115,125,62.5,0.5,200,1,2022,9,19648,87
116,125,62.5,0.5,200,5,2181,7,19775,171
117,125,62.5,0.5,200,3,2185,5,19775,171
118,125,62.5,0.5,200,1,2189,7,19775,171
119,125,62.5,0.5,400,5,2261,6,20478,161
120,125,62.5,0.5,400,3,2320,12,20478,161
121,125,62.5,0.5,200,5,2366,9,20220,147
122,125,62.5,0.5,200,3,2368,10,20220,147
123,125,62.5,0.5,400,5,2420,10,20245,321
124,125,62.5,0.5,400,3,2424,9,20245,321
125,125,62.5,0.5,400,1,2428,10,20245,321
126,125,62.5,0.5,400,5,2437,11,19844,272
127,125,62.5,0.5,400,3,2441,12,19844,272
128,125,62.5,0.5,200,1,2463,12,20220,147
129,125,62.5,0.5,800,5,2735,17,20381,734
130,125,62.5,0.5,800,3,2736,18,20381,734
131,125,62.5,0.5,800,1,2738,17,20381,734
132,125,62.5,0.5,400,5,2908,14,20221,310
133,125,62.5,0.5,400,3,2912,16,20221,310
134,125,62.5,0.5,400,1,2916,17,20221,310
135,125,62.5,0.5,800,5,3257,11,20198,442
136,125,62.5,0.5,800,3,3259,11,20198,442
137,125,62.5,0.5,800,1,3261,10,20198,442
138,125,62.5,0.5,400,1,3806,13,20478,161
139,125,62.5,0.5,1200,5,3995,21,20836,906
140,125,62.5,0.5,1200,3,3997,19,20836,906
141,125,62.5,0.5,1200,1,3999,19,20836,906
142,125,62.5,0.5,800,5,4358,16,20482,715
143,125,62.5,0.5,800,3,4362,16,20482,715
144,125,62.5,0.5,800,1,4366,16,20482,715
145,125,62.5,0.5,400,5,5974,12,20298,153
146,125,62.5,0.5,400,3,5978,12,20298,153
147,125,62.5,0.5,400,1,5982,11,20298,153
148,125,62.5,0.5,400,5,6579,8,20277,180
149,125,62.5,0.5,400,3,6581,9,20277,180
150,125,62.5,0.5,400,1,6583,9,20277,180
151,125,62.5,0.5,400,1,6859,17,19844,272
