,separations,processivity,boundary strength,threshold,restrained proportion time0,restrained proportion realtime,successful repair count,repaired proportion,initial restrained 200kb count,initial restrained 400kb count,initial restrained 800kb count,initial restrained 1200kb count,realtime restrained 200kb count,realtime restrained 400kb count,realtime restrained 800kb count,realtime restrained 1200kb count,repaired 200kb count,repaired 400kb count,repaired 800kb count,repaired 1200kb count,average extruded length,portion_BE_occupied_by_LEF,portion_TADs_with_stabilized_LEFs
0,125,62.5,0.5,1,0.8617511520737328,0.3824884792626728,82,0.3778801843317972,46,42,44,55,33,23,13,14,33,23,13,13,526.2078332732136,83.1875,447900
1,125,62.5,0.5,3,0.8617511520737328,0.3824884792626728,85,0.391705069124424,46,42,44,55,33,23,13,14,33,26,13,13,526.2078332732136,83.1875,447900
2,125,62.5,0.5,5,0.8617511520737328,0.3824884792626728,87,0.4009216589861751,46,42,44,55,33,23,13,14,34,26,13,14,526.2078332732136,83.1875,447900
