,separations,processivity,boundary_strength,TAD_size,threshold,first_passage_time,subTAD_LEFs_num,dist_to_neighbor_DSB,dist_to_CTCF
0,125,62.5,0.5,200,5,3,7,20076,134
1,125,62.5,0.5,400,5,12,10,20170,363
2,125,62.5,0.5,800,5,29,15,19565,494
3,125,62.5,0.5,800,3,33,17,19565,494
4,125,62.5,0.5,800,1,37,15,19565,494
5,125,62.5,0.5,400,3,41,10,20170,363
6,125,62.5,0.5,400,1,45,10,20170,363
7,125,62.5,0.5,1200,5,51,26,18894,181
8,125,62.5,0.5,400,5,163,17,19745,72
9,125,62.5,0.5,1200,5,163,20,20162,944
10,125,62.5,0.5,400,3,164,17,19745,72
11,125,62.5,0.5,1200,3,165,21,20162,944
12,125,62.5,0.5,400,1,166,17,19745,72
13,125,62.5,0.5,1200,1,167,21,20162,944
14,125,62.5,0.5,400,5,314,18,20117,304
15,125,62.5,0.5,400,3,316,17,20117,304
16,125,62.5,0.5,400,1,318,17,20117,304
