,separations,processivity,boundary_strength,TAD_size,threshold,first_passage_time,subTAD_LEFs_num,dist_to_neighbor_DSB,dist_to_CTCF
0,125,125,0.5,200,5,9,4,19422,26
1,125,125,0.5,1200,5,20,17,20817,1093
2,125,125,0.5,1200,5,22,21,19832,535
3,125,125,0.5,1200,3,23,16,20817,1093
4,125,125,0.5,1200,3,26,21,19832,535
5,125,125,0.5,1200,1,27,17,20817,1093
6,125,125,0.5,200,5,28,10,19183,12
7,125,125,0.5,1200,1,30,21,19832,535
8,125,125,0.5,1200,5,32,19,20917,1014
9,125,125,0.5,1200,5,34,11,20537,700
10,125,125,0.5,1200,3,36,12,20537,700
11,125,125,0.5,200,5,36,9,19716,54
12,125,125,0.5,200,3,38,9,19716,54
13,125,125,0.5,800,5,39,18,20302,711
14,125,125,0.5,200,1,40,9,19716,54
15,125,125,0.5,1200,5,41,21,19928,525
16,125,125,0.5,800,3,41,18,20302,711
17,125,125,0.5,200,5,44,12,19613,140
18,125,125,0.5,1200,3,45,23,19928,525
19,125,125,0.5,200,3,48,13,19613,140
20,125,125,0.5,1200,1,49,21,19928,525
21,125,125,0.5,200,5,51,10,20032,148
22,125,125,0.5,200,1,52,13,19613,140
23,125,125,0.5,200,3,55,10,20032,148
24,125,125,0.5,200,5,56,18,19675,83
25,125,125,0.5,200,5,57,12,20342,155
26,125,125,0.5,1200,5,58,23,19721,646
27,125,125,0.5,200,1,59,13,20032,148
28,125,125,0.5,200,3,60,19,19675,83
29,125,125,0.5,200,3,61,11,20342,155
30,125,125,0.5,1200,3,62,23,19721,646
31,125,125,0.5,800,1,63,19,20302,711
32,125,125,0.5,200,1,64,18,19675,83
33,125,125,0.5,200,1,65,11,20342,155
34,125,125,0.5,800,5,65,15,19907,624
35,125,125,0.5,800,3,67,15,19907,624
36,125,125,0.5,200,5,68,10,19176,97
37,125,125,0.5,800,1,69,17,19907,624
38,125,125,0.5,1200,5,73,23,19758,183
39,125,125,0.5,1200,1,73,25,19721,646
40,125,125,0.5,1200,3,75,19,20917,1014
41,125,125,0.5,1200,1,76,19,20917,1014
42,125,125,0.5,1200,3,77,24,19758,183
43,125,125,0.5,200,3,79,20,19422,26
44,125,125,0.5,1200,1,79,14,20537,700
45,125,125,0.5,200,1,81,20,19422,26
46,125,125,0.5,1200,1,81,23,19758,183
47,125,125,0.5,800,5,84,13,20381,734
48,125,125,0.5,200,3,84,13,19176,97
49,125,125,0.5,200,1,88,13,19176,97
50,125,125,0.5,400,5,94,15,20033,74
51,125,125,0.5,200,5,101,17,20029,186
52,125,125,0.5,800,5,105,19,20334,695
53,125,125,0.5,200,3,105,17,20029,186
54,125,125,0.5,800,3,109,19,20334,695
55,125,125,0.5,200,1,109,18,20029,186
56,125,125,0.5,800,1,113,20,20334,695
57,125,125,0.5,200,5,128,19,19837,120
58,125,125,0.5,200,3,132,18,19837,120
59,125,125,0.5,200,1,136,20,19837,120
60,125,125,0.5,200,5,184,26,19532,177
61,125,125,0.5,800,5,187,36,20122,473
62,125,125,0.5,800,3,189,35,20122,473
63,125,125,0.5,800,1,191,34,20122,473
