,separations,processivity,boundary_strength,TAD_size,threshold,first_passage_time,subTAD_LEFs_num,dist_to_neighbor_DSB,dist_to_CTCF
0,125,1000,1,800,5,70,7,19937,356
1,125,1000,1,800,3,73,7,19937,356
2,125,1000,1,800,1,77,7,19937,356
3,125,1000,1,1200,5,93,11,19447,493
4,125,1000,1,1200,5,94,9,20267,387
5,125,1000,1,1200,3,97,11,19447,493
6,125,1000,1,1200,3,98,9,20267,387
7,125,1000,1,1200,1,101,11,19447,493
8,125,1000,1,1200,1,102,9,20267,387
9,125,1000,1,200,5,120,4,20011,139
10,125,1000,1,1200,5,121,9,20897,1091
11,125,1000,1,200,3,124,4,20011,139
12,125,1000,1,1200,3,125,9,20897,1091
13,125,1000,1,200,1,128,4,20011,139
14,125,1000,1,1200,1,129,9,20897,1091
15,125,1000,1,1200,5,148,12,19550,39
16,125,1000,1,1200,3,152,12,19550,39
17,125,1000,1,1200,5,153,8,21309,875
18,125,1000,1,1200,1,156,13,19550,39
19,125,1000,1,1200,3,157,8,21309,875
20,125,1000,1,1200,1,161,8,21309,875
21,125,1000,1,1200,5,172,14,19894,495
22,125,1000,1,1200,3,176,14,19894,495
23,125,1000,1,1200,1,180,14,19894,495
24,125,1000,1,1200,5,206,9,20994,904
25,125,1000,1,1200,3,210,9,20994,904
26,125,1000,1,1200,1,214,9,20994,904
27,125,1000,1,1200,5,218,9,19589,395
28,125,1000,1,1200,3,222,9,19589,395
29,125,1000,1,1200,1,226,9,19589,395
30,125,1000,1,1200,5,233,9,19378,227
31,125,1000,1,200,5,235,4,20499,73
32,125,1000,1,1200,3,237,9,19378,227
33,125,1000,1,200,3,239,4,20499,73
34,125,1000,1,1200,1,241,9,19378,227
35,125,1000,1,200,1,243,4,20499,73
36,125,1000,1,1200,5,245,12,19356,303
37,125,1000,1,1200,3,249,12,19356,303
38,125,1000,1,1200,1,253,13,19356,303
39,125,1000,1,1200,5,256,12,20353,275
40,125,1000,1,1200,3,260,12,20353,275
41,125,1000,1,400,5,261,6,19624,282
42,125,1000,1,1200,1,264,13,20353,275
43,125,1000,1,400,3,265,6,19624,282
44,125,1000,1,400,1,269,6,19624,282
45,125,1000,1,400,5,295,4,20201,248
46,125,1000,1,400,5,298,3,20149,279
47,125,1000,1,400,3,302,3,20149,279
48,125,1000,1,400,1,306,3,20149,279
49,125,1000,1,400,5,351,5,20324,49
50,125,1000,1,400,5,354,6,20266,31
51,125,1000,1,400,3,355,5,20324,49
52,125,1000,1,400,3,356,6,20266,31
53,125,1000,1,400,1,358,6,20266,31
54,125,1000,1,400,1,359,5,20324,49
55,125,1000,1,400,5,372,5,20232,132
56,125,1000,1,400,3,376,6,20232,132
57,125,1000,1,200,5,380,3,9731,123
58,125,1000,1,400,1,380,6,20232,132
59,125,1000,1,200,3,382,3,9731,123
60,125,1000,1,200,1,384,3,9731,123
61,125,1000,1,400,5,392,5,20086,153
62,125,1000,1,400,3,396,5,20086,153
63,125,1000,1,400,1,400,5,20086,153
64,125,1000,1,800,5,404,10,20603,659
65,125,1000,1,800,3,408,11,20603,659
66,125,1000,1,800,1,412,11,20603,659
67,125,1000,1,200,5,435,3,20165,70
68,125,1000,1,200,3,439,3,20165,70
69,125,1000,1,200,1,443,3,20165,70
70,125,1000,1,400,5,448,8,20442,315
71,125,1000,1,400,3,453,7,20442,315
72,125,1000,1,1200,5,454,15,20476,1155
73,125,1000,1,400,1,457,7,20442,315
74,125,1000,1,1200,3,458,15,20476,1155
75,125,1000,1,400,5,459,5,19464,178
76,125,1000,1,800,5,460,8,19961,601
77,125,1000,1,800,5,460,10,19990,763
78,125,1000,1,1200,1,462,15,20476,1155
79,125,1000,1,1200,5,463,14,20868,1152
80,125,1000,1,400,3,463,5,19464,178
81,125,1000,1,800,3,464,8,19961,601
82,125,1000,1,800,3,464,10,19990,763
83,125,1000,1,1200,3,465,14,20868,1152
84,125,1000,1,800,5,467,5,19829,322
85,125,1000,1,1200,1,467,14,20868,1152
86,125,1000,1,400,1,467,5,19464,178
87,125,1000,1,800,1,468,8,19961,601
88,125,1000,1,800,1,468,10,19990,763
89,125,1000,1,800,3,471,5,19829,322
90,125,1000,1,800,1,475,5,19829,322
91,125,1000,1,400,5,482,6,20151,281
92,125,1000,1,800,5,486,11,19976,659
