,separations,processivity,boundary strength,threshold,restrained proportion time0,restrained proportion realtime,successful repair count,repaired proportion,initial restrained 200kb proportion,initial restrained 400kb proportion,initial restrained 800kb proportion,initial restrained 1200kb proportion,realtime restrained 200kb proportion,realtime restrained 400kb proportion,realtime restrained 800kb proportion,realtime restrained 1200kb proportion,repaired 200kb proportion,repaired 400kb proportion,repaired 800kb proportion,repaired 1200kb proportion,average extruded length,percent BE occupied by LEF ,percent TADs with stabilized LEF
0,125,125,0.1,1,0.5253456221198156,0.004608294930875576,1,0.004608294930875576,0.5636363636363636,0.4418604651162791,0.5306122448979592,0.5428571428571428,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.02040816326530612,0.0,84.24409688124717,5.90625,55200
1,125,125,0.1,3,0.5253456221198156,0.004608294930875576,2,0.009216589861751152,0.5636363636363636,0.4418604651162791,0.5306122448979592,0.5428571428571428,0.0,0.0,0.02040816326530612,0.0,0.0,0.023255813953488372,0.02040816326530612,0.0,84.24409688124717,5.90625,55200
2,125,125,0.1,5,0.5253456221198156,0.004608294930875576,3,0.013824884792626729,0.5636363636363636,0.4418604651162791,0.5306122448979592,0.5428571428571428,0.0,0.0,0.02040816326530612,0.0,0.0,0.046511627906976744,0.02040816326530612,0.0,84.24409688124717,5.90625,55200
