,separations,processivity,boundary strength,threshold,restrained proportion time0,restrained proportion realtime,successful repair count,repaired proportion,initial restrained 200kb proportion,initial restrained 400kb proportion,initial restrained 800kb proportion,initial restrained 1200kb proportion,realtime restrained 200kb proportion,realtime restrained 400kb proportion,realtime restrained 800kb proportion,realtime restrained 1200kb proportion,repaired 200kb proportion,repaired 400kb proportion,repaired 800kb proportion,repaired 1200kb proportion,average extruded length
0,125,500,0.4,1,0.8571428571428571,0.12903225806451613,28,0.12903225806451613,0.8181818181818182,0.9016393442622951,0.7872340425531915,0.881578947368421,0.06060606060606061,0.13114754098360656,0.14893617021276595,0.14473684210526316,0.06060606060606061,0.13114754098360656,0.14893617021276595,0.14473684210526316,167.921492981348
1,125,500,0.4,3,0.8571428571428571,0.12903225806451613,29,0.1336405529953917,0.8181818181818182,0.9016393442622951,0.7872340425531915,0.881578947368421,0.06060606060606061,0.13114754098360656,0.14893617021276595,0.14473684210526316,0.06060606060606061,0.13114754098360656,0.14893617021276595,0.15789473684210525,167.921492981348
2,125,500,0.4,5,0.8571428571428571,0.12903225806451613,30,0.1382488479262673,0.8181818181818182,0.9016393442622951,0.7872340425531915,0.881578947368421,0.06060606060606061,0.13114754098360656,0.14893617021276595,0.14473684210526316,0.06060606060606061,0.13114754098360656,0.1702127659574468,0.15789473684210525,167.921492981348
