,num_LEFS,TAD_size
0,6,200
1,4,400
2,3,200
3,8,800
4,4,200
5,7,400
6,3,200
7,10,1200
8,0,200
9,0,400
10,3,200
11,8,800
12,0,200
13,1,400
14,1,200
15,17,1200
16,3,200
17,3,400
18,2,200
19,8,800
20,4,200
21,3,400
22,0,200
23,11,1200
24,2,200
25,2,400
26,2,200
27,8,800
28,2,200
29,5,400
30,1,200
31,9,1200
32,1,200
33,5,400
34,3,200
35,8,800
36,1,200
37,3,400
38,1,200
39,12,1200
40,4,200
41,3,400
42,1,200
43,11,800
44,2,200
45,3,400
46,1,200
47,9,1200
48,2,200
49,2,400
50,2,200
51,5,800
52,2,200
53,2,400
54,1,200
55,15,1200
56,2,200
57,4,400
58,1,200
59,9,800
60,1,200
61,3,400
62,2,200
63,7,1200
64,2,200
65,7,400
66,1,200
67,5,800
68,1,200
69,4,400
70,0,200
71,6,1200
72,1,200
73,3,400
74,1,200
75,10,800
76,4,200
77,3,400
78,0,200
79,7,1200
80,2,200
81,4,400
82,3,200
83,2,800
84,4,200
85,2,400
86,2,200
87,12,1200
88,3,200
89,4,400
90,1,200
91,9,800
92,1,200
93,5,400
94,2,200
95,13,1200
96,2,200
97,3,400
98,2,200
99,10,800
100,3,200
101,5,400
102,1,200
103,14,1200
104,4,200
105,2,400
106,1,200
107,5,800
108,2,200
109,3,400
110,2,200
111,12,1200
112,2,200
113,2,400
114,2,200
115,4,800
116,1,200
117,5,400
118,1,200
119,7,1200
120,4,200
121,4,400
122,3,200
123,9,800
124,1,200
125,2,400
126,1,200
127,9,1200
128,1,200
129,3,400
130,1,200
131,6,800
132,3,200
133,3,400
134,4,200
135,6,1200
136,0,200
137,2,400
138,2,200
139,5,800
140,4,200
141,4,400
142,2,200
143,8,1200
144,1,200
145,7,400
146,0,200
147,5,800
148,1,200
149,2,400
150,2,200
151,12,1200
152,2,200
153,3,400
154,1,200
155,3,800
156,0,200
157,4,400
158,4,200
159,9,1200
160,2,200
161,1,400
162,1,200
163,9,800
164,4,200
165,1,400
166,0,200
167,10,1200
168,1,200
169,3,400
170,1,200
171,8,800
172,4,200
173,7,400
174,3,200
175,9,1200
176,2,200
177,3,400
178,1,200
179,2,800
180,3,200
181,4,400
182,4,200
183,13,1200
184,3,200
185,6,400
186,1,200
187,4,800
188,2,200
189,5,400
190,1,200
191,4,1200
192,1,200
193,2,400
194,0,200
195,5,800
196,2,200
197,1,400
198,0,200
199,9,1200
200,2,200
201,2,400
202,1,200
203,5,800
204,2,200
205,5,400
206,1,200
207,9,1200
208,0,200
209,2,400
210,2,200
211,3,800
212,1,200
213,0,400
214,1,200
215,6,1200
216,1,200
217,3,400
218,3,200
219,6,800
220,1,200
221,1,400
222,3,200
223,11,1200
224,2,200
225,3,400
226,2,200
227,7,800
228,0,200
229,3,400
230,1,200
231,11,1200
232,4,200
