,num_LEFS,TAD_size
0,2,200
1,2,400
2,2,200
3,4,800
4,1,200
5,3,400
6,1,200
7,19,1200
8,0,200
9,2,400
10,1,200
11,2,800
12,1,200
13,4,400
14,1,200
15,9,1200
16,1,200
17,3,400
18,2,200
19,9,800
20,3,200
21,5,400
22,3,200
23,11,1200
24,2,200
25,2,400
26,4,200
27,11,800
28,3,200
29,3,400
30,2,200
31,12,1200
32,3,200
33,5,400
34,2,200
35,9,800
36,3,200
37,7,400
38,4,200
39,12,1200
40,4,200
41,4,400
42,3,200
43,7,800
44,5,200
45,1,400
46,2,200
47,10,1200
48,1,200
49,1,400
50,1,200
51,7,800
52,4,200
53,3,400
54,0,200
55,10,1200
56,4,200
57,4,400
58,2,200
59,9,800
60,4,200
61,5,400
62,2,200
63,8,1200
64,2,200
65,6,400
66,3,200
67,4,800
68,3,200
69,2,400
70,1,200
71,11,1200
72,1,200
73,3,400
74,3,200
75,3,800
76,1,200
77,2,400
78,2,200
79,7,1200
80,2,200
81,4,400
82,2,200
83,5,800
84,1,200
85,1,400
86,2,200
87,9,1200
88,1,200
89,2,400
90,0,200
91,7,800
92,4,200
93,2,400
94,3,200
95,13,1200
96,2,200
97,6,400
98,1,200
99,6,800
100,3,200
101,5,400
102,2,200
103,13,1200
104,4,200
105,5,400
106,4,200
107,8,800
108,3,200
109,4,400
110,2,200
111,15,1200
112,1,200
113,1,400
114,1,200
115,12,800
116,2,200
117,2,400
118,1,200
119,8,1200
120,1,200
121,1,400
122,2,200
123,10,800
124,0,200
125,1,400
126,0,200
127,8,1200
128,1,200
129,3,400
130,0,200
131,6,800
132,1,200
133,5,400
134,3,200
135,10,1200
136,1,200
137,1,400
138,1,200
139,10,800
140,2,200
141,3,400
142,4,200
143,12,1200
144,1,200
145,3,400
146,1,200
147,7,800
148,2,200
149,4,400
150,2,200
151,13,1200
152,3,200
153,2,400
154,4,200
155,10,800
156,1,200
157,4,400
158,2,200
159,13,1200
160,2,200
161,4,400
162,2,200
163,3,800
164,0,200
165,3,400
166,3,200
167,10,1200
168,1,200
169,0,400
170,4,200
171,9,800
172,1,200
173,4,400
174,2,200
175,5,1200
176,5,200
177,3,400
178,3,200
179,5,800
180,4,200
181,3,400
182,3,200
183,10,1200
184,0,200
185,2,400
186,1,200
187,8,800
188,2,200
189,1,400
190,3,200
191,11,1200
192,3,200
193,5,400
194,0,200
195,4,800
196,1,200
197,2,400
198,1,200
199,5,1200
200,0,200
201,3,400
202,1,200
203,9,800
204,1,200
205,1,400
206,0,200
207,12,1200
208,3,200
209,6,400
210,2,200
211,11,800
212,3,200
213,5,400
214,3,200
215,10,1200
216,4,200
217,4,400
218,5,200
219,7,800
220,1,200
221,2,400
222,3,200
223,15,1200
224,2,200
225,1,400
226,2,200
227,9,800
228,1,200
229,4,400
230,1,200
231,11,1200
232,2,200
233,2,400
234,1,200
235,4,800
236,2,200
237,4,400
238,3,200
239,9,1200
240,1,200
241,3,400
242,2,200
243,12,800
244,4,200
245,4,400
246,4,200
247,15,1200
248,1,200
249,3,400
250,2,200
251,6,800
252,1,200
253,4,400
254,1,200
255,13,1200
256,2,200
257,4,400
258,0,200
259,12,800
260,2,200
261,3,400
262,1,200
263,11,1200
264,4,200
265,6,400
266,2,200
267,6,800
268,5,200
269,5,400
270,3,200
271,8,1200
272,3,200
273,2,400
274,2,200
275,6,800
276,3,200
277,5,400
278,4,200
279,8,1200
280,3,200
281,3,400
282,0,200
283,5,800
284,3,200
285,1,400
286,2,200
287,10,1200
288,0,200
289,1,400
290,0,200
291,7,800
292,4,200
293,6,400
294,4,200
295,20,1200
296,1,200
297,2,400
298,2,200
299,6,800
300,2,200
301,5,400
302,1,200
303,10,1200
304,2,200
305,3,400
306,1,200
307,6,800
308,1,200
309,3,400
310,2,200
311,10,1200
312,4,200
313,5,400
314,2,200
315,6,800
316,0,200
317,2,400
318,1,200
319,10,1200
320,3,200
321,4,400
322,2,200
323,7,800
324,0,200
325,2,400
326,2,200
327,12,1200
328,2,200
329,3,400
330,1,200
331,4,800
332,2,200
333,1,400
334,2,200
335,7,1200
336,4,200
337,1,400
338,0,200
339,7,800
340,4,200
341,3,400
342,2,200
343,9,1200
344,0,200
345,2,400
346,0,200
347,13,800
348,3,200
349,3,400
350,2,200
351,10,1200
352,3,200
353,6,400
354,3,200
355,8,800
356,2,200
357,3,400
358,4,200
359,10,1200
360,4,200
361,2,400
362,3,200
363,4,800
364,1,200
365,1,400
366,2,200
367,2,1200
368,3,200
369,5,400
370,3,200
371,7,800
372,2,200
373,6,400
374,0,200
375,6,1200
376,1,200
377,4,400
378,1,200
379,4,800
380,2,200
381,3,400
382,0,200
383,8,1200
384,1,200
385,4,400
386,3,200
387,5,800
388,3,200
389,1,400
390,5,200
391,7,1200
392,2,200
393,1,400
394,0,200
395,5,800
396,2,200
397,1,400
398,4,200
399,16,1200
400,2,200
401,5,400
402,1,200
403,10,800
404,2,200
405,8,400
406,1,200
407,12,1200
408,2,200
409,2,400
410,1,200
411,6,800
412,7,200
413,8,400
414,0,200
415,8,1200
416,2,200
417,3,400
418,1,200
419,9,800
420,4,200
421,2,400
422,1,200
423,11,1200
424,2,200
425,5,400
426,1,200
427,6,800
428,1,200
429,4,400
430,1,200
431,11,1200
432,2,200
433,3,400
434,2,200
435,6,800
436,0,200
437,4,400
438,2,200
439,9,1200
440,2,200
