,num_LEFS,TAD_size
0,2,200
1,9,400
2,3,200
3,11,800
4,3,200
5,5,400
6,4,200
7,16,1200
8,2,200
9,6,400
10,4,200
11,14,800
12,3,200
13,10,400
14,6,200
15,17,1200
16,3,200
17,4,400
18,3,200
19,12,800
20,3,200
21,6,400
22,8,200
23,26,1200
24,2,200
25,11,400
26,3,200
27,9,800
28,4,200
29,4,400
30,5,200
31,15,1200
32,8,200
33,4,400
34,2,200
35,14,800
36,2,200
37,9,400
38,2,200
39,22,1200
40,3,200
41,7,400
42,2,200
43,16,800
44,7,200
45,5,400
46,4,200
47,18,1200
48,1,200
49,8,400
50,0,200
51,12,800
52,4,200
53,4,400
54,3,200
55,21,1200
56,4,200
57,4,400
58,4,200
59,9,800
60,6,200
61,11,400
62,6,200
63,19,1200
64,3,200
65,7,400
66,6,200
67,15,800
68,3,200
69,6,400
70,3,200
71,14,1200
72,2,200
73,3,400
74,3,200
75,14,800
76,1,200
77,10,400
78,5,200
79,17,1200
80,1,200
81,5,400
82,4,200
83,15,800
84,2,200
85,5,400
86,4,200
87,20,1200
88,4,200
89,6,400
90,5,200
91,12,800
92,2,200
93,7,400
94,3,200
95,26,1200
96,9,200
97,10,400
98,2,200
99,16,800
100,2,200
101,10,400
102,4,200
103,16,1200
104,5,200
105,6,400
106,3,200
107,12,800
108,5,200
109,6,400
110,4,200
111,19,1200
112,5,200
113,4,400
114,4,200
115,17,800
116,2,200
117,9,400
118,4,200
119,21,1200
120,8,200
121,7,400
122,4,200
123,13,800
124,4,200
125,5,400
126,6,200
127,13,1200
128,1,200
129,6,400
130,3,200
131,20,800
132,5,200
133,5,400
134,2,200
135,19,1200
136,4,200
137,7,400
138,5,200
139,7,800
140,5,200
141,4,400
142,1,200
143,27,1200
144,4,200
145,7,400
146,3,200
147,12,800
148,5,200
149,5,400
150,4,200
151,15,1200
152,4,200
153,9,400
154,5,200
155,11,800
156,4,200
157,6,400
158,5,200
159,17,1200
160,3,200
161,7,400
162,10,200
163,13,800
164,4,200
165,8,400
166,5,200
167,26,1200
168,3,200
169,10,400
170,3,200
171,19,800
172,8,200
173,7,400
174,3,200
175,20,1200
176,2,200
177,6,400
178,2,200
179,11,800
180,3,200
181,4,400
182,1,200
183,15,1200
184,3,200
185,7,400
186,5,200
187,17,800
188,4,200
189,8,400
190,5,200
191,18,1200
192,6,200
193,5,400
194,4,200
195,12,800
196,1,200
197,4,400
198,6,200
199,20,1200
200,4,200
201,4,400
202,0,200
203,14,800
204,5,200
205,7,400
206,3,200
207,24,1200
208,3,200
209,7,400
210,1,200
211,11,800
212,0,200
213,4,400
214,2,200
215,22,1200
216,4,200
217,7,400
218,6,200
219,11,800
220,4,200
221,3,400
222,5,200
223,28,1200
224,1,200
225,6,400
226,3,200
227,12,800
228,7,200
229,5,400
230,2,200
231,15,1200
232,2,200
233,8,400
234,6,200
235,5,800
236,2,200
237,7,400
238,2,200
239,16,1200
240,3,200
241,7,400
242,2,200
243,15,800
244,3,200
245,3,400
246,2,200
247,19,1200
248,3,200
249,5,400
250,2,200
251,6,800
252,6,200
253,14,400
254,2,200
255,22,1200
256,2,200
257,6,400
258,2,200
259,17,800
260,3,200
261,6,400
262,4,200
263,26,1200
264,3,200
265,8,400
266,4,200
267,17,800
268,3,200
269,2,400
270,3,200
271,19,1200
272,3,200
273,5,400
274,2,200
275,7,800
276,2,200
277,9,400
278,2,200
279,16,1200
280,2,200
281,8,400
282,3,200
283,11,800
284,2,200
285,3,400
286,3,200
287,19,1200
288,2,200
289,7,400
290,2,200
291,10,800
292,1,200
293,9,400
294,0,200
295,21,1200
296,1,200
297,7,400
298,6,200
299,16,800
300,4,200
301,8,400
302,5,200
303,15,1200
304,1,200
305,4,400
306,6,200
307,12,800
308,4,200
309,3,400
310,4,200
311,35,1200
312,1,200
313,11,400
314,2,200
315,10,800
316,3,200
317,4,400
318,0,200
319,18,1200
320,4,200
321,5,400
322,2,200
323,17,800
324,5,200
325,5,400
326,6,200
327,17,1200
328,3,200
329,7,400
330,4,200
331,17,800
332,2,200
333,5,400
334,2,200
335,18,1200
336,2,200
337,8,400
338,4,200
339,15,800
340,2,200
341,3,400
342,2,200
343,30,1200
344,5,200
345,6,400
346,5,200
347,15,800
348,5,200
349,4,400
350,6,200
351,13,1200
352,2,200
353,6,400
354,4,200
355,17,800
356,6,200
357,3,400
358,2,200
359,17,1200
360,3,200
361,5,400
362,3,200
363,11,800
364,1,200
365,5,400
366,1,200
367,14,1200
368,4,200
369,2,400
370,4,200
371,11,800
372,4,200
373,10,400
374,7,200
375,15,1200
376,2,200
377,3,400
378,2,200
379,12,800
380,3,200
381,5,400
382,6,200
383,18,1200
384,4,200
385,6,400
386,3,200
387,13,800
388,3,200
389,13,400
390,4,200
391,14,1200
392,2,200
393,10,400
394,5,200
395,14,800
396,5,200
397,6,400
398,1,200
399,15,1200
400,2,200
401,4,400
402,5,200
403,10,800
404,3,200
405,4,400
406,5,200
407,19,1200
408,4,200
409,6,400
410,4,200
411,18,800
412,3,200
413,7,400
414,4,200
415,23,1200
416,4,200
417,8,400
418,4,200
419,14,800
420,3,200
421,5,400
422,3,200
423,15,1200
424,5,200
425,2,400
426,3,200
427,13,800
428,3,200
429,5,400
430,4,200
431,18,1200
432,5,200
433,7,400
434,4,200
435,18,800
436,4,200
437,4,400
438,5,200
439,19,1200
440,2,200
441,5,400
442,4,200
443,12,800
444,1,200
445,8,400
446,2,200
447,21,1200
448,3,200
449,7,400
450,3,200
451,9,800
452,1,200
453,9,400
454,1,200
455,24,1200
456,4,200
457,8,400
458,2,200
459,5,800
460,3,200
461,9,400
462,3,200
463,24,1200
464,2,200
465,4,400
466,5,200
467,9,800
468,5,200
469,4,400
470,2,200
471,22,1200
472,1,200
473,9,400
474,5,200
475,17,800
476,7,200
477,9,400
478,4,200
479,18,1200
480,5,200
481,5,400
482,4,200
483,19,800
484,1,200
485,7,400
486,3,200
487,22,1200
488,1,200
489,3,400
490,6,200
491,12,800
492,5,200
493,5,400
494,6,200
495,26,1200
496,3,200
497,6,400
498,4,200
499,16,800
500,1,200
501,7,400
502,5,200
503,28,1200
504,4,200
505,7,400
506,3,200
507,14,800
508,2,200
509,8,400
510,2,200
511,24,1200
512,4,200
513,9,400
514,7,200
515,13,800
516,4,200
517,10,400
518,3,200
519,21,1200
520,3,200
521,7,400
522,4,200
523,13,800
524,4,200
525,6,400
526,5,200
527,18,1200
528,3,200
529,10,400
530,3,200
531,7,800
532,2,200
533,9,400
534,7,200
535,13,1200
536,3,200
537,4,400
538,2,200
539,11,800
540,8,200
541,6,400
542,2,200
543,21,1200
544,4,200
545,8,400
546,0,200
547,8,800
548,3,200
549,9,400
550,2,200
551,21,1200
552,3,200
553,8,400
554,4,200
555,13,800
556,5,200
557,5,400
558,4,200
559,21,1200
560,4,200
561,11,400
562,4,200
563,11,800
564,3,200
565,11,400
566,5,200
567,15,1200
568,1,200
569,6,400
570,4,200
571,10,800
572,2,200
573,4,400
574,5,200
575,16,1200
576,4,200
577,10,400
578,4,200
579,12,800
580,2,200
581,6,400
582,2,200
583,15,1200
584,2,200
585,8,400
586,4,200
587,18,800
588,5,200
589,10,400
590,2,200
591,19,1200
592,4,200
593,5,400
594,5,200
595,15,800
596,6,200
597,7,400
598,4,200
599,22,1200
600,6,200
601,3,400
602,1,200
603,15,800
604,6,200
605,11,400
606,6,200
607,22,1200
608,4,200
609,6,400
610,2,200
611,14,800
612,2,200
613,4,400
614,2,200
615,21,1200
