,num_LEFS,TAD_size
0,3,200
1,5,400
2,4,200
3,13,800
4,9,200
5,6,400
6,3,200
7,19,1200
8,6,200
9,10,400
10,2,200
11,12,800
12,5,200
13,7,400
14,1,200
15,19,1200
16,2,200
17,4,400
18,3,200
19,13,800
20,1,200
21,6,400
22,3,200
23,17,1200
24,6,200
25,4,400
26,0,200
27,11,800
28,3,200
29,7,400
30,3,200
31,20,1200
32,6,200
33,10,400
34,2,200
35,14,800
36,6,200
37,5,400
38,2,200
39,22,1200
40,4,200
41,8,400
42,1,200
43,10,800
44,3,200
45,4,400
46,3,200
47,16,1200
48,3,200
49,8,400
50,1,200
51,12,800
52,2,200
53,4,400
54,3,200
55,18,1200
56,2,200
57,8,400
58,1,200
59,9,800
60,4,200
61,9,400
62,8,200
63,12,1200
64,5,200
65,2,400
66,3,200
67,14,800
68,2,200
69,7,400
70,2,200
71,12,1200
72,2,200
73,8,400
74,3,200
75,15,800
76,3,200
77,7,400
78,3,200
79,22,1200
80,6,200
81,5,400
82,3,200
83,11,800
84,3,200
85,5,400
86,6,200
87,13,1200
88,7,200
89,9,400
90,6,200
91,16,800
92,2,200
93,8,400
94,7,200
95,28,1200
96,3,200
97,6,400
98,4,200
99,7,800
100,5,200
101,8,400
102,3,200
103,14,1200
104,4,200
105,9,400
106,3,200
107,12,800
108,7,200
109,6,400
110,2,200
111,25,1200
112,1,200
113,3,400
114,6,200
115,14,800
116,4,200
117,9,400
118,4,200
119,21,1200
120,4,200
121,10,400
122,6,200
123,11,800
124,3,200
125,5,400
126,5,200
127,21,1200
128,5,200
129,5,400
130,7,200
131,14,800
132,2,200
133,6,400
134,2,200
135,15,1200
136,0,200
137,9,400
138,2,200
139,21,800
140,3,200
141,7,400
142,3,200
143,12,1200
144,3,200
145,4,400
146,3,200
147,16,800
148,4,200
149,8,400
150,3,200
151,17,1200
152,3,200
153,8,400
154,3,200
155,14,800
156,0,200
157,6,400
158,2,200
159,19,1200
160,5,200
161,5,400
162,4,200
163,13,800
164,3,200
165,2,400
166,3,200
167,19,1200
168,3,200
169,5,400
170,2,200
171,8,800
172,1,200
173,6,400
174,3,200
175,19,1200
176,4,200
177,9,400
178,4,200
179,13,800
180,3,200
181,6,400
182,2,200
183,22,1200
184,7,200
185,8,400
186,3,200
187,13,800
188,3,200
189,11,400
190,5,200
191,25,1200
192,1,200
193,7,400
194,2,200
195,18,800
196,2,200
197,8,400
198,3,200
199,20,1200
200,5,200
201,14,400
202,3,200
203,13,800
204,5,200
205,8,400
206,1,200
207,21,1200
208,3,200
209,5,400
210,0,200
211,14,800
212,2,200
213,5,400
214,3,200
215,22,1200
216,4,200
217,5,400
218,2,200
219,8,800
220,3,200
221,8,400
222,5,200
223,10,1200
224,4,200
225,6,400
226,3,200
227,9,800
228,3,200
229,4,400
230,8,200
231,19,1200
232,5,200
233,8,400
234,4,200
235,15,800
236,4,200
237,5,400
238,5,200
239,16,1200
240,3,200
241,6,400
242,5,200
243,10,800
244,1,200
245,7,400
246,4,200
247,21,1200
248,5,200
249,11,400
250,5,200
251,20,800
252,6,200
253,9,400
254,1,200
255,18,1200
256,1,200
257,10,400
258,3,200
259,8,800
260,5,200
261,8,400
262,6,200
263,29,1200
264,4,200
265,2,400
266,2,200
267,15,800
268,5,200
269,10,400
270,4,200
271,26,1200
272,2,200
273,7,400
274,1,200
275,12,800
276,4,200
277,8,400
278,4,200
279,13,1200
280,6,200
281,5,400
282,5,200
283,15,800
284,4,200
285,6,400
286,3,200
287,21,1200
288,5,200
289,5,400
290,4,200
291,11,800
292,0,200
293,8,400
294,4,200
295,16,1200
296,3,200
297,8,400
298,8,200
299,12,800
300,1,200
301,7,400
302,8,200
303,24,1200
304,2,200
305,5,400
306,4,200
307,10,800
308,3,200
309,5,400
310,2,200
311,16,1200
312,2,200
313,11,400
314,4,200
315,19,800
316,4,200
317,9,400
318,4,200
319,11,1200
320,3,200
321,8,400
322,2,200
323,8,800
324,3,200
325,8,400
326,4,200
327,17,1200
328,3,200
329,5,400
330,4,200
331,11,800
332,3,200
333,7,400
334,5,200
335,18,1200
336,5,200
337,8,400
338,4,200
339,10,800
340,4,200
341,7,400
342,1,200
343,19,1200
344,3,200
345,7,400
346,5,200
347,13,800
348,1,200
349,9,400
350,2,200
351,26,1200
352,4,200
353,10,400
354,6,200
355,14,800
356,5,200
357,6,400
358,1,200
359,18,1200
360,4,200
361,9,400
362,7,200
363,8,800
364,5,200
365,10,400
366,4,200
367,17,1200
368,5,200
369,3,400
370,0,200
371,21,800
372,3,200
373,6,400
374,3,200
375,18,1200
376,4,200
377,1,400
378,2,200
379,11,800
380,1,200
381,7,400
382,3,200
383,21,1200
384,3,200
385,1,400
386,2,200
387,17,800
388,2,200
389,7,400
390,3,200
391,18,1200
392,1,200
393,9,400
394,5,200
395,9,800
396,3,200
397,4,400
398,3,200
399,14,1200
400,3,200
401,8,400
402,6,200
403,11,800
404,1,200
405,11,400
406,2,200
407,11,1200
408,4,200
409,4,400
410,3,200
411,10,800
412,1,200
413,6,400
414,4,200
415,20,1200
416,7,200
417,10,400
418,4,200
419,19,800
420,2,200
421,2,400
422,5,200
423,26,1200
424,4,200
425,9,400
426,4,200
427,14,800
428,1,200
429,4,400
430,2,200
431,18,1200
432,2,200
433,3,400
434,1,200
435,11,800
436,1,200
437,6,400
438,1,200
439,14,1200
440,3,200
441,4,400
442,2,200
443,15,800
444,0,200
445,7,400
446,4,200
447,25,1200
448,4,200
449,7,400
450,4,200
451,16,800
452,6,200
453,5,400
454,4,200
455,22,1200
456,4,200
457,6,400
458,4,200
459,15,800
460,3,200
461,7,400
462,7,200
463,23,1200
464,2,200
465,9,400
466,4,200
467,12,800
468,4,200
469,6,400
470,2,200
471,22,1200
472,4,200
473,7,400
474,1,200
475,10,800
476,3,200
477,11,400
478,2,200
479,23,1200
480,4,200
481,6,400
482,4,200
483,12,800
484,5,200
485,10,400
486,4,200
487,11,1200
488,5,200
489,7,400
490,4,200
491,6,800
492,5,200
493,2,400
494,3,200
495,11,1200
496,4,200
497,3,400
498,6,200
499,18,800
500,4,200
501,3,400
502,1,200
503,20,1200
504,1,200
505,8,400
506,5,200
507,15,800
508,3,200
509,6,400
510,4,200
511,20,1200
512,5,200
513,5,400
514,5,200
515,13,800
516,4,200
517,11,400
518,5,200
519,21,1200
520,4,200
521,5,400
522,3,200
523,12,800
524,5,200
525,8,400
526,3,200
527,18,1200
528,3,200
529,4,400
530,4,200
531,12,800
532,4,200
533,8,400
534,4,200
535,10,1200
536,4,200
537,6,400
538,3,200
539,14,800
540,3,200
541,11,400
542,8,200
543,23,1200
544,4,200
545,6,400
546,2,200
547,11,800
548,6,200
549,6,400
550,4,200
551,14,1200
552,2,200
553,10,400
554,5,200
555,11,800
556,3,200
557,7,400
558,3,200
559,23,1200
560,3,200
561,8,400
562,4,200
563,12,800
564,4,200
565,7,400
566,1,200
567,17,1200
568,7,200
569,13,400
570,5,200
571,4,800
572,0,200
573,6,400
574,4,200
575,18,1200
576,4,200
577,9,400
578,8,200
579,13,800
580,2,200
581,7,400
582,2,200
583,12,1200
584,4,200
585,5,400
586,8,200
587,12,800
588,2,200
589,6,400
590,1,200
591,23,1200
592,3,200
593,5,400
594,4,200
595,7,800
596,2,200
597,11,400
598,4,200
599,22,1200
600,7,200
601,7,400
602,3,200
603,10,800
604,3,200
605,7,400
606,2,200
607,21,1200
608,2,200
609,5,400
610,5,200
611,11,800
612,6,200
613,5,400
614,5,200
615,19,1200
616,2,200
617,8,400
618,3,200
619,17,800
620,3,200
621,12,400
622,2,200
623,11,1200
624,7,200
625,4,400
626,0,200
627,16,800
628,3,200
629,8,400
630,2,200
631,14,1200
632,2,200
633,4,400
634,7,200
635,14,800
636,4,200
637,9,400
638,4,200
639,24,1200
640,8,200
641,13,400
642,4,200
643,11,800
644,1,200
645,8,400
646,3,200
647,21,1200
648,1,200
649,9,400
650,5,200
651,7,800
652,3,200
653,4,400
654,4,200
655,16,1200
656,5,200
657,7,400
658,5,200
659,11,800
660,4,200
661,2,400
662,3,200
663,19,1200
664,1,200
665,8,400
666,1,200
667,12,800
668,6,200
669,9,400
670,6,200
671,15,1200
672,6,200
673,8,400
674,2,200
675,10,800
676,4,200
677,7,400
678,7,200
679,22,1200
680,2,200
681,6,400
682,1,200
683,12,800
684,3,200
685,6,400
686,3,200
687,18,1200
688,2,200
689,7,400
690,4,200
691,15,800
692,3,200
693,9,400
694,8,200
695,22,1200
696,5,200
697,13,400
698,5,200
699,16,800
700,3,200
701,8,400
702,3,200
703,21,1200
704,4,200
705,7,400
706,5,200
707,10,800
708,4,200
709,9,400
710,1,200
711,19,1200
712,2,200
713,6,400
714,1,200
715,11,800
716,5,200
717,6,400
718,5,200
719,23,1200
720,4,200
721,3,400
722,3,200
723,20,800
724,5,200
725,2,400
726,2,200
727,22,1200
728,4,200
729,10,400
730,3,200
731,13,800
732,4,200
733,7,400
734,10,200
735,19,1200
736,4,200
737,3,400
738,1,200
739,17,800
740,4,200
741,8,400
742,2,200
743,21,1200
744,6,200
745,2,400
746,5,200
747,26,800
748,2,200
749,5,400
750,3,200
751,18,1200
752,4,200
753,8,400
754,2,200
755,12,800
756,1,200
757,1,400
758,3,200
759,22,1200
760,3,200
761,7,400
762,4,200
763,16,800
