,separations,processivity,boundary_strength,TAD_size,threshold,first_passage_time,subTAD_LEFs_num,dist_to_neighbor_DSB,dist_to_CTCF
0,62.5,125,0.5,1200,5,29,21,19839,220
1,62.5,125,0.5,1200,3,33,21,19839,220
2,62.5,125,0.5,1200,1,37,23,19839,220
3,62.5,125,0.5,800,5,59,15,20095,483
4,62.5,125,0.5,400,5,59,13,20417,332
5,62.5,125,0.5,400,3,61,12,20417,332
6,62.5,125,0.5,800,3,65,13,20095,483
7,62.5,125,0.5,800,1,69,13,20095,483
8,62.5,125,0.5,200,5,76,8,20034,121
9,62.5,125,0.5,200,3,80,8,20034,121
10,62.5,125,0.5,400,1,81,17,20417,332
11,62.5,125,0.5,200,1,84,8,20034,121
12,62.5,125,0.5,800,5,88,19,20463,465
13,62.5,125,0.5,200,5,90,7,20609,135
14,62.5,125,0.5,800,3,92,19,20463,465
15,62.5,125,0.5,200,3,93,7,20609,135
16,62.5,125,0.5,800,5,93,13,20134,658
17,62.5,125,0.5,800,1,96,19,20463,465
18,62.5,125,0.5,800,3,97,15,20134,658
19,62.5,125,0.5,800,1,101,14,20134,658
20,62.5,125,0.5,1200,5,120,29,20179,767
21,62.5,125,0.5,400,5,122,7,20098,60
22,62.5,125,0.5,400,5,123,7,20042,363
23,62.5,125,0.5,1200,3,124,29,20179,767
24,62.5,125,0.5,800,5,125,19,19692,616
25,62.5,125,0.5,400,3,127,7,20042,363
26,62.5,125,0.5,1200,5,127,21,20506,1177
27,62.5,125,0.5,800,3,129,18,19692,616
28,62.5,125,0.5,1200,1,130,28,20179,767
29,62.5,125,0.5,400,1,131,6,20042,363
30,62.5,125,0.5,800,1,134,17,19692,616
31,62.5,125,0.5,200,1,136,5,20609,135
32,62.5,125,0.5,1200,5,177,23,20283,458
33,62.5,125,0.5,1200,3,181,23,20283,458
34,62.5,125,0.5,1200,1,185,21,20283,458
