,num_LEFS,TAD_size
0,1,200
1,0,400
2,0,200
3,1,800
4,0,200
5,0,400
6,0,200
7,1,1200
8,1,200
9,2,400
10,0,200
11,1,800
12,0,200
13,3,400
14,2,200
15,4,1200
16,2,200
17,3,400
18,1,200
19,3,800
20,0,200
21,0,400
22,0,200
23,5,1200
24,0,200
25,1,400
26,2,200
27,1,800
28,1,200
29,1,400
30,0,200
31,2,1200
32,1,200
33,1,400
34,0,200
35,3,800
36,0,200
37,1,400
38,0,200
39,3,1200
40,0,200
41,0,400
42,0,200
43,3,800
44,0,200
45,0,400
46,0,200
47,2,1200
48,1,200
49,2,400
50,0,200
51,2,800
52,0,200
53,0,400
54,0,200
55,2,1200
56,0,200
57,0,400
58,0,200
59,2,800
60,0,200
61,1,400
62,0,200
63,2,1200
64,1,200
65,3,400
66,2,200
67,3,800
68,0,200
69,0,400
70,0,200
71,3,1200
72,0,200
73,2,400
74,1,200
75,3,800
76,0,200
77,1,400
78,0,200
79,4,1200
80,1,200
81,2,400
82,1,200
83,2,800
84,0,200
85,1,400
86,0,200
87,3,1200
88,1,200
89,2,400
90,0,200
91,2,800
92,1,200
93,2,400
94,1,200
95,7,1200
96,0,200
97,1,400
98,1,200
99,6,800
100,3,200
101,1,400
102,2,200
103,1,1200
104,0,200
105,1,400
106,0,200
107,2,800
108,0,200
109,1,400
110,1,200
111,3,1200
112,0,200
113,1,400
114,1,200
115,0,800
116,0,200
117,1,400
118,1,200
119,4,1200
120,0,200
121,1,400
122,2,200
123,4,800
124,1,200
125,2,400
126,0,200
127,5,1200
128,1,200
129,0,400
130,2,200
131,3,800
132,1,200
133,0,400
134,2,200
135,5,1200
136,0,200
137,2,400
138,1,200
139,5,800
140,0,200
141,0,400
142,0,200
143,4,1200
144,0,200
145,1,400
146,0,200
147,0,800
148,0,200
149,1,400
150,1,200
151,4,1200
152,1,200
153,3,400
154,0,200
155,1,800
156,0,200
157,1,400
158,2,200
159,4,1200
160,0,200
161,0,400
162,0,200
163,0,800
164,1,200
165,2,400
166,0,200
167,3,1200
168,1,200
169,1,400
170,0,200
171,5,800
172,1,200
173,3,400
174,0,200
175,2,1200
176,1,200
177,0,400
178,0,200
179,3,800
180,0,200
181,1,400
182,0,200
183,3,1200
184,0,200
185,3,400
186,3,200
187,2,800
188,0,200
189,1,400
190,1,200
191,0,1200
192,0,200
193,1,400
194,0,200
195,3,800
196,1,200
197,1,400
198,1,200
199,1,1200
200,0,200
201,0,400
202,0,200
203,1,800
204,2,200
205,3,400
206,0,200
207,2,1200
208,0,200
209,0,400
210,1,200
211,5,800
212,1,200
213,2,400
214,0,200
215,1,1200
216,1,200
217,0,400
218,0,200
219,3,800
220,0,200
221,0,400
222,1,200
223,5,1200
224,0,200
225,2,400
226,0,200
227,1,800
228,0,200
229,0,400
230,0,200
231,4,1200
232,0,200
233,1,400
234,2,200
235,2,800
236,0,200
237,1,400
238,2,200
239,2,1200
240,0,200
241,0,400
242,0,200
243,1,800
244,1,200
245,2,400
246,0,200
247,1,1200
248,1,200
249,1,400
250,0,200
251,2,800
252,0,200
253,0,400
254,1,200
255,5,1200
256,0,200
257,2,400
258,2,200
259,0,800
260,0,200
261,1,400
262,0,200
263,5,1200
264,0,200
265,0,400
266,1,200
267,3,800
268,1,200
269,0,400
270,0,200
271,2,1200
272,0,200
273,1,400
274,0,200
275,1,800
276,1,200
277,1,400
278,0,200
279,2,1200
280,1,200
281,2,400
282,2,200
283,2,800
284,2,200
285,2,400
286,0,200
287,4,1200
288,1,200
289,1,400
290,0,200
291,0,800
292,2,200
293,2,400
294,1,200
295,4,1200
296,0,200
297,0,400
298,1,200
299,5,800
300,0,200
301,2,400
302,1,200
303,4,1200
304,0,200
305,0,400
306,0,200
307,2,800
308,1,200
309,0,400
