,num_LEFS,TAD_size
0,0,200
1,0,400
2,1,200
3,0,800
4,0,200
5,2,400
6,0,200
7,1,1200
8,0,200
9,1,400
10,0,200
11,1,800
12,0,200
13,1,400
14,1,200
15,2,1200
16,0,200
17,0,400
18,2,200
19,4,800
20,1,200
21,1,400
22,0,200
23,3,1200
24,0,200
25,1,400
26,0,200
27,0,800
28,0,200
29,1,400
30,0,200
31,3,1200
32,1,200
33,0,400
34,0,200
35,2,800
36,0,200
37,1,400
38,2,200
39,2,1200
40,0,200
41,1,400
42,0,200
43,0,800
44,0,200
45,0,400
46,0,200
47,1,1200
48,0,200
49,0,400
50,0,200
51,1,800
52,0,200
53,0,400
54,0,200
55,1,1200
56,0,200
57,1,400
58,2,200
59,0,800
60,0,200
61,1,400
62,0,200
63,4,1200
64,0,200
65,1,400
66,2,200
67,3,800
68,2,200
69,1,400
70,0,200
71,3,1200
72,1,200
73,1,400
74,1,200
75,1,800
76,1,200
77,1,400
78,0,200
79,2,1200
80,0,200
81,1,400
82,2,200
83,0,800
84,0,200
85,1,400
86,0,200
87,2,1200
88,0,200
89,0,400
90,0,200
91,0,800
92,0,200
93,1,400
94,0,200
95,3,1200
96,0,200
97,2,400
98,0,200
99,1,800
100,0,200
101,1,400
102,0,200
103,0,1200
104,0,200
105,1,400
106,0,200
107,1,800
108,0,200
109,0,400
110,0,200
111,3,1200
112,1,200
113,2,400
114,0,200
115,1,800
116,0,200
117,2,400
118,0,200
119,5,1200
120,0,200
121,0,400
122,1,200
123,1,800
124,0,200
125,1,400
126,0,200
127,4,1200
128,0,200
129,3,400
130,0,200
131,3,800
132,0,200
133,0,400
134,0,200
135,0,1200
136,0,200
137,2,400
138,0,200
139,3,800
140,0,200
141,0,400
142,2,200
143,6,1200
144,0,200
145,1,400
146,0,200
147,1,800
148,2,200
149,1,400
150,0,200
151,1,1200
152,0,200
153,0,400
154,0,200
155,2,800
156,1,200
157,1,400
158,1,200
159,4,1200
160,1,200
161,2,400
162,1,200
163,1,800
164,1,200
165,3,400
166,0,200
167,1,1200
168,0,200
169,0,400
170,0,200
171,2,800
172,1,200
173,1,400
174,0,200
175,5,1200
176,1,200
177,0,400
178,1,200
179,1,800
180,0,200
181,1,400
182,0,200
183,2,1200
184,0,200
185,2,400
186,1,200
187,2,800
188,1,200
189,1,400
190,0,200
191,2,1200
192,1,200
193,0,400
194,1,200
195,1,800
196,1,200
197,0,400
198,0,200
199,2,1200
200,0,200
201,4,400
202,0,200
203,1,800
204,0,200
205,0,400
206,0,200
207,3,1200
208,1,200
209,0,400
210,0,200
211,0,800
212,0,200
213,1,400
214,0,200
215,1,1200
216,0,200
217,1,400
218,0,200
219,3,800
220,3,200
221,0,400
222,0,200
223,3,1200
224,1,200
225,1,400
226,1,200
227,0,800
228,0,200
229,1,400
230,1,200
231,5,1200
232,1,200
233,6,400
234,1,200
235,0,800
236,0,200
237,0,400
238,0,200
239,3,1200
240,1,200
241,3,400
242,0,200
243,0,800
244,0,200
245,0,400
246,0,200
247,3,1200
248,0,200
249,2,400
250,0,200
251,1,800
252,2,200
253,1,400
254,0,200
255,1,1200
256,0,200
257,0,400
258,1,200
259,0,800
260,1,200
261,0,400
262,0,200
263,2,1200
264,0,200
265,0,400
266,1,200
267,4,800
268,0,200
269,0,400
270,1,200
271,1,1200
272,1,200
273,0,400
274,0,200
275,2,800
276,0,200
277,0,400
278,0,200
279,2,1200
280,0,200
281,0,400
282,0,200
283,3,800
284,0,200
285,2,400
286,0,200
287,4,1200
288,0,200
289,0,400
290,0,200
291,3,800
292,1,200
293,2,400
294,1,200
295,1,1200
296,0,200
297,1,400
298,0,200
299,1,800
300,1,200
301,2,400
302,1,200
303,1,1200
304,0,200
305,0,400
306,0,200
307,2,800
308,0,200
309,1,400
310,0,200
311,2,1200
312,0,200
313,0,400
314,0,200
315,4,800
316,0,200
317,2,400
318,1,200
319,1,1200
320,2,200
321,2,400
322,1,200
323,0,800
324,0,200
325,1,400
326,0,200
327,5,1200
328,0,200
329,1,400
330,0,200
331,4,800
332,1,200
333,3,400
334,1,200
335,3,1200
336,0,200
337,0,400
338,0,200
339,2,800
340,0,200
341,0,400
342,0,200
