,separations,processivity,boundary_strength,TAD_size,threshold,first_passage_time,subTAD_LEFs_num,dist_to_neighbor_DSB,dist_to_CTCF
0,125,250,0.5,800,5,64,6,19468,22
1,125,250,0.5,800,3,68,6,19468,22
2,125,250,0.5,800,1,72,6,19468,22
3,125,250,0.5,400,5,72,7,20235,49
4,125,250,0.5,400,3,74,7,20235,49
5,125,250,0.5,400,1,76,7,20235,49
6,125,250,0.5,800,5,107,11,19695,494
7,125,250,0.5,800,3,109,11,19695,494
8,125,250,0.5,800,1,111,11,19695,494
9,125,250,0.5,800,5,112,6,19649,160
10,125,250,0.5,800,3,116,6,19649,160
11,125,250,0.5,800,1,120,6,19649,160
12,125,250,0.5,200,5,152,4,20035,146
13,125,250,0.5,200,5,153,3,20272,131
14,125,250,0.5,200,3,155,4,20272,131
15,125,250,0.5,200,3,156,4,20035,146
16,125,250,0.5,200,1,157,4,20272,131
17,125,250,0.5,200,1,160,4,20035,146
18,125,250,0.5,800,5,176,14,20570,288
19,125,250,0.5,800,3,180,15,20570,288
20,125,250,0.5,800,1,184,15,20570,288
21,125,250,0.5,400,5,213,4,19620,185
22,125,250,0.5,400,3,214,4,19620,185
23,125,250,0.5,400,1,216,4,19620,185
24,125,250,0.5,200,5,665,3,20235,60
25,125,250,0.5,200,3,669,3,20235,60
26,125,250,0.5,200,1,673,3,20235,60
