,percent BE occupied by LEF ,percent TADs with stabilized LEF,percent LEF stabilized by BE,percent normal LEF stabilized by BE,percent super LEF stabilized by BE
0,97.16666666666667,98.58333333333333,37.787273357200604,0.377872733572006,
