,percent BE occupied by LEF ,percent TADs with stabilized LEF,percent LEF stabilized by BE,percent normal LEF stabilized by BE,percent super LEF stabilized by BE
0,36.291666666666664,56.56250000000001,18.610694075528354,0.18610694075528353,
