,separations,processivity,boundary strength,threshold,restrained proportion time0,restrained proportion realtime,successful repair count,repaired proportion,initial restrained 200kb count,initial restrained 400kb count,initial restrained 800kb count,initial restrained 1200kb count,realtime restrained 200kb count,realtime restrained 400kb count,realtime restrained 800kb count,realtime restrained 1200kb count,repaired 200kb count,repaired 400kb count,repaired 800kb count,repaired 1200kb count,average extruded length,portion_BE_occupied_by_LEF,portion_TADs_with_stabilized_LEFs,portion_LEF_stabilized_by_BE
0,125,250,0.5,1,0.7592592592592593,0.06481481481481481,14,0.06481481481481481,42,28,37,57,8,2,3,1,8,2,3,1,136.08108753146982,56.19791666666667,76.20833333333333,27.07587481233399
1,125,250,0.5,3,0.7592592592592593,0.06481481481481481,14,0.06481481481481481,42,28,37,57,8,2,3,1,8,2,3,1,136.08108753146982,56.19791666666667,76.20833333333333,27.07587481233399
2,125,250,0.5,5,0.7592592592592593,0.06481481481481481,16,0.07407407407407407,42,28,37,57,8,2,3,1,9,3,3,1,136.08108753146982,56.19791666666667,76.20833333333333,27.07587481233399
