,num_LEFS,TAD_size
0,0,200
1,1,400
2,0,200
3,4,800
4,1,200
5,1,400
6,0,200
7,3,1200
8,1,200
9,0,400
10,0,200
11,5,800
12,0,200
13,0,400
14,0,200
15,2,1200
16,2,200
17,3,400
18,0,200
19,1,800
20,0,200
21,2,400
22,3,200
23,5,1200
24,0,200
25,0,400
26,1,200
27,1,800
28,1,200
29,0,400
30,1,200
31,3,1200
32,0,200
33,0,400
34,0,200
35,1,800
36,0,200
37,0,400
38,2,200
39,2,1200
40,0,200
41,2,400
42,0,200
43,3,800
44,0,200
45,0,400
46,2,200
47,2,1200
48,0,200
49,0,400
50,1,200
51,1,800
52,1,200
53,3,400
54,0,200
55,3,1200
56,1,200
57,0,400
58,0,200
59,1,800
60,1,200
61,1,400
62,1,200
63,4,1200
64,0,200
65,0,400
66,0,200
67,3,800
68,0,200
69,0,400
70,0,200
71,3,1200
72,0,200
73,1,400
74,1,200
75,2,800
76,0,200
77,0,400
78,1,200
79,3,1200
80,2,200
81,1,400
82,0,200
83,2,800
84,1,200
85,0,400
86,0,200
87,2,1200
88,1,200
89,2,400
90,2,200
91,2,800
92,0,200
93,1,400
94,1,200
95,1,1200
96,1,200
97,0,400
98,0,200
99,1,800
100,0,200
101,0,400
102,0,200
103,2,1200
104,1,200
105,0,400
106,1,200
107,2,800
108,0,200
109,0,400
110,1,200
111,5,1200
112,1,200
113,2,400
114,2,200
115,4,800
116,0,200
117,2,400
118,0,200
119,1,1200
120,0,200
121,1,400
122,0,200
123,3,800
124,1,200
125,1,400
126,1,200
127,3,1200
128,0,200
129,2,400
130,1,200
131,1,800
132,0,200
133,1,400
134,1,200
135,5,1200
136,1,200
137,2,400
138,0,200
139,1,800
140,0,200
141,0,400
142,0,200
143,7,1200
144,0,200
145,2,400
146,2,200
147,0,800
148,0,200
149,1,400
150,0,200
151,4,1200
152,0,200
153,1,400
154,0,200
155,0,800
156,0,200
157,0,400
158,0,200
159,2,1200
160,0,200
161,2,400
162,1,200
163,2,800
164,1,200
165,1,400
166,0,200
167,3,1200
168,0,200
169,2,400
170,0,200
171,2,800
172,0,200
173,1,400
174,0,200
175,1,1200
176,0,200
177,1,400
178,0,200
179,3,800
180,0,200
181,0,400
182,0,200
183,4,1200
184,0,200
185,1,400
186,0,200
187,1,800
188,1,200
189,1,400
190,0,200
191,2,1200
192,0,200
193,0,400
194,0,200
195,6,800
196,0,200
197,3,400
198,1,200
199,3,1200
200,2,200
201,0,400
202,0,200
203,0,800
204,0,200
205,2,400
206,1,200
207,1,1200
208,1,200
209,1,400
210,0,200
211,1,800
212,0,200
213,0,400
214,0,200
215,2,1200
216,0,200
217,0,400
218,0,200
219,5,800
220,1,200
221,2,400
222,1,200
223,1,1200
224,1,200
225,1,400
226,0,200
227,2,800
228,0,200
229,0,400
230,1,200
231,4,1200
232,0,200
233,3,400
234,1,200
235,3,800
236,1,200
237,1,400
238,0,200
239,3,1200
240,1,200
241,1,400
242,1,200
243,4,800
244,1,200
245,2,400
246,1,200
247,0,1200
248,1,200
249,2,400
250,0,200
251,1,800
252,0,200
253,0,400
254,1,200
255,2,1200
256,0,200
257,1,400
258,1,200
259,0,800
260,0,200
261,1,400
262,0,200
263,2,1200
264,1,200
265,1,400
266,1,200
267,1,800
268,0,200
269,1,400
270,1,200
271,6,1200
272,0,200
273,0,400
274,0,200
275,1,800
276,1,200
277,0,400
278,0,200
279,2,1200
280,0,200
281,0,400
282,0,200
283,0,800
284,0,200
285,1,400
286,0,200
287,1,1200
288,0,200
289,1,400
290,0,200
291,3,800
292,2,200
293,1,400
294,1,200
295,1,1200
296,0,200
297,2,400
298,1,200
299,1,800
300,1,200
301,3,400
302,0,200
303,1,1200
304,0,200
305,1,400
306,0,200
307,1,800
308,0,200
309,0,400
310,0,200
311,5,1200
312,0,200
313,1,400
314,2,200
315,0,800
316,0,200
317,1,400
318,0,200
319,8,1200
320,2,200
321,1,400
322,1,200
323,1,800
324,0,200
325,0,400
326,1,200
327,0,1200
328,0,200
329,2,400
330,0,200
331,0,800
332,0,200
333,0,400
334,0,200
335,0,1200
336,0,200
337,1,400
338,0,200
339,2,800
340,2,200
341,3,400
342,0,200
343,2,1200
344,2,200
345,0,400
346,0,200
347,1,800
348,0,200
349,0,400
350,0,200
351,3,1200
352,1,200
353,1,400
354,1,200
355,2,800
356,0,200
357,0,400
358,1,200
359,5,1200
360,0,200
361,0,400
362,1,200
363,0,800
364,0,200
365,0,400
366,1,200
367,3,1200
368,2,200
369,2,400
370,0,200
371,1,800
372,1,200
373,1,400
374,2,200
375,6,1200
376,1,200
377,1,400
378,1,200
379,1,800
380,2,200
381,1,400
382,2,200
383,3,1200
384,0,200
385,0,400
386,1,200
387,1,800
388,0,200
389,0,400
390,0,200
391,1,1200
392,0,200
393,0,400
394,1,200
395,1,800
396,0,200
397,0,400
398,0,200
399,1,1200
400,0,200
401,0,400
402,0,200
403,2,800
404,0,200
405,1,400
406,2,200
407,4,1200
408,0,200
409,2,400
410,0,200
411,1,800
412,0,200
413,2,400
414,0,200
415,4,1200
416,0,200
417,1,400
418,0,200
419,4,800
420,1,200
421,0,400
422,0,200
423,2,1200
424,1,200
425,2,400
426,0,200
427,4,800
428,0,200
429,1,400
430,1,200
