,num_LEFS,TAD_size
0,1,200
1,7,400
2,5,200
3,16,800
4,3,200
5,4,400
6,4,200
7,12,1200
8,1,200
9,5,400
10,5,200
11,15,800
12,4,200
13,2,400
14,2,200
15,13,1200
16,5,200
17,3,400
18,6,200
19,9,800
20,3,200
21,5,400
22,5,200
23,22,1200
24,2,200
25,3,400
26,2,200
27,13,800
28,9,200
29,5,400
30,2,200
31,29,1200
32,6,200
33,10,400
34,7,200
35,15,800
36,4,200
37,6,400
38,2,200
39,27,1200
40,2,200
41,6,400
42,1,200
43,12,800
44,3,200
45,6,400
46,4,200
47,22,1200
48,2,200
49,6,400
50,4,200
51,17,800
52,7,200
53,10,400
54,2,200
55,16,1200
56,6,200
57,5,400
58,4,200
59,14,800
60,2,200
61,6,400
62,6,200
63,19,1200
64,1,200
65,8,400
66,5,200
67,10,800
68,2,200
69,7,400
70,3,200
71,15,1200
72,6,200
73,5,400
74,1,200
75,14,800
76,3,200
77,7,400
78,3,200
79,26,1200
80,4,200
81,15,400
82,1,200
83,16,800
84,1,200
85,2,400
86,4,200
87,19,1200
88,2,200
89,2,400
90,5,200
91,14,800
92,4,200
93,9,400
94,6,200
95,16,1200
96,2,200
97,2,400
98,2,200
99,15,800
100,3,200
101,5,400
102,3,200
103,24,1200
104,2,200
105,9,400
106,3,200
107,13,800
108,4,200
109,9,400
110,2,200
111,13,1200
112,3,200
113,9,400
114,3,200
115,9,800
116,4,200
117,7,400
118,3,200
119,20,1200
120,3,200
121,8,400
122,7,200
123,14,800
124,6,200
125,2,400
126,3,200
127,17,1200
128,6,200
129,9,400
130,1,200
131,7,800
132,7,200
133,6,400
134,3,200
135,12,1200
136,2,200
137,4,400
138,5,200
139,7,800
140,2,200
141,5,400
142,1,200
143,19,1200
144,2,200
145,7,400
146,8,200
147,19,800
148,6,200
149,11,400
150,7,200
151,19,1200
152,5,200
153,7,400
154,2,200
155,21,800
156,1,200
157,6,400
158,6,200
159,16,1200
160,1,200
161,4,400
162,2,200
163,12,800
164,4,200
165,16,400
166,3,200
167,27,1200
168,5,200
169,8,400
170,4,200
171,13,800
172,5,200
173,9,400
174,4,200
175,20,1200
176,5,200
177,14,400
178,1,200
179,14,800
180,3,200
181,9,400
182,2,200
183,19,1200
184,4,200
185,5,400
186,3,200
187,16,800
188,2,200
189,5,400
190,5,200
191,22,1200
192,4,200
193,7,400
194,6,200
195,15,800
196,11,200
197,4,400
198,1,200
199,21,1200
200,5,200
201,8,400
202,5,200
203,11,800
204,5,200
205,6,400
206,6,200
207,25,1200
208,6,200
209,9,400
210,3,200
211,12,800
212,3,200
213,7,400
214,3,200
215,17,1200
216,5,200
217,2,400
218,1,200
219,9,800
220,1,200
221,5,400
222,2,200
223,10,1200
224,5,200
225,5,400
226,3,200
227,19,800
228,6,200
229,5,400
230,6,200
231,28,1200
232,3,200
233,9,400
234,3,200
235,18,800
236,3,200
237,4,400
238,6,200
239,19,1200
240,1,200
241,8,400
242,6,200
243,15,800
244,4,200
245,5,400
246,2,200
247,17,1200
248,3,200
249,4,400
250,3,200
251,12,800
252,6,200
253,8,400
254,4,200
255,22,1200
256,2,200
257,11,400
258,8,200
259,12,800
260,7,200
261,4,400
262,3,200
263,19,1200
264,5,200
265,5,400
266,5,200
267,15,800
268,3,200
269,4,400
270,7,200
271,12,1200
272,5,200
273,6,400
274,4,200
275,9,800
276,1,200
277,7,400
278,4,200
279,25,1200
280,3,200
281,5,400
282,5,200
283,19,800
284,2,200
285,7,400
286,2,200
287,21,1200
288,3,200
289,4,400
290,3,200
291,8,800
292,2,200
293,8,400
294,3,200
295,23,1200
296,0,200
297,7,400
298,3,200
299,14,800
300,7,200
301,7,400
302,3,200
303,27,1200
304,4,200
305,10,400
306,2,200
307,12,800
308,4,200
309,5,400
310,3,200
311,15,1200
312,3,200
313,4,400
314,3,200
315,17,800
316,2,200
317,7,400
318,1,200
319,22,1200
320,3,200
321,12,400
322,5,200
323,15,800
324,4,200
325,6,400
326,6,200
327,26,1200
328,6,200
329,4,400
330,5,200
331,12,800
332,6,200
333,6,400
334,4,200
335,23,1200
336,4,200
337,14,400
338,1,200
339,12,800
340,2,200
341,3,400
342,3,200
343,13,1200
344,2,200
345,4,400
346,2,200
347,15,800
348,2,200
349,4,400
350,7,200
351,15,1200
352,2,200
353,7,400
354,4,200
355,8,800
356,2,200
357,4,400
358,2,200
359,19,1200
360,1,200
361,4,400
362,6,200
363,11,800
364,1,200
365,3,400
366,3,200
367,20,1200
368,2,200
369,6,400
370,4,200
371,12,800
372,5,200
373,8,400
374,6,200
375,27,1200
376,3,200
377,7,400
378,6,200
379,16,800
380,2,200
381,10,400
382,3,200
383,15,1200
384,2,200
385,7,400
386,4,200
387,18,800
388,3,200
389,9,400
390,5,200
391,22,1200
392,3,200
393,6,400
394,5,200
395,18,800
396,5,200
397,4,400
398,6,200
399,31,1200
400,2,200
401,9,400
402,3,200
403,15,800
404,3,200
405,9,400
406,8,200
407,9,1200
408,4,200
409,7,400
410,2,200
411,7,800
412,6,200
413,10,400
414,4,200
415,22,1200
416,2,200
417,4,400
418,5,200
419,12,800
420,5,200
421,10,400
422,5,200
423,20,1200
424,2,200
425,11,400
426,4,200
427,13,800
428,3,200
429,8,400
430,1,200
431,18,1200
432,4,200
433,6,400
434,1,200
435,8,800
436,2,200
437,6,400
438,1,200
439,20,1200
440,4,200
441,6,400
442,3,200
443,17,800
444,2,200
445,6,400
446,4,200
447,19,1200
448,4,200
449,7,400
450,4,200
451,16,800
452,0,200
453,7,400
454,3,200
455,19,1200
456,4,200
457,6,400
458,4,200
459,7,800
460,3,200
461,7,400
462,5,200
463,22,1200
464,4,200
465,10,400
466,2,200
467,19,800
468,4,200
469,6,400
470,6,200
471,15,1200
472,3,200
473,7,400
474,5,200
475,11,800
476,7,200
477,9,400
478,5,200
479,15,1200
480,4,200
481,8,400
482,2,200
483,18,800
484,2,200
485,9,400
486,5,200
487,18,1200
488,7,200
489,4,400
490,9,200
491,9,800
492,4,200
493,14,400
494,5,200
495,20,1200
496,5,200
497,5,400
498,5,200
499,9,800
500,3,200
501,7,400
502,5,200
503,15,1200
504,3,200
505,3,400
506,3,200
507,14,800
508,1,200
509,4,400
510,2,200
511,20,1200
512,1,200
513,8,400
514,4,200
515,14,800
516,0,200
517,12,400
518,4,200
519,24,1200
520,7,200
521,6,400
522,4,200
523,15,800
524,4,200
525,3,400
526,4,200
527,21,1200
528,2,200
529,5,400
530,1,200
531,17,800
532,5,200
533,5,400
534,3,200
535,17,1200
536,2,200
537,5,400
538,4,200
539,17,800
540,5,200
541,7,400
542,1,200
543,23,1200
544,3,200
545,8,400
546,7,200
547,10,800
548,5,200
549,6,400
550,2,200
551,17,1200
552,6,200
553,8,400
554,1,200
555,18,800
556,9,200
557,12,400
558,4,200
559,20,1200
560,1,200
561,7,400
562,3,200
563,20,800
564,2,200
565,3,400
566,0,200
567,28,1200
568,3,200
569,6,400
570,3,200
571,17,800
572,2,200
573,4,400
574,4,200
575,16,1200
576,1,200
577,8,400
578,4,200
579,14,800
580,5,200
581,11,400
582,3,200
583,14,1200
584,3,200
585,10,400
586,6,200
587,22,800
588,3,200
589,7,400
590,0,200
591,17,1200
592,5,200
593,10,400
594,2,200
595,9,800
596,2,200
597,7,400
598,2,200
599,17,1200
600,3,200
601,6,400
602,4,200
603,22,800
604,5,200
605,6,400
606,3,200
607,11,1200
608,4,200
609,5,400
610,3,200
611,12,800
612,4,200
613,6,400
614,4,200
615,19,1200
616,8,200
617,8,400
618,3,200
619,15,800
620,5,200
621,7,400
622,4,200
623,22,1200
624,2,200
625,4,400
626,6,200
627,9,800
628,6,200
629,2,400
630,2,200
631,12,1200
632,3,200
633,6,400
634,5,200
635,17,800
636,1,200
637,13,400
638,3,200
639,20,1200
640,3,200
641,6,400
642,5,200
643,14,800
644,4,200
645,5,400
646,1,200
647,20,1200
648,1,200
649,2,400
650,1,200
651,13,800
652,1,200
653,4,400
654,2,200
655,17,1200
656,8,200
657,6,400
658,3,200
659,14,800
660,3,200
661,7,400
662,2,200
663,23,1200
664,5,200
665,11,400
666,2,200
667,18,800
668,4,200
669,10,400
670,3,200
671,23,1200
672,3,200
673,3,400
674,6,200
675,14,800
676,3,200
677,6,400
678,5,200
679,24,1200
680,5,200
681,7,400
682,3,200
683,12,800
684,6,200
685,5,400
686,2,200
687,11,1200
688,3,200
689,5,400
690,4,200
691,11,800
692,3,200
693,10,400
694,6,200
695,16,1200
696,4,200
697,4,400
698,1,200
699,17,800
700,5,200
701,11,400
702,2,200
703,18,1200
704,5,200
705,7,400
706,0,200
707,7,800
708,3,200
709,6,400
710,3,200
711,22,1200
712,4,200
713,3,400
714,2,200
715,16,800
716,3,200
717,5,400
718,6,200
719,15,1200
720,3,200
721,6,400
722,2,200
723,9,800
724,1,200
725,10,400
726,5,200
727,18,1200
728,3,200
729,6,400
730,3,200
731,13,800
732,8,200
733,8,400
734,5,200
735,22,1200
736,6,200
737,6,400
738,4,200
739,18,800
740,1,200
741,6,400
742,5,200
743,20,1200
744,2,200
745,4,400
746,3,200
747,13,800
748,1,200
749,5,400
750,5,200
751,25,1200
752,2,200
753,4,400
754,2,200
755,17,800
756,3,200
757,6,400
758,3,200
759,18,1200
760,4,200
761,7,400
762,4,200
763,9,800
764,3,200
765,5,400
766,2,200
767,16,1200
768,6,200
769,6,400
770,2,200
771,11,800
772,4,200
773,8,400
774,2,200
775,25,1200
776,3,200
777,4,400
778,4,200
779,12,800
780,2,200
781,6,400
