,num_LEFS,TAD_size
0,3,200
1,7,400
2,3,200
3,11,800
4,2,200
5,5,400
6,4,200
7,20,1200
8,3,200
9,3,400
10,1,200
11,10,800
12,3,200
13,4,400
14,2,200
15,22,1200
16,3,200
17,9,400
18,3,200
19,13,800
20,3,200
21,8,400
22,2,200
23,14,1200
24,4,200
25,4,400
26,0,200
27,12,800
28,0,200
29,4,400
30,5,200
31,17,1200
32,4,200
33,9,400
34,3,200
35,14,800
36,5,200
37,5,400
38,2,200
39,21,1200
40,3,200
41,5,400
42,6,200
43,18,800
44,5,200
45,8,400
46,3,200
47,21,1200
48,6,200
49,6,400
50,8,200
51,14,800
52,4,200
53,3,400
54,3,200
55,15,1200
56,3,200
57,6,400
58,3,200
59,12,800
60,2,200
61,6,400
62,5,200
63,20,1200
64,1,200
65,3,400
66,2,200
67,13,800
68,6,200
69,5,400
70,4,200
71,12,1200
72,1,200
73,4,400
74,5,200
75,13,800
76,4,200
77,5,400
78,2,200
79,19,1200
80,3,200
81,5,400
82,9,200
83,20,800
84,5,200
85,4,400
86,4,200
87,23,1200
88,2,200
89,3,400
90,6,200
91,8,800
92,4,200
93,6,400
94,0,200
95,25,1200
96,3,200
97,10,400
98,2,200
99,9,800
100,7,200
101,7,400
102,3,200
103,16,1200
104,4,200
105,10,400
106,6,200
107,10,800
108,3,200
109,4,400
110,5,200
111,22,1200
112,4,200
113,8,400
114,2,200
115,10,800
116,5,200
117,5,400
118,2,200
119,16,1200
120,2,200
121,5,400
122,3,200
123,11,800
124,4,200
125,8,400
126,4,200
127,22,1200
128,5,200
129,8,400
130,3,200
131,13,800
132,1,200
133,5,400
134,4,200
135,27,1200
136,1,200
137,5,400
138,3,200
139,9,800
140,6,200
141,5,400
142,4,200
143,15,1200
144,3,200
145,6,400
146,1,200
147,11,800
148,4,200
149,11,400
150,6,200
151,16,1200
152,2,200
153,7,400
154,3,200
155,17,800
156,4,200
157,9,400
158,1,200
159,19,1200
160,3,200
161,6,400
162,2,200
163,12,800
164,3,200
165,6,400
166,4,200
167,21,1200
168,2,200
169,4,400
170,3,200
171,11,800
172,3,200
173,8,400
174,6,200
175,25,1200
176,1,200
177,4,400
178,4,200
179,13,800
180,5,200
181,8,400
182,8,200
183,19,1200
184,3,200
185,5,400
186,3,200
187,13,800
188,2,200
189,11,400
190,5,200
191,21,1200
192,4,200
193,6,400
194,4,200
195,11,800
196,4,200
197,8,400
198,0,200
199,19,1200
200,6,200
201,6,400
202,2,200
203,14,800
204,2,200
205,5,400
206,6,200
207,21,1200
208,2,200
209,5,400
210,5,200
211,16,800
212,1,200
213,8,400
214,8,200
215,15,1200
216,7,200
217,8,400
218,5,200
219,13,800
220,9,200
221,7,400
222,2,200
223,17,1200
224,1,200
225,8,400
226,4,200
227,15,800
228,6,200
229,3,400
230,4,200
231,13,1200
232,2,200
233,4,400
234,4,200
235,14,800
236,4,200
237,7,400
238,2,200
239,20,1200
240,7,200
241,8,400
242,6,200
243,12,800
244,3,200
245,3,400
246,0,200
247,18,1200
248,6,200
249,7,400
250,1,200
251,19,800
252,4,200
253,8,400
254,5,200
255,16,1200
256,3,200
257,5,400
258,1,200
259,8,800
260,2,200
261,7,400
262,4,200
263,23,1200
264,2,200
265,9,400
266,6,200
267,10,800
268,4,200
269,3,400
270,3,200
271,16,1200
272,5,200
273,7,400
274,2,200
275,6,800
276,2,200
277,7,400
278,3,200
279,16,1200
280,4,200
281,5,400
282,4,200
283,11,800
284,2,200
285,3,400
286,2,200
287,18,1200
288,7,200
289,5,400
290,3,200
291,8,800
292,5,200
293,6,400
294,2,200
295,19,1200
296,4,200
297,9,400
298,4,200
299,12,800
300,3,200
301,7,400
302,3,200
303,22,1200
304,5,200
305,7,400
306,5,200
307,14,800
308,0,200
309,2,400
310,5,200
311,25,1200
312,5,200
313,10,400
314,4,200
315,15,800
316,3,200
317,12,400
318,2,200
319,28,1200
320,3,200
321,5,400
322,6,200
323,10,800
324,3,200
325,10,400
326,4,200
327,15,1200
328,3,200
329,7,400
330,3,200
331,18,800
332,4,200
333,10,400
334,3,200
335,18,1200
336,3,200
337,6,400
338,0,200
339,10,800
340,5,200
341,7,400
342,6,200
343,19,1200
344,4,200
345,11,400
346,4,200
347,13,800
348,2,200
349,7,400
350,4,200
351,16,1200
352,7,200
353,7,400
354,1,200
355,9,800
356,4,200
357,6,400
358,3,200
359,24,1200
360,4,200
361,6,400
362,3,200
363,16,800
364,5,200
365,7,400
366,0,200
367,21,1200
368,1,200
369,7,400
370,2,200
371,16,800
372,0,200
373,6,400
374,5,200
375,14,1200
376,1,200
377,6,400
378,2,200
379,14,800
380,3,200
381,7,400
382,3,200
383,17,1200
384,5,200
385,5,400
386,4,200
387,14,800
388,6,200
389,8,400
390,4,200
391,14,1200
392,2,200
393,4,400
394,3,200
395,21,800
396,4,200
397,8,400
398,6,200
399,27,1200
400,7,200
401,6,400
402,4,200
403,16,800
404,1,200
405,12,400
406,2,200
407,24,1200
408,4,200
409,9,400
410,0,200
411,12,800
412,3,200
413,6,400
414,3,200
415,17,1200
416,3,200
417,2,400
418,5,200
419,13,800
420,3,200
421,6,400
422,4,200
423,23,1200
424,3,200
425,9,400
426,2,200
427,8,800
428,4,200
429,5,400
430,3,200
431,32,1200
432,5,200
433,3,400
434,4,200
435,6,800
436,3,200
437,8,400
438,5,200
439,19,1200
440,6,200
441,9,400
442,4,200
443,10,800
444,1,200
445,9,400
446,3,200
447,17,1200
448,3,200
449,7,400
450,4,200
451,15,800
452,5,200
453,11,400
454,1,200
455,18,1200
456,3,200
457,8,400
458,1,200
459,15,800
460,3,200
461,12,400
462,3,200
463,22,1200
464,1,200
465,3,400
466,3,200
467,11,800
468,4,200
469,9,400
470,3,200
471,20,1200
472,3,200
473,5,400
474,1,200
475,15,800
476,6,200
477,5,400
478,4,200
479,16,1200
480,3,200
481,6,400
482,3,200
483,6,800
484,5,200
485,14,400
486,5,200
487,18,1200
488,3,200
489,6,400
490,3,200
491,18,800
492,3,200
493,3,400
494,5,200
495,20,1200
496,2,200
497,7,400
498,7,200
499,9,800
500,8,200
501,7,400
502,6,200
503,23,1200
504,1,200
505,3,400
506,3,200
507,15,800
508,2,200
509,4,400
510,6,200
511,13,1200
512,6,200
513,5,400
514,3,200
515,19,800
516,2,200
517,4,400
518,3,200
519,16,1200
520,4,200
521,7,400
522,3,200
523,20,800
524,3,200
525,9,400
526,4,200
527,20,1200
528,3,200
529,5,400
530,2,200
531,15,800
532,2,200
533,8,400
534,5,200
535,21,1200
536,2,200
537,6,400
538,5,200
539,10,800
540,8,200
541,9,400
542,5,200
543,24,1200
544,2,200
545,9,400
546,4,200
547,17,800
548,2,200
549,8,400
550,2,200
551,20,1200
552,3,200
553,6,400
554,0,200
555,8,800
556,3,200
557,10,400
558,5,200
559,24,1200
560,3,200
561,4,400
562,4,200
563,11,800
564,3,200
565,7,400
566,4,200
567,20,1200
568,4,200
569,7,400
570,3,200
571,8,800
572,2,200
573,11,400
574,4,200
575,21,1200
576,3,200
577,8,400
578,3,200
579,13,800
580,3,200
581,5,400
582,7,200
583,25,1200
584,2,200
585,11,400
586,5,200
587,10,800
588,5,200
589,8,400
590,5,200
591,23,1200
592,5,200
593,6,400
594,3,200
595,8,800
596,5,200
597,6,400
598,5,200
599,18,1200
600,3,200
601,7,400
602,3,200
603,18,800
604,2,200
605,6,400
606,5,200
607,15,1200
608,5,200
609,5,400
610,2,200
611,17,800
612,7,200
613,10,400
614,4,200
615,16,1200
616,2,200
617,4,400
618,5,200
619,14,800
620,6,200
621,9,400
622,1,200
623,21,1200
624,4,200
625,9,400
626,3,200
627,13,800
628,3,200
629,7,400
630,7,200
631,21,1200
632,4,200
633,5,400
634,5,200
635,15,800
636,3,200
637,8,400
638,2,200
639,19,1200
640,2,200
641,8,400
642,2,200
643,12,800
644,1,200
645,4,400
646,6,200
647,29,1200
648,4,200
649,7,400
650,3,200
651,24,800
652,6,200
653,5,400
654,4,200
655,19,1200
656,2,200
657,8,400
658,2,200
659,18,800
660,1,200
661,7,400
662,3,200
663,16,1200
664,0,200
665,4,400
666,3,200
667,12,800
668,2,200
669,7,400
670,5,200
671,13,1200
672,3,200
673,9,400
674,6,200
675,12,800
676,4,200
677,7,400
678,4,200
679,14,1200
680,3,200
681,11,400
682,1,200
683,13,800
684,1,200
685,9,400
686,5,200
687,16,1200
688,2,200
689,9,400
690,6,200
691,19,800
692,2,200
693,10,400
694,5,200
