,separations,processivity,boundary_strength,TAD_size,threshold,first_passage_time,subTAD_LEFs_num,dist_to_neighbor_DSB,dist_to_CTCF
0,125,62.5,0.5,800,5,2,6,20072,642
1,125,62.5,0.5,200,5,4,8,19716,54
2,125,62.5,0.5,1200,5,9,13,21283,1066
3,125,62.5,0.5,200,5,9,11,19229,144
4,125,62.5,0.5,200,3,12,11,19229,144
5,125,62.5,0.5,200,1,14,13,19229,144
6,125,62.5,0.5,1200,3,15,14,21283,1066
7,125,62.5,0.5,200,3,16,14,19716,54
8,125,62.5,0.5,1200,1,19,14,21283,1066
9,125,62.5,0.5,1200,5,21,16,19985,1057
10,125,62.5,0.5,200,1,21,15,19716,54
11,125,62.5,0.5,200,5,21,15,19775,171
12,125,62.5,0.5,1200,3,23,18,19985,1057
13,125,62.5,0.5,1200,1,24,18,19985,1057
14,125,62.5,0.5,200,3,25,13,19775,171
15,125,62.5,0.5,200,1,29,15,19775,171
16,125,62.5,0.5,200,5,37,16,19353,47
17,125,62.5,0.5,200,5,40,21,20414,32
18,125,62.5,0.5,1200,5,50,30,19323,217
19,125,62.5,0.5,1200,3,54,30,19323,217
20,125,62.5,0.5,800,5,60,28,19707,69
21,125,62.5,0.5,800,3,64,30,19707,69
22,125,62.5,0.5,200,5,68,13,19743,196
23,125,62.5,0.5,200,3,72,14,19743,196
24,125,62.5,0.5,200,5,73,30,10547,180
25,125,62.5,0.5,200,3,74,29,10547,180
26,125,62.5,0.5,400,5,74,23,20006,322
27,125,62.5,0.5,200,5,75,31,19636,119
28,125,62.5,0.5,200,5,76,27,19648,87
29,125,62.5,0.5,200,1,76,15,19743,196
30,125,62.5,0.5,200,1,78,29,10547,180
31,125,62.5,0.5,200,3,79,30,19636,119
32,125,62.5,0.5,200,3,80,29,19648,87
33,125,62.5,0.5,200,1,83,29,19636,119
34,125,62.5,0.5,200,1,90,24,19648,87
35,125,62.5,0.5,400,5,91,32,19844,272
36,125,62.5,0.5,400,5,94,23,20221,310
37,125,62.5,0.5,400,3,98,24,20221,310
38,125,62.5,0.5,400,1,102,22,20221,310
39,125,62.5,0.5,200,5,103,32,19321,138
40,125,62.5,0.5,200,3,105,33,19321,138
41,125,62.5,0.5,200,3,131,24,19353,47
42,125,62.5,0.5,200,1,135,25,19353,47
43,125,62.5,0.5,200,5,138,24,20130,65
44,125,62.5,0.5,200,5,139,24,19891,97
45,125,62.5,0.5,200,3,140,25,20130,65
46,125,62.5,0.5,400,3,141,36,19844,272
47,125,62.5,0.5,200,1,142,27,20130,65
48,125,62.5,0.5,400,1,145,32,19844,272
49,125,62.5,0.5,800,1,145,29,19707,69
50,125,62.5,0.5,200,5,148,34,19709,142
51,125,62.5,0.5,200,3,152,35,19709,142
52,125,62.5,0.5,200,1,156,33,19709,142
53,125,62.5,0.5,1200,5,161,31,19575,28
54,125,62.5,0.5,1200,3,165,29,19575,28
55,125,62.5,0.5,200,5,168,28,20234,98
56,125,62.5,0.5,1200,1,169,30,19575,28
57,125,62.5,0.5,200,5,172,32,19965,29
58,125,62.5,0.5,200,3,172,25,20234,98
59,125,62.5,0.5,200,3,176,36,19965,29
60,125,62.5,0.5,200,1,176,27,20234,98
61,125,62.5,0.5,200,1,180,34,19965,29
62,125,62.5,0.5,200,5,191,28,19613,140
63,125,62.5,0.5,200,5,192,28,19656,67
64,125,62.5,0.5,200,3,194,30,19656,67
65,125,62.5,0.5,200,3,195,26,19613,140
66,125,62.5,0.5,200,1,196,31,19656,67
67,125,62.5,0.5,200,5,198,30,19896,70
68,125,62.5,0.5,200,1,199,26,19613,140
69,125,62.5,0.5,200,3,202,31,19896,70
70,125,62.5,0.5,200,1,206,29,19896,70
71,125,62.5,0.5,200,5,214,25,20198,137
72,125,62.5,0.5,200,3,216,25,20198,137
73,125,62.5,0.5,200,5,217,33,20086,181
74,125,62.5,0.5,200,3,219,34,20086,181
75,125,62.5,0.5,200,1,220,24,20198,137
76,125,62.5,0.5,200,1,220,34,20086,181
77,125,62.5,0.5,400,5,258,29,19645,183
78,125,62.5,0.5,400,3,262,28,19645,183
79,125,62.5,0.5,200,1,275,33,19321,138
80,125,62.5,0.5,200,5,287,26,20073,89
81,125,62.5,0.5,200,3,291,25,20073,89
82,125,62.5,0.5,200,1,295,21,20073,89
83,125,62.5,0.5,400,5,445,23,20277,180
84,125,62.5,0.5,400,3,449,26,20277,180
85,125,62.5,0.5,200,5,462,19,19989,1
86,125,62.5,0.5,200,3,466,16,19989,1
87,125,62.5,0.5,200,1,470,16,19989,1
88,125,62.5,0.5,400,5,506,30,20215,343
89,125,62.5,0.5,400,3,510,30,20215,343
90,125,62.5,0.5,200,5,512,20,19672,6
91,125,62.5,0.5,400,1,514,29,20215,343
92,125,62.5,0.5,200,3,516,21,19672,6
93,125,62.5,0.5,200,5,517,21,19927,167
94,125,62.5,0.5,200,1,520,22,19672,6
95,125,62.5,0.5,200,3,521,20,19927,167
96,125,62.5,0.5,200,1,525,21,19927,167
97,125,62.5,0.5,400,5,562,40,20052,55
98,125,62.5,0.5,400,3,607,33,20052,55
99,125,62.5,0.5,400,1,611,37,20052,55
100,125,62.5,0.5,400,5,717,33,19918,361
101,125,62.5,0.5,400,3,719,35,19918,361
102,125,62.5,0.5,400,1,721,33,19918,361
103,125,62.5,0.5,400,5,877,20,20392,396
104,125,62.5,0.5,400,3,881,22,20392,396
105,125,62.5,0.5,400,1,885,23,20392,396
106,125,62.5,0.5,400,5,971,30,20194,213
107,125,62.5,0.5,400,3,973,28,20194,213
108,125,62.5,0.5,400,1,977,29,20194,213
109,125,62.5,0.5,400,5,980,37,19719,155
110,125,62.5,0.5,400,3,981,35,19719,155
111,125,62.5,0.5,400,1,982,35,19719,155
112,125,62.5,0.5,800,5,1008,36,19904,386
113,125,62.5,0.5,800,3,1010,34,19904,386
114,125,62.5,0.5,800,1,1012,36,19904,386
115,125,62.5,0.5,800,5,1013,40,19916,763
116,125,62.5,0.5,800,3,1015,38,19916,763
117,125,62.5,0.5,800,1,1017,40,19916,763
118,125,62.5,0.5,400,5,1178,44,20473,132
119,125,62.5,0.5,400,3,1180,44,20473,132
120,125,62.5,0.5,400,1,1182,40,20473,132
121,125,62.5,0.5,200,5,1372,28,20029,186
122,125,62.5,0.5,200,3,1374,28,20029,186
123,125,62.5,0.5,200,1,1375,27,20029,186
124,125,62.5,0.5,400,5,1579,30,19379,14
125,125,62.5,0.5,400,3,1581,30,19379,14
126,125,62.5,0.5,400,1,1583,29,19379,14
127,125,62.5,0.5,1200,5,1897,41,19693,63
128,125,62.5,0.5,1200,3,1899,42,19693,63
129,125,62.5,0.5,1200,1,1901,40,19693,63
130,125,62.5,0.5,800,5,1961,35,19467,345
131,125,62.5,0.5,800,3,1965,36,19467,345
132,125,62.5,0.5,800,1,1969,39,19467,345
133,125,62.5,0.5,1200,5,2017,34,20127,565
134,125,62.5,0.5,1200,3,2021,31,20127,565
135,125,62.5,0.5,1200,1,2025,33,20127,565
136,125,62.5,0.5,400,5,2111,29,20170,363
137,125,62.5,0.5,400,3,2113,26,20170,363
138,125,62.5,0.5,400,1,2114,27,20170,363
139,125,62.5,0.5,800,5,2142,37,20495,670
140,125,62.5,0.5,800,3,2146,36,20495,670
141,125,62.5,0.5,800,1,2150,38,20495,670
142,125,62.5,0.5,800,5,2279,35,19686,469
143,125,62.5,0.5,800,3,2281,34,19686,469
144,125,62.5,0.5,800,1,2283,34,19686,469
145,125,62.5,0.5,800,5,2287,39,19807,220
146,125,62.5,0.5,800,3,2288,40,19807,220
147,125,62.5,0.5,800,1,2290,39,19807,220
148,125,62.5,0.5,1200,5,2562,33,20000,302
149,125,62.5,0.5,400,5,2846,35,19745,72
150,125,62.5,0.5,400,3,2847,35,19745,72
151,125,62.5,0.5,400,1,2849,35,19745,72
152,125,62.5,0.5,1200,5,3024,38,19409,43
153,125,62.5,0.5,1200,3,3026,37,19409,43
154,125,62.5,0.5,1200,1,3028,35,19409,43
155,125,62.5,0.5,1200,5,3267,30,18894,181
156,125,62.5,0.5,1200,3,3271,28,18894,181
157,125,62.5,0.5,1200,1,3275,30,18894,181
158,125,62.5,0.5,1200,5,3280,33,20516,909
159,125,62.5,0.5,1200,3,3284,32,20516,909
160,125,62.5,0.5,1200,1,3288,27,20516,909
161,125,62.5,0.5,400,5,3874,39,19845,209
162,125,62.5,0.5,400,3,3876,37,19845,209
163,125,62.5,0.5,400,1,3887,31,19845,209
164,125,62.5,0.5,1200,5,4660,33,20162,944
165,125,62.5,0.5,1200,3,4711,31,20162,944
166,125,62.5,0.5,1200,5,5096,32,19260,300
167,125,62.5,0.5,1200,3,5098,32,19260,300
168,125,62.5,0.5,1200,1,5100,35,19260,300
169,125,62.5,0.5,1200,1,5511,27,20162,944
170,125,62.5,0.5,800,5,5617,40,19833,536
171,125,62.5,0.5,1200,5,5652,35,19441,175
172,125,62.5,0.5,1200,3,5656,40,19441,175
173,125,62.5,0.5,1200,1,5660,39,19441,175
174,125,62.5,0.5,800,3,5720,38,19833,536
175,125,62.5,0.5,800,1,5724,38,19833,536
176,125,62.5,0.5,800,5,5758,25,20090,692
177,125,62.5,0.5,800,3,5762,27,20090,692
178,125,62.5,0.5,800,1,5766,31,20090,692
179,125,62.5,0.5,1200,5,8968,36,20472,861
180,125,62.5,0.5,1200,3,8972,36,20472,861
181,125,62.5,0.5,1200,1,8976,37,20472,861
182,125,62.5,0.5,1200,5,15887,42,19310,555
183,125,62.5,0.5,1200,3,15889,39,19310,555
184,125,62.5,0.5,1200,1,15891,39,19310,555
