,separations,processivity,boundary_strength,TAD_size,threshold,first_passage_time,subTAD_LEFs_num,dist_to_neighbor_DSB,dist_to_CTCF
0,250,500,0.5,200,5,75,5,20091,127
1,250,500,0.5,200,3,79,5,20091,127
2,250,500,0.5,400,5,82,5,20076,4
3,250,500,0.5,200,1,83,5,20091,127
4,250,500,0.5,200,5,86,5,20145,28
5,250,500,0.5,400,3,86,5,20076,4
6,250,500,0.5,200,3,90,5,20145,28
7,250,500,0.5,200,1,94,5,20145,28
8,250,500,0.5,200,5,168,6,20027,30
9,250,500,0.5,1200,5,170,6,20064,685
10,250,500,0.5,200,3,172,6,20027,30
11,250,500,0.5,1200,3,174,6,20064,685
12,250,500,0.5,200,1,176,6,20027,30
13,250,500,0.5,1200,1,178,6,20064,685
14,250,500,0.5,400,5,184,7,19660,231
15,250,500,0.5,400,3,186,7,19660,231
16,250,500,0.5,200,5,194,4,19965,29
17,250,500,0.5,200,5,196,6,20032,148
18,250,500,0.5,200,3,198,4,19965,29
19,250,500,0.5,200,3,200,6,20032,148
20,250,500,0.5,200,1,202,4,19965,29
21,250,500,0.5,200,1,204,6,20032,148
22,250,500,0.5,200,5,208,4,20234,98
23,250,500,0.5,200,3,212,4,20234,98
24,250,500,0.5,200,5,212,4,19709,142
25,250,500,0.5,200,3,214,4,19709,142
26,250,500,0.5,200,1,216,4,20234,98
27,250,500,0.5,200,1,216,4,19709,142
28,250,500,0.5,200,5,217,4,19672,6
29,250,500,0.5,200,3,221,4,19672,6
30,250,500,0.5,200,1,225,4,19672,6
31,250,500,0.5,800,5,238,7,20450,654
32,250,500,0.5,400,1,242,6,20076,4
33,250,500,0.5,800,3,242,7,20450,654
34,250,500,0.5,800,1,246,7,20450,654
35,250,500,0.5,800,5,258,6,19927,753
36,250,500,0.5,800,3,260,5,19927,753
37,250,500,0.5,200,5,260,4,19636,119
38,250,500,0.5,800,1,262,5,19927,753
39,250,500,0.5,200,3,263,4,19636,119
40,250,500,0.5,200,1,267,4,19636,119
41,250,500,0.5,200,5,269,3,19594,97
42,250,500,0.5,200,3,273,3,19594,97
43,250,500,0.5,200,1,277,3,19594,97
44,250,500,0.5,200,5,277,4,19675,83
45,250,500,0.5,200,3,281,4,19675,83
46,250,500,0.5,800,5,281,3,20126,680
47,250,500,0.5,200,1,285,4,19675,83
48,250,500,0.5,800,3,285,3,20126,680
49,250,500,0.5,800,1,289,3,20126,680
50,250,500,0.5,400,5,297,5,20245,321
51,250,500,0.5,800,5,297,9,19686,469
52,250,500,0.5,800,5,298,6,19907,624
53,250,500,0.5,800,3,299,9,19686,469
54,250,500,0.5,400,3,301,5,20245,321
55,250,500,0.5,800,1,301,9,19686,469
56,250,500,0.5,800,3,302,6,19907,624
57,250,500,0.5,400,1,305,4,20245,321
58,250,500,0.5,200,5,336,4,19989,1
59,250,500,0.5,800,5,340,4,19572,78
60,250,500,0.5,200,3,340,4,19989,1
61,250,500,0.5,800,3,342,4,19572,78
62,250,500,0.5,800,1,344,4,19572,78
63,250,500,0.5,200,1,344,4,19989,1
64,250,500,0.5,200,5,345,6,20342,155
65,250,500,0.5,200,3,347,5,20342,155
66,250,500,0.5,200,1,350,5,20342,155
67,250,500,0.5,400,5,350,4,20473,132
68,250,500,0.5,400,3,354,4,20473,132
69,250,500,0.5,400,1,358,4,20473,132
70,250,500,0.5,200,5,360,4,19422,26
71,250,500,0.5,1200,5,360,5,19758,183
72,250,500,0.5,400,5,363,5,20170,301
73,250,500,0.5,200,3,364,4,19422,26
74,250,500,0.5,1200,3,364,5,19758,183
75,250,500,0.5,400,3,367,5,20170,301
76,250,500,0.5,200,1,368,4,19422,26
77,250,500,0.5,1200,1,368,5,19758,183
78,250,500,0.5,400,5,371,5,19645,183
79,250,500,0.5,400,1,371,5,20170,301
80,250,500,0.5,400,3,375,5,19645,183
81,250,500,0.5,400,1,379,5,19645,183
82,250,500,0.5,1200,5,382,9,19693,13
83,250,500,0.5,1200,3,386,9,19693,13
84,250,500,0.5,200,5,386,4,20064,20
85,250,500,0.5,400,5,389,5,20052,55
86,250,500,0.5,1200,1,390,9,19693,13
87,250,500,0.5,200,3,390,4,20064,20
88,250,500,0.5,800,5,391,5,19327,181
89,250,500,0.5,400,3,393,5,20052,55
90,250,500,0.5,200,1,394,4,20064,20
91,250,500,0.5,400,1,397,5,20052,55
92,250,500,0.5,1200,5,400,8,19581,324
93,250,500,0.5,1200,3,404,8,19581,324
94,250,500,0.5,400,5,409,3,20117,304
95,250,500,0.5,400,3,413,3,20117,304
96,250,500,0.5,400,5,416,5,20163,114
97,250,500,0.5,400,1,417,3,20117,304
98,250,500,0.5,400,3,420,5,20163,114
99,250,500,0.5,400,1,424,5,20163,114
100,250,500,0.5,200,5,436,3,19716,54
101,250,500,0.5,1200,5,438,7,20215,641
102,250,500,0.5,200,3,439,3,19716,54
103,250,500,0.5,1200,3,442,8,20215,641
104,250,500,0.5,200,1,443,3,19716,54
105,250,500,0.5,1200,1,446,8,20215,641
106,250,500,0.5,400,5,461,3,19376,215
107,250,500,0.5,400,3,465,3,19376,215
108,250,500,0.5,400,5,468,6,20478,161
109,250,500,0.5,400,1,469,3,19376,215
110,250,500,0.5,400,3,470,6,20478,161
111,250,500,0.5,400,5,471,4,20056,189
112,250,500,0.5,400,1,472,6,20478,161
113,250,500,0.5,400,3,475,4,20056,189
114,250,500,0.5,400,5,478,4,20215,343
115,250,500,0.5,1200,5,479,5,19918,693
116,250,500,0.5,400,1,479,4,20056,189
117,250,500,0.5,1200,3,481,5,19918,693
118,250,500,0.5,400,3,482,4,20215,343
119,250,500,0.5,200,5,485,8,19256,182
120,250,500,0.5,400,1,486,4,20215,343
121,250,500,0.5,200,3,489,9,19256,182
122,250,500,0.5,200,1,493,10,19256,182
123,250,500,0.5,200,5,500,5,20108,100
124,250,500,0.5,1200,5,502,9,19250,299
125,250,500,0.5,1200,3,504,9,19250,299
126,250,500,0.5,1200,5,505,10,20247,359
127,250,500,0.5,1200,1,506,9,19250,299
128,250,500,0.5,1200,3,507,10,20247,359
129,250,500,0.5,1200,1,509,10,20247,359
130,250,500,0.5,400,5,510,5,20310,82
131,250,500,0.5,400,3,514,5,20310,82
132,250,500,0.5,400,1,518,5,20310,82
133,250,500,0.5,200,5,546,5,19743,196
134,250,500,0.5,1200,5,550,6,20310,1076
135,250,500,0.5,200,3,550,5,19743,196
136,250,500,0.5,400,5,551,3,20006,322
137,250,500,0.5,1200,3,554,6,20310,1076
138,250,500,0.5,200,1,554,4,19743,196
139,250,500,0.5,400,3,555,3,20006,322
140,250,500,0.5,1200,1,558,6,20310,1076
141,250,500,0.5,400,1,559,3,20006,322
142,250,500,0.5,1200,5,563,7,20917,1014
143,250,500,0.5,1200,3,565,7,20917,1014
144,250,500,0.5,1200,1,567,7,20917,1014
145,250,500,0.5,200,5,573,3,19927,167
146,250,500,0.5,200,5,577,3,10547,180
147,250,500,0.5,200,3,577,3,19927,167
148,250,500,0.5,200,3,581,3,10547,180
149,250,500,0.5,200,1,581,3,19927,167
150,250,500,0.5,400,5,583,6,20159,27
151,250,500,0.5,200,1,585,3,10547,180
152,250,500,0.5,400,3,585,6,20159,27
153,250,500,0.5,400,1,587,6,20159,27
154,250,500,0.5,1200,5,603,7,20537,700
155,250,500,0.5,1200,3,607,7,20537,700
156,250,500,0.5,1200,1,611,7,20537,700
157,250,500,0.5,800,5,625,5,19825,102
158,250,500,0.5,800,3,629,5,19825,102
159,250,500,0.5,1200,5,635,10,19268,401
160,250,500,0.5,1200,3,637,10,19268,401
161,250,500,0.5,1200,1,639,10,19268,401
162,250,500,0.5,400,5,650,3,19805,58
163,250,500,0.5,400,3,654,3,19805,58
164,250,500,0.5,800,5,655,4,20381,734
165,250,500,0.5,400,5,656,6,19451,132
166,250,500,0.5,400,1,658,3,19805,58
167,250,500,0.5,800,3,659,4,20381,734
168,250,500,0.5,400,3,660,6,19451,132
169,250,500,0.5,800,1,663,4,20381,734
170,250,500,0.5,400,1,664,6,19451,132
171,250,500,0.5,800,5,683,6,20198,442
172,250,500,0.5,800,5,683,9,20302,711
173,250,500,0.5,800,3,687,6,20198,442
174,250,500,0.5,800,3,687,9,20302,711
175,250,500,0.5,800,1,691,6,20198,442
176,250,500,0.5,800,1,691,9,20302,711
177,250,500,0.5,200,5,691,3,19489,52
178,250,500,0.5,200,5,693,4,19229,144
179,250,500,0.5,200,3,695,3,19489,52
180,250,500,0.5,200,3,697,4,19229,144
181,250,500,0.5,200,1,699,3,19489,52
182,250,500,0.5,200,1,701,4,19229,144
183,250,500,0.5,1200,5,704,9,19985,1057
184,250,500,0.5,1200,3,708,9,19985,1057
185,250,500,0.5,1200,1,712,9,19985,1057
186,250,500,0.5,800,5,754,8,20482,715
187,250,500,0.5,800,3,757,8,20482,715
188,250,500,0.5,800,1,761,8,20482,715
189,250,500,0.5,400,5,763,6,20298,153
190,250,500,0.5,400,3,765,6,20298,153
191,250,500,0.5,400,1,767,6,20298,153
192,250,500,0.5,800,5,783,5,20330,691
193,250,500,0.5,800,3,785,5,20330,691
194,250,500,0.5,200,5,793,5,19918,77
195,250,500,0.5,200,3,797,5,19918,77
196,250,500,0.5,200,1,801,5,19918,77
197,250,500,0.5,400,5,804,6,19591,310
198,250,500,0.5,400,3,808,6,19591,310
199,250,500,0.5,400,1,812,6,19591,310
200,250,500,0.5,200,3,818,3,20108,100
201,250,500,0.5,200,5,822,3,19963,21
202,250,500,0.5,200,1,822,3,20108,100
203,250,500,0.5,200,3,826,3,19963,21
204,250,500,0.5,200,5,827,3,19176,97
205,250,500,0.5,200,5,828,5,20046,23
206,250,500,0.5,200,1,830,3,19963,21
207,250,500,0.5,200,3,831,3,19176,97
208,250,500,0.5,200,3,832,5,20046,23
209,250,500,0.5,1200,5,833,4,21283,1066
210,250,500,0.5,200,1,835,3,19176,97
211,250,500,0.5,200,1,836,5,20046,23
212,250,500,0.5,1200,3,837,5,21283,1066
213,250,500,0.5,200,5,839,5,19321,138
214,250,500,0.5,1200,1,841,5,21283,1066
215,250,500,0.5,200,3,843,5,19321,138
216,250,500,0.5,800,5,844,4,19916,763
217,250,500,0.5,200,1,847,5,19321,138
218,250,500,0.5,800,3,848,4,19916,763
219,250,500,0.5,800,1,852,4,19916,763
220,250,500,0.5,1200,5,854,7,20386,895
221,250,500,0.5,1200,3,858,7,20386,895
222,250,500,0.5,1200,1,862,7,20386,895
223,250,500,0.5,200,5,897,6,20140,19
224,250,500,0.5,200,5,898,5,19776,20
225,250,500,0.5,200,3,899,6,20140,19
226,250,500,0.5,200,1,901,6,20140,19
227,250,500,0.5,200,3,902,5,19776,20
