,separations,processivity,boundary_strength,TAD_size,threshold,first_passage_time,subTAD_LEFs_num,dist_to_neighbor_DSB,dist_to_CTCF
0,125,125,0.5,1200,5,10,11,20537,700
1,125,125,0.5,1200,5,16,16,19581,666
2,125,125,0.5,1200,3,20,17,19581,666
3,125,125,0.5,200,5,27,9,19656,67
4,125,125,0.5,800,5,27,17,19821,218
5,125,125,0.5,200,5,33,7,19776,20
6,125,125,0.5,400,5,34,9,20277,180
7,125,125,0.5,1200,1,34,14,19581,666
8,125,125,0.5,200,3,37,8,19776,20
9,125,125,0.5,200,5,39,8,19648,87
10,125,125,0.5,200,1,41,8,19776,20
11,125,125,0.5,200,3,43,9,19648,87
12,125,125,0.5,200,5,43,7,19963,21
13,125,125,0.5,200,5,43,5,20414,32
14,125,125,0.5,800,5,44,15,19818,547
15,125,125,0.5,200,1,46,9,19648,87
16,125,125,0.5,200,3,47,7,19963,21
17,125,125,0.5,200,3,47,5,20414,32
18,125,125,0.5,200,1,51,9,19963,21
19,125,125,0.5,200,1,51,5,20414,32
20,125,125,0.5,400,5,52,7,19819,42
21,125,125,0.5,1200,5,53,22,19693,63
22,125,125,0.5,400,3,54,7,19819,42
23,125,125,0.5,800,5,54,9,19916,763
24,125,125,0.5,400,1,56,9,19819,42
25,125,125,0.5,800,3,58,9,19916,763
26,125,125,0.5,1200,3,58,22,19693,63
27,125,125,0.5,200,5,59,8,19927,167
28,125,125,0.5,200,5,61,10,19709,142
29,125,125,0.5,200,3,62,8,19927,167
30,125,125,0.5,800,1,62,10,19916,763
31,125,125,0.5,1200,1,62,24,19693,63
32,125,125,0.5,200,3,65,10,19709,142
33,125,125,0.5,1200,5,68,13,20460,651
34,125,125,0.5,1200,5,69,14,19985,1057
35,125,125,0.5,200,1,69,10,19709,142
36,125,125,0.5,1200,5,70,13,18894,181
37,125,125,0.5,1200,3,70,13,20460,651
38,125,125,0.5,200,5,71,10,19675,83
39,125,125,0.5,1200,1,72,13,20460,651
40,125,125,0.5,200,3,73,10,19675,83
41,125,125,0.5,800,5,73,14,20126,680
42,125,125,0.5,200,1,74,10,19675,83
43,125,125,0.5,1200,3,74,13,18894,181
44,125,125,0.5,800,3,75,14,20126,680
45,125,125,0.5,200,5,76,10,19918,77
46,125,125,0.5,800,1,77,16,20126,680
47,125,125,0.5,1200,1,78,14,18894,181
48,125,125,0.5,200,5,79,8,19636,119
49,125,125,0.5,200,3,80,13,19918,77
50,125,125,0.5,200,5,81,13,20145,28
51,125,125,0.5,200,5,81,13,19896,70
52,125,125,0.5,200,3,83,13,20145,28
53,125,125,0.5,200,3,83,10,19636,119
54,125,125,0.5,200,1,85,13,20145,28
55,125,125,0.5,200,3,85,15,19896,70
56,125,125,0.5,200,1,87,11,19636,119
57,125,125,0.5,200,1,89,15,19896,70
58,125,125,0.5,200,5,92,11,19672,6
59,125,125,0.5,400,5,94,8,20052,55
60,125,125,0.5,200,3,94,11,19672,6
61,125,125,0.5,400,3,96,8,20052,55
62,125,125,0.5,200,1,96,12,19672,6
63,125,125,0.5,200,5,96,11,20108,100
64,125,125,0.5,400,1,98,7,20052,55
65,125,125,0.5,200,3,100,11,20108,100
66,125,125,0.5,200,1,104,11,20108,100
67,125,125,0.5,400,5,105,9,20298,153
68,125,125,0.5,400,3,107,9,20298,153
69,125,125,0.5,400,5,108,16,19660,231
70,125,125,0.5,400,1,109,9,20298,153
71,125,125,0.5,200,5,109,12,19837,120
72,125,125,0.5,800,5,110,11,18874,11
73,125,125,0.5,1200,5,112,24,20178,783
74,125,125,0.5,1200,5,112,17,20817,1093
75,125,125,0.5,200,3,113,13,19837,120
76,125,125,0.5,400,5,115,10,19745,72
77,125,125,0.5,200,1,115,15,19918,77
78,125,125,0.5,1200,3,116,23,20178,783
79,125,125,0.5,1200,3,116,18,20817,1093
80,125,125,0.5,200,1,117,14,19837,120
81,125,125,0.5,400,3,119,10,19745,72
82,125,125,0.5,1200,1,120,24,20178,783
83,125,125,0.5,1200,1,120,19,20817,1093
84,125,125,0.5,400,5,121,22,20194,94
85,125,125,0.5,400,5,121,15,19844,272
86,125,125,0.5,400,3,123,21,20194,94
87,125,125,0.5,200,5,124,17,20073,89
88,125,125,0.5,400,5,125,10,19542,368
89,125,125,0.5,400,1,125,21,20194,94
90,125,125,0.5,400,3,125,14,19844,272
91,125,125,0.5,400,5,125,18,20163,114
92,125,125,0.5,400,3,126,16,19660,231
93,125,125,0.5,400,3,126,18,20163,114
94,125,125,0.5,400,3,127,12,19542,368
95,125,125,0.5,200,3,128,16,20073,89
96,125,125,0.5,400,1,128,18,20163,114
97,125,125,0.5,200,5,129,15,19256,97
98,125,125,0.5,400,1,129,12,19542,368
99,125,125,0.5,400,1,129,14,19844,272
100,125,125,0.5,400,1,130,16,19660,231
101,125,125,0.5,800,5,130,16,20495,670
102,125,125,0.5,800,3,132,16,20495,670
103,125,125,0.5,200,1,132,16,20073,89
104,125,125,0.5,200,3,133,15,19256,97
105,125,125,0.5,200,5,133,8,19891,97
106,125,125,0.5,800,1,134,17,20495,670
107,125,125,0.5,200,5,136,16,19594,97
108,125,125,0.5,200,1,137,16,19256,97
109,125,125,0.5,200,3,137,8,19891,97
110,125,125,0.5,200,5,138,12,20091,127
111,125,125,0.5,200,5,139,10,19176,97
112,125,125,0.5,200,3,140,16,19594,97
113,125,125,0.5,200,5,141,18,20064,20
114,125,125,0.5,200,1,141,8,19891,97
115,125,125,0.5,200,3,142,13,20091,127
116,125,125,0.5,200,5,143,11,19613,140
117,125,125,0.5,200,3,143,18,20064,20
118,125,125,0.5,200,3,143,10,19176,97
119,125,125,0.5,400,5,143,16,19805,58
120,125,125,0.5,800,5,144,19,19927,753
121,125,125,0.5,200,5,144,12,20017,109
122,125,125,0.5,200,1,144,16,19594,97
