,separations,processivity,boundary_strength,TAD_size,threshold,first_passage_time,subTAD_LEFs_num,dist_to_neighbor_DSB,dist_to_CTCF
0,125,1000,0.5,1200,5,24,18,19540,444
1,125,1000,0.5,1200,3,28,15,19540,444
2,125,1000,0.5,1200,5,30,12,20233,585
3,125,1000,0.5,1200,1,32,15,19540,444
4,125,1000,0.5,1200,3,34,11,20233,585
5,125,1000,0.5,800,5,53,6,19987,74
6,125,1000,0.5,800,3,57,6,19987,74
7,125,1000,0.5,800,1,61,5,19987,74
8,125,1000,0.5,1200,5,81,13,19320,595
9,125,1000,0.5,1200,5,82,11,20155,205
10,125,1000,0.5,1200,3,85,13,19320,595
11,125,1000,0.5,1200,3,86,11,20155,205
12,125,1000,0.5,1200,1,89,12,19320,595
13,125,1000,0.5,1200,1,90,11,20155,205
14,125,1000,0.5,1200,5,92,11,21607,1169
15,125,1000,0.5,1200,3,94,11,21607,1169
16,125,1000,0.5,1200,1,96,11,21607,1169
17,125,1000,0.5,200,5,102,6,19650,127
18,125,1000,0.5,1200,5,103,13,19922,771
19,125,1000,0.5,200,3,106,6,19650,127
20,125,1000,0.5,1200,3,107,13,19922,771
21,125,1000,0.5,400,5,108,3,19786,345
22,125,1000,0.5,200,1,110,6,19650,127
23,125,1000,0.5,1200,1,111,13,19922,771
24,125,1000,0.5,400,3,112,3,19786,345
25,125,1000,0.5,1200,1,112,13,20233,585
26,125,1000,0.5,400,1,116,3,19786,345
27,125,1000,0.5,1200,5,128,14,20086,580
28,125,1000,0.5,1200,3,130,14,20086,580
29,125,1000,0.5,1200,5,131,9,20185,587
30,125,1000,0.5,1200,1,132,14,20086,580
31,125,1000,0.5,400,5,134,4,19950,324
32,125,1000,0.5,1200,3,136,8,20185,587
33,125,1000,0.5,400,3,138,4,19950,324
34,125,1000,0.5,1200,1,140,7,20185,587
35,125,1000,0.5,400,1,142,4,19950,324
36,125,1000,0.5,1200,5,153,12,20586,891
37,125,1000,0.5,1200,3,157,11,20586,891
38,125,1000,0.5,1200,1,161,11,20586,891
39,125,1000,0.5,800,5,166,13,19878,398
40,125,1000,0.5,200,5,168,2,20421,189
41,125,1000,0.5,800,3,170,13,19878,398
42,125,1000,0.5,800,1,174,13,19878,398
43,125,1000,0.5,1200,5,181,21,21162,1080
44,125,1000,0.5,1200,3,185,20,21162,1080
45,125,1000,0.5,1200,5,186,10,20127,844
46,125,1000,0.5,1200,5,187,14,19375,409
47,125,1000,0.5,1200,1,189,20,21162,1080
48,125,1000,0.5,1200,3,189,14,19375,409
49,125,1000,0.5,1200,3,190,10,20127,844
50,125,1000,0.5,800,5,190,17,20279,292
51,125,1000,0.5,1200,1,191,14,19375,409
52,125,1000,0.5,1200,5,193,17,21589,960
53,125,1000,0.5,1200,1,194,10,20127,844
54,125,1000,0.5,800,3,194,17,20279,292
55,125,1000,0.5,800,5,195,7,20516,744
56,125,1000,0.5,1200,3,197,17,21589,960
57,125,1000,0.5,800,1,198,17,20279,292
58,125,1000,0.5,1200,5,198,14,10314,843
59,125,1000,0.5,800,3,199,7,20516,744
60,125,1000,0.5,200,3,199,3,20421,189
61,125,1000,0.5,1200,1,201,18,21589,960
62,125,1000,0.5,1200,5,201,15,19664,541
63,125,1000,0.5,800,5,201,8,20282,682
64,125,1000,0.5,1200,3,202,14,10314,843
65,125,1000,0.5,800,1,203,7,20516,744
66,125,1000,0.5,200,1,203,3,20421,189
67,125,1000,0.5,1200,3,205,15,19664,541
68,125,1000,0.5,800,3,205,8,20282,682
69,125,1000,0.5,1200,1,206,14,10314,843
70,125,1000,0.5,400,5,209,7,20240,359
71,125,1000,0.5,1200,1,209,15,19664,541
72,125,1000,0.5,800,1,209,8,20282,682
73,125,1000,0.5,200,5,211,6,20359,119
74,125,1000,0.5,200,5,212,3,20342,152
75,125,1000,0.5,400,3,213,7,20240,359
76,125,1000,0.5,800,5,213,12,20369,577
77,125,1000,0.5,200,3,215,6,20359,119
78,125,1000,0.5,800,5,215,8,20146,386
79,125,1000,0.5,200,3,216,3,20342,152
80,125,1000,0.5,400,1,217,7,20240,359
81,125,1000,0.5,800,3,217,11,20369,577
82,125,1000,0.5,800,3,217,8,20146,386
83,125,1000,0.5,200,1,219,6,20359,119
84,125,1000,0.5,800,1,219,8,20146,386
85,125,1000,0.5,200,1,220,3,20342,152
86,125,1000,0.5,800,1,221,11,20369,577
87,125,1000,0.5,800,5,231,8,20012,248
88,125,1000,0.5,400,5,232,5,20197,92
89,125,1000,0.5,800,3,235,8,20012,248
90,125,1000,0.5,400,3,236,5,20197,92
91,125,1000,0.5,200,5,236,4,20559,39
92,125,1000,0.5,400,1,238,6,20197,92
93,125,1000,0.5,200,3,238,4,20559,39
94,125,1000,0.5,800,1,239,8,20012,248
