,num_LEFS,TAD_size
0,4,200
1,2,400
2,2,200
3,5,800
4,0,200
5,1,400
6,1,200
7,9,1200
8,2,200
9,2,400
10,2,200
11,8,800
12,0,200
13,6,400
14,0,200
15,7,1200
16,2,200
17,3,400
18,3,200
19,2,800
20,1,200
21,4,400
22,1,200
23,13,1200
24,1,200
25,3,400
26,2,200
27,7,800
28,0,200
29,4,400
30,2,200
31,8,1200
32,0,200
33,3,400
34,2,200
35,7,800
36,0,200
37,1,400
38,2,200
39,5,1200
40,2,200
41,7,400
42,0,200
43,4,800
44,0,200
45,2,400
46,1,200
47,9,1200
48,0,200
49,4,400
50,0,200
51,9,800
52,1,200
53,4,400
54,0,200
55,14,1200
56,5,200
57,5,400
58,2,200
59,8,800
60,3,200
61,1,400
62,1,200
63,8,1200
64,1,200
65,3,400
66,3,200
67,5,800
68,2,200
69,4,400
70,2,200
71,6,1200
72,2,200
73,4,400
74,2,200
75,7,800
76,1,200
77,5,400
78,1,200
79,5,1200
80,2,200
81,5,400
82,2,200
83,7,800
84,1,200
85,0,400
86,3,200
87,20,1200
88,1,200
89,2,400
90,4,200
91,7,800
92,2,200
93,5,400
94,0,200
95,7,1200
96,4,200
97,4,400
98,1,200
99,11,800
100,4,200
101,4,400
102,1,200
103,7,1200
104,2,200
105,0,400
106,0,200
107,5,800
108,2,200
109,1,400
110,1,200
111,10,1200
112,4,200
113,3,400
114,2,200
115,6,800
116,0,200
117,2,400
118,3,200
119,15,1200
120,4,200
121,5,400
122,2,200
123,8,800
124,0,200
125,3,400
126,1,200
127,8,1200
128,3,200
129,3,400
130,1,200
131,12,800
132,3,200
133,0,400
134,3,200
135,11,1200
136,2,200
137,4,400
138,2,200
139,6,800
140,0,200
141,5,400
142,2,200
143,5,1200
144,4,200
145,5,400
146,2,200
147,5,800
148,1,200
149,4,400
150,3,200
151,6,1200
152,2,200
153,3,400
154,1,200
155,7,800
156,3,200
157,1,400
158,3,200
159,5,1200
160,2,200
161,2,400
162,0,200
163,7,800
164,3,200
165,1,400
166,2,200
167,15,1200
168,3,200
169,6,400
170,1,200
171,8,800
172,3,200
173,4,400
174,3,200
175,10,1200
176,1,200
177,1,400
178,3,200
179,10,800
180,4,200
181,6,400
182,3,200
183,10,1200
184,3,200
185,1,400
186,3,200
187,7,800
188,3,200
189,4,400
190,1,200
191,17,1200
192,1,200
193,1,400
194,0,200
195,7,800
196,3,200
197,2,400
198,3,200
199,12,1200
200,3,200
201,3,400
202,0,200
203,12,800
204,2,200
205,1,400
206,1,200
207,8,1200
208,7,200
209,4,400
210,3,200
211,10,800
212,3,200
213,6,400
214,1,200
215,14,1200
216,1,200
217,3,400
218,0,200
219,1,800
220,1,200
221,2,400
222,1,200
223,12,1200
224,2,200
225,5,400
226,3,200
227,17,800
228,3,200
229,3,400
230,2,200
231,8,1200
232,5,200
233,3,400
234,2,200
235,4,800
236,5,200
237,3,400
238,1,200
239,13,1200
240,6,200
241,5,400
242,1,200
243,6,800
244,1,200
245,3,400
246,2,200
247,5,1200
248,4,200
249,4,400
250,1,200
251,5,800
252,2,200
253,4,400
254,1,200
255,8,1200
256,2,200
257,3,400
258,1,200
259,7,800
260,1,200
261,4,400
262,2,200
263,8,1200
264,3,200
265,4,400
266,2,200
267,5,800
268,7,200
269,3,400
270,1,200
271,12,1200
272,3,200
273,3,400
274,4,200
275,5,800
276,1,200
277,2,400
278,2,200
279,8,1200
280,1,200
281,2,400
282,4,200
283,2,800
284,2,200
285,4,400
286,5,200
287,10,1200
288,2,200
289,3,400
290,3,200
291,7,800
292,7,200
293,3,400
294,2,200
295,5,1200
296,2,200
297,2,400
298,0,200
299,8,800
300,2,200
301,1,400
302,1,200
303,8,1200
304,2,200
305,8,400
306,0,200
307,6,800
308,0,200
309,3,400
310,6,200
311,9,1200
312,0,200
313,2,400
314,2,200
315,7,800
316,5,200
317,0,400
318,1,200
319,8,1200
320,2,200
321,3,400
322,1,200
323,4,800
324,2,200
325,2,400
326,2,200
327,5,1200
328,3,200
329,4,400
330,1,200
331,7,800
332,1,200
333,2,400
334,1,200
335,9,1200
336,0,200
337,3,400
338,0,200
339,5,800
340,1,200
341,3,400
342,1,200
343,10,1200
344,2,200
345,1,400
346,1,200
347,12,800
348,1,200
349,2,400
350,2,200
351,12,1200
352,1,200
353,2,400
354,2,200
355,6,800
356,1,200
357,1,400
358,1,200
359,11,1200
360,1,200
361,4,400
362,3,200
363,8,800
364,0,200
365,1,400
366,2,200
367,10,1200
368,4,200
369,3,400
370,2,200
371,5,800
372,3,200
373,1,400
374,0,200
375,14,1200
376,3,200
377,5,400
378,0,200
379,8,800
380,2,200
381,5,400
382,0,200
383,4,1200
384,1,200
385,2,400
386,0,200
387,3,800
388,1,200
389,3,400
390,2,200
391,10,1200
392,2,200
393,2,400
394,4,200
395,6,800
396,1,200
397,2,400
398,2,200
399,10,1200
400,3,200
401,3,400
402,1,200
403,5,800
404,0,200
405,6,400
406,3,200
407,7,1200
408,1,200
409,4,400
410,0,200
411,4,800
412,1,200
413,2,400
414,1,200
415,14,1200
416,2,200
417,2,400
418,1,200
419,4,800
420,6,200
421,5,400
422,0,200
423,11,1200
424,2,200
425,1,400
426,2,200
427,3,800
428,4,200
429,3,400
430,4,200
431,12,1200
432,2,200
433,5,400
434,0,200
435,4,800
436,1,200
437,5,400
438,2,200
439,12,1200
440,6,200
441,6,400
442,2,200
443,2,800
444,0,200
445,6,400
446,2,200
447,5,1200
448,1,200
449,0,400
450,1,200
451,9,800
452,3,200
453,3,400
454,2,200
455,6,1200
456,4,200
457,2,400
458,0,200
459,6,800
460,1,200
461,4,400
462,1,200
463,10,1200
464,2,200
465,1,400
466,3,200
467,11,800
468,3,200
469,3,400
470,2,200
471,7,1200
472,3,200
473,9,400
474,3,200
475,5,800
476,1,200
477,5,400
478,5,200
479,13,1200
480,1,200
481,2,400
482,1,200
483,7,800
484,2,200
485,6,400
486,1,200
487,4,1200
488,3,200
489,1,400
490,2,200
491,5,800
492,0,200
493,3,400
494,2,200
495,13,1200
496,1,200
497,4,400
498,3,200
499,5,800
500,1,200
501,4,400
502,2,200
503,8,1200
504,1,200
505,4,400
506,5,200
507,4,800
508,3,200
509,4,400
510,2,200
511,5,1200
512,1,200
513,7,400
514,3,200
515,10,800
516,4,200
517,3,400
518,1,200
519,10,1200
520,4,200
521,6,400
522,3,200
523,2,800
524,0,200
525,0,400
526,1,200
527,9,1200
528,1,200
529,3,400
530,1,200
531,6,800
532,0,200
533,3,400
534,1,200
535,7,1200
536,4,200
537,1,400
538,3,200
539,7,800
540,3,200
541,4,400
542,2,200
543,15,1200
544,3,200
545,1,400
546,1,200
547,12,800
548,3,200
549,4,400
550,1,200
551,15,1200
552,0,200
553,1,400
554,4,200
555,4,800
556,1,200
557,2,400
558,2,200
559,10,1200
560,3,200
561,4,400
562,3,200
563,6,800
564,1,200
565,4,400
566,2,200
567,8,1200
568,4,200
569,4,400
570,2,200
571,5,800
572,2,200
573,3,400
574,1,200
575,8,1200
576,4,200
577,4,400
578,2,200
579,4,800
580,1,200
581,5,400
582,2,200
583,10,1200
584,1,200
585,6,400
586,1,200
587,7,800
588,2,200
589,5,400
590,1,200
591,4,1200
592,1,200
593,4,400
594,2,200
595,6,800
596,2,200
597,4,400
598,1,200
599,7,1200
600,2,200
601,6,400
602,5,200
603,10,800
604,0,200
605,5,400
606,4,200
607,7,1200
608,1,200
609,3,400
610,5,200
611,9,800
612,2,200
613,2,400
614,1,200
615,9,1200
616,0,200
617,2,400
618,1,200
619,6,800
620,2,200
621,2,400
622,3,200
623,13,1200
624,3,200
625,6,400
626,2,200
627,8,800
628,1,200
629,2,400
630,4,200
631,10,1200
632,1,200
633,5,400
634,6,200
635,10,800
636,2,200
637,3,400
638,0,200
639,8,1200
640,3,200
641,5,400
642,1,200
643,4,800
644,1,200
645,3,400
646,1,200
647,6,1200
648,2,200
649,2,400
650,3,200
651,5,800
652,3,200
653,7,400
654,2,200
655,7,1200
656,2,200
657,3,400
658,3,200
659,4,800
660,2,200
661,6,400
662,2,200
663,10,1200
664,3,200
665,2,400
666,3,200
667,6,800
668,1,200
669,3,400
670,3,200
671,12,1200
672,1,200
673,1,400
674,1,200
675,4,800
676,1,200
677,5,400
678,3,200
679,15,1200
680,2,200
681,2,400
682,0,200
683,2,800
684,1,200
685,6,400
686,2,200
687,11,1200
688,2,200
689,6,400
690,2,200
691,5,800
692,2,200
693,1,400
694,0,200
695,14,1200
696,2,200
697,5,400
698,2,200
699,10,800
700,1,200
701,2,400
702,1,200
703,11,1200
704,1,200
705,2,400
706,2,200
707,11,800
708,2,200
709,6,400
710,5,200
711,12,1200
712,3,200
713,6,400
714,4,200
715,7,800
716,3,200
717,3,400
718,3,200
719,6,1200
720,2,200
721,2,400
722,1,200
723,7,800
724,2,200
725,1,400
726,0,200
727,7,1200
728,4,200
729,6,400
730,2,200
731,9,800
732,3,200
733,4,400
734,1,200
735,2,1200
736,2,200
737,2,400
738,2,200
739,7,800
740,0,200
741,1,400
742,0,200
743,14,1200
744,3,200
745,1,400
746,2,200
747,8,800
748,2,200
749,4,400
750,1,200
751,10,1200
752,1,200
753,2,400
754,3,200
755,9,800
756,0,200
757,1,400
758,0,200
759,8,1200
760,0,200
761,4,400
762,2,200
763,8,800
764,1,200
765,2,400
766,3,200
767,9,1200
768,2,200
769,4,400
770,1,200
771,10,800
772,2,200
773,4,400
774,3,200
775,8,1200
776,1,200
777,5,400
778,4,200
779,7,800
780,2,200
781,1,400
782,2,200
783,10,1200
784,0,200
785,2,400
786,5,200
787,7,800
788,2,200
789,3,400
790,0,200
791,4,1200
792,4,200
793,5,400
794,1,200
795,4,800
796,2,200
797,2,400
798,0,200
799,10,1200
800,2,200
801,3,400
802,1,200
803,2,800
804,4,200
805,6,400
806,1,200
807,15,1200
808,2,200
809,1,400
810,1,200
811,5,800
812,3,200
813,4,400
814,2,200
815,9,1200
816,0,200
817,4,400
818,0,200
819,10,800
820,2,200
821,5,400
822,1,200
823,7,1200
824,2,200
825,2,400
826,0,200
827,5,800
828,0,200
829,5,400
830,4,200
831,10,1200
832,0,200
833,3,400
834,3,200
835,7,800
836,1,200
837,4,400
838,2,200
839,10,1200
840,0,200
841,3,400
842,2,200
843,7,800
844,1,200
845,5,400
846,0,200
847,15,1200
848,1,200
849,3,400
850,4,200
851,2,800
852,3,200
853,2,400
854,0,200
855,11,1200
856,0,200
857,2,400
858,1,200
859,5,800
860,4,200
861,3,400
862,1,200
863,9,1200
864,2,200
865,4,400
866,3,200
867,8,800
868,0,200
869,4,400
870,1,200
871,12,1200
872,2,200
873,5,400
874,1,200
875,7,800
876,1,200
877,1,400
878,1,200
879,7,1200
880,1,200
881,0,400
882,1,200
883,4,800
884,4,200
885,4,400
886,2,200
887,8,1200
888,0,200
889,4,400
890,0,200
891,6,800
892,3,200
893,4,400
894,0,200
895,7,1200
896,0,200
897,2,400
898,1,200
899,5,800
900,3,200
901,4,400
902,4,200
903,6,1200
904,1,200
905,2,400
906,2,200
907,6,800
908,1,200
909,1,400
910,4,200
911,11,1200
912,2,200
913,3,400
914,2,200
915,2,800
916,1,200
917,1,400
918,2,200
919,13,1200
920,3,200
921,6,400
922,1,200
923,5,800
924,5,200
925,3,400
926,3,200
927,19,1200
928,1,200
929,6,400
930,0,200
931,6,800
932,2,200
933,4,400
934,6,200
935,9,1200
936,1,200
937,2,400
938,2,200
939,9,800
940,0,200
941,3,400
942,1,200
943,10,1200
944,0,200
945,3,400
946,2,200
947,6,800
948,3,200
949,2,400
950,4,200
951,9,1200
952,0,200
953,3,400
954,1,200
955,8,800
956,3,200
957,2,400
958,2,200
959,9,1200
960,3,200
961,6,400
962,3,200
963,5,800
964,4,200
965,3,400
966,0,200
967,8,1200
968,1,200
969,4,400
970,1,200
971,6,800
972,2,200
973,3,400
974,3,200
975,9,1200
976,3,200
977,2,400
978,2,200
979,8,800
980,6,200
981,1,400
982,4,200
983,12,1200
984,1,200
985,2,400
986,4,200
987,3,800
988,2,200
989,1,400
990,2,200
991,3,1200
992,0,200
993,1,400
994,1,200
995,5,800
996,2,200
997,4,400
998,3,200
999,6,1200
1000,2,200
1001,5,400
1002,1,200
1003,7,800
1004,3,200
1005,4,400
1006,1,200
1007,9,1200
1008,3,200
1009,2,400
1010,2,200
1011,8,800
1012,1,200
1013,2,400
1014,4,200
1015,8,1200
1016,1,200
1017,2,400
1018,0,200
1019,11,800
1020,2,200
1021,2,400
1022,5,200
1023,8,1200
1024,2,200
1025,7,400
1026,1,200
1027,7,800
1028,3,200
1029,2,400
1030,0,200
1031,14,1200
1032,2,200
1033,3,400
1034,3,200
