,num_LEFS,TAD_size
0,0,200
1,3,400
2,3,200
3,4,800
4,1,200
5,6,400
6,1,200
7,10,1200
8,3,200
9,4,400
10,3,200
11,9,800
12,1,200
13,3,400
14,2,200
15,7,1200
16,2,200
17,1,400
18,0,200
19,8,800
20,2,200
21,5,400
22,3,200
23,7,1200
24,3,200
25,5,400
26,3,200
27,3,800
28,2,200
29,4,400
30,3,200
31,9,1200
32,2,200
33,3,400
34,3,200
35,6,800
36,4,200
37,2,400
38,3,200
39,7,1200
40,0,200
41,4,400
42,3,200
43,7,800
44,2,200
45,4,400
46,2,200
47,9,1200
48,1,200
49,0,400
50,3,200
51,4,800
52,0,200
53,2,400
54,1,200
55,11,1200
56,2,200
57,4,400
58,2,200
59,5,800
60,2,200
61,3,400
62,2,200
63,8,1200
64,1,200
65,3,400
66,2,200
67,9,800
68,2,200
69,4,400
70,1,200
71,16,1200
72,3,200
73,2,400
74,3,200
75,6,800
76,1,200
77,4,400
78,2,200
79,12,1200
80,1,200
81,5,400
82,1,200
83,15,800
84,0,200
85,0,400
86,0,200
87,7,1200
88,2,200
89,8,400
90,3,200
91,6,800
92,2,200
93,4,400
94,1,200
95,8,1200
96,5,200
97,4,400
98,1,200
99,5,800
100,0,200
101,4,400
102,1,200
103,7,1200
104,1,200
105,2,400
106,3,200
107,9,800
108,6,200
109,5,400
110,2,200
111,14,1200
112,1,200
113,1,400
114,0,200
115,6,800
116,1,200
117,4,400
118,1,200
119,6,1200
120,0,200
121,3,400
122,4,200
123,7,800
124,2,200
125,4,400
126,1,200
127,13,1200
128,2,200
129,1,400
130,3,200
131,7,800
132,3,200
133,2,400
134,1,200
135,8,1200
136,2,200
137,2,400
138,2,200
139,9,800
140,4,200
141,4,400
142,2,200
143,11,1200
144,2,200
145,5,400
146,0,200
147,6,800
148,1,200
149,4,400
150,1,200
151,5,1200
152,2,200
153,6,400
154,4,200
155,9,800
156,1,200
157,6,400
158,2,200
159,15,1200
160,0,200
161,5,400
162,2,200
163,10,800
164,2,200
165,3,400
166,4,200
167,7,1200
168,0,200
169,2,400
170,1,200
171,8,800
172,2,200
173,5,400
174,1,200
175,11,1200
176,1,200
177,3,400
178,0,200
179,11,800
180,5,200
181,6,400
182,4,200
183,11,1200
184,2,200
185,2,400
186,1,200
187,4,800
188,2,200
189,4,400
190,2,200
191,4,1200
192,1,200
193,2,400
194,1,200
195,7,800
196,0,200
197,3,400
198,1,200
199,11,1200
200,3,200
201,3,400
202,1,200
203,5,800
204,3,200
205,5,400
206,3,200
207,11,1200
208,1,200
209,6,400
210,3,200
211,7,800
212,4,200
213,4,400
214,1,200
215,4,1200
216,5,200
217,2,400
218,2,200
219,8,800
220,1,200
221,4,400
222,0,200
223,7,1200
224,0,200
225,2,400
226,1,200
227,7,800
228,2,200
229,2,400
230,0,200
231,5,1200
232,2,200
233,5,400
234,0,200
235,10,800
236,0,200
237,4,400
238,3,200
239,9,1200
240,4,200
241,6,400
242,1,200
243,11,800
244,1,200
245,4,400
246,1,200
247,12,1200
248,2,200
249,4,400
250,3,200
251,4,800
252,3,200
253,4,400
254,3,200
255,13,1200
256,1,200
257,4,400
258,2,200
259,9,800
260,4,200
261,3,400
262,2,200
263,8,1200
264,1,200
265,1,400
266,0,200
267,7,800
268,0,200
269,3,400
270,2,200
271,9,1200
272,0,200
273,7,400
274,3,200
275,5,800
276,3,200
277,2,400
278,2,200
279,11,1200
280,2,200
281,4,400
282,3,200
283,9,800
284,1,200
285,4,400
286,2,200
287,4,1200
288,2,200
289,3,400
290,4,200
291,9,800
292,3,200
293,5,400
294,1,200
295,14,1200
296,2,200
297,5,400
298,1,200
299,8,800
300,1,200
301,4,400
302,1,200
303,12,1200
304,0,200
305,2,400
306,3,200
307,2,800
308,1,200
309,6,400
310,0,200
311,13,1200
312,2,200
313,3,400
314,2,200
315,5,800
316,0,200
317,2,400
318,1,200
319,8,1200
320,1,200
321,3,400
322,3,200
323,9,800
324,4,200
325,3,400
326,2,200
327,5,1200
328,1,200
329,2,400
330,2,200
331,5,800
332,1,200
333,5,400
334,0,200
335,6,1200
336,2,200
337,3,400
338,0,200
339,6,800
340,1,200
341,5,400
342,1,200
343,17,1200
344,1,200
345,2,400
346,6,200
347,6,800
348,2,200
349,3,400
350,2,200
351,13,1200
352,0,200
353,2,400
354,0,200
355,6,800
356,1,200
357,4,400
358,2,200
359,14,1200
360,0,200
361,3,400
362,1,200
363,6,800
364,3,200
365,5,400
366,1,200
367,10,1200
368,0,200
369,1,400
370,0,200
371,5,800
372,1,200
373,2,400
374,3,200
375,7,1200
376,0,200
377,2,400
378,0,200
379,10,800
380,3,200
381,1,400
382,1,200
383,6,1200
384,1,200
385,3,400
386,2,200
387,6,800
388,1,200
389,2,400
390,4,200
391,11,1200
392,0,200
393,3,400
394,1,200
395,5,800
396,2,200
397,3,400
398,3,200
399,11,1200
400,3,200
401,6,400
402,2,200
403,10,800
404,0,200
405,2,400
406,1,200
407,16,1200
408,3,200
409,3,400
410,1,200
411,8,800
412,0,200
413,7,400
414,1,200
415,11,1200
416,2,200
417,3,400
418,1,200
419,4,800
420,4,200
