,separations,processivity,boundary_strength,TAD_size,threshold,first_passage_time,subTAD_LEFs_num,dist_to_neighbor_DSB,dist_to_CTCF
0,62.5,250,0.5,400,5,34,9,20131,319
1,62.5,250,0.5,400,3,38,8,20131,319
2,62.5,250,0.5,400,5,53,7,20125,287
3,62.5,250,0.5,400,3,54,7,20125,287
4,62.5,250,0.5,200,5,55,6,19404,15
5,62.5,250,0.5,200,3,57,6,19404,15
6,62.5,250,0.5,400,1,58,7,20125,287
7,62.5,250,0.5,200,1,59,6,19404,15
8,62.5,250,0.5,800,5,60,18,19758,527
9,62.5,250,0.5,800,3,63,18,19758,527
10,62.5,250,0.5,400,1,69,6,20131,319
11,62.5,250,0.5,1200,5,70,24,20342,602
12,62.5,250,0.5,200,5,72,7,19947,81
13,62.5,250,0.5,400,5,73,7,19526,208
14,62.5,250,0.5,1200,3,74,23,20342,602
15,62.5,250,0.5,200,3,76,6,19947,81
16,62.5,250,0.5,800,5,77,23,19532,443
17,62.5,250,0.5,400,3,77,8,19526,208
18,62.5,250,0.5,1200,1,78,23,20342,602
19,62.5,250,0.5,800,3,79,23,19532,443
20,62.5,250,0.5,800,5,79,19,19868,114
21,62.5,250,0.5,200,1,80,6,19947,81
22,62.5,250,0.5,800,1,81,23,19532,443
23,62.5,250,0.5,400,1,81,8,19526,208
24,62.5,250,0.5,800,3,83,20,19868,114
25,62.5,250,0.5,800,5,84,16,19936,177
26,62.5,250,0.5,800,1,87,19,19868,114
27,62.5,250,0.5,800,3,88,16,19936,177
28,62.5,250,0.5,800,1,92,16,19936,177
29,62.5,250,0.5,1200,5,94,22,19696,1158
30,62.5,250,0.5,1200,5,95,16,19738,302
31,62.5,250,0.5,1200,3,96,22,19696,1158
32,62.5,250,0.5,1200,3,97,16,19738,302
33,62.5,250,0.5,1200,1,98,22,19696,1158
34,62.5,250,0.5,1200,1,101,15,19738,302
35,62.5,250,0.5,1200,5,105,15,19229,9
36,62.5,250,0.5,200,5,105,4,20570,59
37,62.5,250,0.5,400,1,106,11,19767,246
38,62.5,250,0.5,400,3,106,11,19767,246
39,62.5,250,0.5,400,5,106,11,19767,246
40,62.5,250,0.5,1200,5,107,23,20542,252
41,62.5,250,0.5,200,3,109,4,20570,59
42,62.5,250,0.5,1200,3,111,22,20542,252
43,62.5,250,0.5,200,1,113,4,20570,59
44,62.5,250,0.5,1200,1,115,22,20542,252
45,62.5,250,0.5,1200,5,118,22,19593,555
46,62.5,250,0.5,1200,3,122,21,19593,555
47,62.5,250,0.5,800,5,124,12,20005,331
48,62.5,250,0.5,800,3,128,13,20005,331
49,62.5,250,0.5,800,1,132,13,20005,331
50,62.5,250,0.5,1200,5,140,24,19879,161
51,62.5,250,0.5,400,5,140,13,20356,154
52,62.5,250,0.5,1200,3,144,24,19879,161
53,62.5,250,0.5,400,3,144,14,20356,154
54,62.5,250,0.5,1200,1,145,26,19879,161
55,62.5,250,0.5,1200,5,146,21,9677,303
56,62.5,250,0.5,400,1,148,13,20356,154
57,62.5,250,0.5,1200,3,148,21,9677,303
58,62.5,250,0.5,1200,1,152,19,9677,303
59,62.5,250,0.5,1200,5,153,19,19697,705
60,62.5,250,0.5,1200,5,153,19,19805,385
61,62.5,250,0.5,1200,3,155,17,19805,385
62,62.5,250,0.5,1200,3,157,19,19697,705
63,62.5,250,0.5,1200,1,157,16,19805,385
64,62.5,250,0.5,400,5,168,5,20024,234
65,62.5,250,0.5,200,5,169,8,20031,100
66,62.5,250,0.5,200,3,172,7,20031,100
67,62.5,250,0.5,400,3,172,5,20024,234
68,62.5,250,0.5,200,5,173,5,19646,87
69,62.5,250,0.5,1200,5,174,22,19490,381
70,62.5,250,0.5,200,1,176,8,20031,100
71,62.5,250,0.5,400,1,176,5,20024,234
72,62.5,250,0.5,200,3,177,5,19646,87
73,62.5,250,0.5,1200,3,178,24,19490,381
74,62.5,250,0.5,1200,1,182,24,19490,381
75,62.5,250,0.5,1200,5,195,18,20033,822
76,62.5,250,0.5,200,5,197,6,20417,159
77,62.5,250,0.5,800,1,198,13,19758,527
78,62.5,250,0.5,1200,3,199,19,20033,822
79,62.5,250,0.5,1200,1,201,20,19697,705
80,62.5,250,0.5,200,3,201,6,20417,159
81,62.5,250,0.5,1200,1,203,20,20033,822
82,62.5,250,0.5,1200,5,205,29,19435,161
83,62.5,250,0.5,200,1,205,6,20417,159
84,62.5,250,0.5,1200,3,209,28,19435,161
85,62.5,250,0.5,1200,1,213,28,19435,161
86,62.5,250,0.5,800,5,213,13,20095,747
87,62.5,250,0.5,800,5,217,21,19581,409
88,62.5,250,0.5,800,3,217,12,20095,747
89,62.5,250,0.5,800,1,221,12,20095,747
90,62.5,250,0.5,1200,5,260,9,21066,1140
91,62.5,250,0.5,200,5,280,5,19679,143
92,62.5,250,0.5,400,5,318,6,19783,77
93,62.5,250,0.5,400,3,320,6,19783,77
94,62.5,250,0.5,400,1,322,6,19783,77
95,62.5,250,0.5,1200,5,323,21,19841,726
96,62.5,250,0.5,1200,3,327,21,19841,726
97,62.5,250,0.5,1200,1,331,21,19841,726
98,62.5,250,0.5,1200,5,430,24,20164,809
99,62.5,250,0.5,1200,3,434,24,20164,809
100,62.5,250,0.5,1200,1,438,25,20164,809
101,62.5,250,0.5,1200,5,455,22,19925,1085
102,62.5,250,0.5,1200,3,459,22,19925,1085
103,62.5,250,0.5,1200,1,463,21,19925,1085
