,num_LEFS,TAD_size
0,1,200
1,3,400
2,1,200
3,4,800
4,0,200
5,1,400
6,0,200
7,7,1200
8,2,200
9,1,400
10,0,200
11,3,800
12,1,200
13,1,400
14,1,200
15,2,1200
16,1,200
17,1,400
18,1,200
19,0,800
20,1,200
21,2,400
22,1,200
23,7,1200
24,0,200
25,4,400
26,1,200
27,5,800
28,1,200
29,1,400
30,1,200
31,2,1200
32,0,200
33,1,400
34,0,200
35,6,800
36,3,200
37,4,400
38,1,200
39,6,1200
40,2,200
41,2,400
42,2,200
43,8,800
44,2,200
45,3,400
46,2,200
47,2,1200
48,1,200
49,2,400
50,0,200
51,2,800
52,1,200
53,4,400
54,1,200
55,6,1200
56,2,200
57,0,400
58,3,200
59,7,800
60,4,200
61,5,400
62,4,200
63,3,1200
64,3,200
65,3,400
66,1,200
67,2,800
68,0,200
69,3,400
70,1,200
71,5,1200
72,1,200
73,2,400
74,2,200
75,5,800
76,1,200
77,5,400
78,3,200
79,4,1200
80,1,200
81,0,400
82,1,200
83,4,800
84,0,200
85,2,400
86,0,200
87,3,1200
88,1,200
89,2,400
90,1,200
91,7,800
92,1,200
93,2,400
94,1,200
95,5,1200
96,1,200
97,1,400
98,1,200
99,6,800
100,0,200
101,1,400
102,0,200
103,4,1200
104,1,200
105,2,400
106,2,200
107,6,800
108,2,200
109,3,400
110,1,200
111,4,1200
112,2,200
113,0,400
114,3,200
115,5,800
116,1,200
117,4,400
118,1,200
119,3,1200
120,3,200
121,3,400
122,2,200
123,6,800
124,0,200
125,0,400
126,2,200
127,8,1200
128,3,200
129,2,400
130,1,200
131,4,800
132,1,200
133,0,400
134,1,200
135,7,1200
136,0,200
137,1,400
138,3,200
139,5,800
140,2,200
141,3,400
142,1,200
143,4,1200
144,0,200
145,1,400
146,0,200
147,2,800
148,1,200
149,1,400
150,0,200
151,7,1200
152,2,200
153,5,400
154,3,200
155,2,800
156,0,200
157,5,400
158,2,200
159,2,1200
160,2,200
161,1,400
162,0,200
163,4,800
164,2,200
165,0,400
166,1,200
167,7,1200
168,1,200
169,1,400
170,4,200
171,4,800
172,1,200
173,6,400
174,0,200
175,7,1200
176,3,200
177,1,400
178,1,200
179,3,800
180,0,200
181,2,400
182,4,200
183,11,1200
184,1,200
185,6,400
186,3,200
187,7,800
188,3,200
189,3,400
190,1,200
191,6,1200
192,0,200
193,0,400
194,3,200
195,4,800
196,1,200
197,2,400
198,0,200
199,4,1200
200,2,200
201,2,400
202,1,200
203,1,800
204,1,200
205,3,400
206,1,200
207,2,1200
208,0,200
209,4,400
210,1,200
211,2,800
212,0,200
213,0,400
214,0,200
215,4,1200
216,1,200
217,2,400
218,0,200
219,4,800
220,2,200
221,3,400
222,1,200
223,4,1200
224,1,200
225,0,400
226,1,200
227,1,800
228,0,200
229,3,400
230,1,200
231,6,1200
232,2,200
233,3,400
234,1,200
235,4,800
236,1,200
237,0,400
238,1,200
239,6,1200
240,0,200
241,2,400
242,3,200
243,3,800
244,2,200
245,3,400
246,1,200
247,5,1200
248,0,200
249,2,400
250,1,200
251,4,800
252,1,200
253,0,400
254,1,200
255,5,1200
256,2,200
257,2,400
258,2,200
259,5,800
260,0,200
261,2,400
262,0,200
263,3,1200
264,0,200
265,3,400
266,2,200
267,3,800
268,1,200
269,2,400
270,1,200
271,8,1200
272,3,200
273,1,400
274,2,200
275,2,800
276,1,200
277,5,400
278,2,200
279,4,1200
280,1,200
281,3,400
282,3,200
283,5,800
284,3,200
285,1,400
286,1,200
287,4,1200
288,2,200
289,2,400
290,0,200
291,1,800
292,1,200
293,1,400
294,2,200
295,1,1200
296,2,200
297,2,400
298,1,200
299,2,800
300,0,200
301,0,400
302,0,200
303,8,1200
304,0,200
305,6,400
306,1,200
307,3,800
308,1,200
309,3,400
310,1,200
311,4,1200
312,2,200
313,1,400
314,0,200
315,1,800
316,1,200
317,1,400
318,2,200
319,10,1200
320,2,200
321,1,400
322,0,200
323,3,800
324,1,200
325,1,400
326,1,200
327,6,1200
328,2,200
329,1,400
330,0,200
331,4,800
332,2,200
333,0,400
334,3,200
335,7,1200
336,2,200
337,1,400
338,1,200
339,3,800
340,1,200
341,1,400
342,1,200
343,3,1200
344,1,200
345,1,400
346,0,200
347,2,800
348,2,200
349,2,400
350,1,200
351,4,1200
352,0,200
353,1,400
354,0,200
355,3,800
356,0,200
357,2,400
358,1,200
359,4,1200
360,1,200
361,3,400
362,0,200
363,5,800
364,1,200
365,4,400
366,2,200
367,3,1200
368,2,200
369,2,400
370,2,200
371,2,800
372,2,200
373,2,400
374,1,200
375,4,1200
376,1,200
377,2,400
378,1,200
379,5,800
380,2,200
381,1,400
382,1,200
383,2,1200
384,1,200
385,1,400
386,0,200
387,3,800
388,2,200
389,1,400
390,1,200
391,7,1200
392,2,200
393,1,400
394,0,200
395,2,800
396,2,200
397,4,400
398,3,200
399,5,1200
400,0,200
401,3,400
402,0,200
403,0,800
404,0,200
405,1,400
406,0,200
407,6,1200
408,1,200
409,4,400
410,2,200
411,4,800
412,4,200
413,4,400
414,3,200
415,7,1200
416,2,200
417,2,400
418,0,200
419,4,800
420,2,200
421,3,400
422,1,200
423,7,1200
424,3,200
425,1,400
426,2,200
427,2,800
428,3,200
429,3,400
430,1,200
431,6,1200
432,2,200
433,3,400
434,0,200
435,3,800
436,1,200
437,4,400
438,2,200
439,7,1200
440,1,200
441,0,400
442,1,200
443,5,800
444,1,200
445,2,400
446,2,200
447,5,1200
448,2,200
449,3,400
450,3,200
451,5,800
452,1,200
453,3,400
454,1,200
455,5,1200
456,1,200
457,2,400
458,0,200
459,4,800
460,1,200
461,2,400
462,2,200
463,6,1200
464,3,200
465,2,400
466,2,200
467,5,800
468,2,200
469,1,400
470,0,200
471,4,1200
472,1,200
473,4,400
474,2,200
475,1,800
476,2,200
477,5,400
478,0,200
479,3,1200
480,1,200
481,2,400
482,1,200
483,4,800
484,1,200
485,2,400
486,2,200
487,2,1200
488,1,200
489,1,400
490,1,200
491,5,800
492,3,200
493,2,400
494,2,200
495,8,1200
496,1,200
497,1,400
498,2,200
499,6,800
500,2,200
501,1,400
502,2,200
503,6,1200
504,1,200
505,3,400
506,1,200
507,3,800
508,1,200
509,4,400
510,2,200
511,6,1200
512,0,200
513,4,400
514,4,200
515,1,800
516,0,200
517,2,400
518,1,200
519,5,1200
520,1,200
521,0,400
522,0,200
523,5,800
524,0,200
525,1,400
526,0,200
527,7,1200
528,0,200
529,3,400
530,1,200
531,3,800
532,2,200
533,3,400
534,3,200
535,11,1200
536,2,200
537,6,400
538,0,200
539,2,800
540,0,200
541,1,400
542,2,200
543,6,1200
544,1,200
545,1,400
546,1,200
547,4,800
548,0,200
549,2,400
550,1,200
551,10,1200
552,0,200
553,4,400
554,1,200
555,1,800
556,7,200
557,6,400
558,1,200
559,9,1200
560,0,200
561,1,400
562,1,200
563,2,800
564,1,200
565,2,400
566,1,200
567,6,1200
568,0,200
569,0,400
570,2,200
571,3,800
572,1,200
573,0,400
574,0,200
575,5,1200
576,0,200
577,1,400
578,2,200
579,4,800
580,2,200
581,1,400
582,1,200
583,5,1200
584,2,200
585,3,400
586,0,200
587,2,800
588,1,200
589,3,400
590,2,200
591,5,1200
592,3,200
593,3,400
594,0,200
595,6,800
596,4,200
597,2,400
598,1,200
599,3,1200
600,0,200
601,2,400
602,2,200
603,3,800
604,3,200
605,1,400
606,2,200
607,10,1200
608,1,200
609,2,400
610,1,200
611,0,800
612,0,200
613,1,400
614,2,200
615,6,1200
616,0,200
617,1,400
618,0,200
619,3,800
620,1,200
621,0,400
622,2,200
623,5,1200
624,2,200
625,2,400
626,4,200
627,3,800
628,0,200
629,3,400
630,0,200
631,3,1200
632,0,200
633,2,400
634,2,200
635,5,800
636,3,200
637,0,400
638,2,200
639,4,1200
640,1,200
641,2,400
642,1,200
643,5,800
644,1,200
645,2,400
646,0,200
647,4,1200
648,4,200
649,5,400
650,3,200
651,0,800
652,1,200
653,0,400
654,0,200
655,4,1200
656,4,200
657,1,400
658,1,200
659,4,800
660,1,200
661,4,400
662,2,200
663,7,1200
664,2,200
665,3,400
666,1,200
667,4,800
668,1,200
669,0,400
670,3,200
671,7,1200
672,3,200
673,4,400
674,0,200
675,3,800
676,0,200
677,1,400
678,0,200
679,3,1200
680,0,200
681,2,400
682,4,200
683,3,800
684,0,200
685,1,400
686,2,200
687,3,1200
688,2,200
689,3,400
690,0,200
691,0,800
692,1,200
693,1,400
694,1,200
695,4,1200
696,0,200
697,4,400
698,1,200
699,4,800
700,2,200
701,4,400
702,1,200
703,8,1200
704,2,200
705,0,400
706,0,200
707,4,800
708,1,200
709,2,400
710,2,200
711,4,1200
712,3,200
713,3,400
714,1,200
715,4,800
716,3,200
717,3,400
718,1,200
719,2,1200
720,0,200
721,1,400
722,2,200
723,6,800
724,2,200
725,3,400
726,3,200
727,4,1200
728,2,200
729,2,400
730,1,200
731,5,800
732,1,200
733,2,400
734,1,200
735,7,1200
736,3,200
737,2,400
738,2,200
739,3,800
740,0,200
741,4,400
742,1,200
743,7,1200
744,1,200
745,0,400
746,2,200
747,4,800
748,0,200
749,3,400
750,2,200
751,2,1200
752,1,200
753,2,400
754,1,200
755,2,800
756,0,200
757,1,400
758,1,200
