,num_LEFS,TAD_size
0,4,200
1,9,400
2,5,200
3,16,800
4,4,200
5,9,400
6,6,200
7,16,1200
8,5,200
9,2,400
10,3,200
11,15,800
12,4,200
13,10,400
14,1,200
15,17,1200
16,4,200
17,5,400
18,3,200
19,11,800
20,3,200
21,8,400
22,3,200
23,14,1200
24,2,200
25,5,400
26,2,200
27,15,800
28,1,200
29,5,400
30,4,200
31,25,1200
32,4,200
33,12,400
34,6,200
35,12,800
36,5,200
37,6,400
38,2,200
39,20,1200
40,2,200
41,9,400
42,2,200
43,19,800
44,3,200
45,6,400
46,6,200
47,23,1200
48,7,200
49,8,400
50,3,200
51,14,800
52,1,200
53,5,400
54,6,200
55,20,1200
56,5,200
57,6,400
58,4,200
59,23,800
60,2,200
61,5,400
62,2,200
63,23,1200
64,3,200
65,4,400
66,4,200
67,15,800
68,4,200
69,5,400
70,5,200
71,20,1200
72,6,200
73,4,400
74,5,200
75,18,800
76,2,200
77,5,400
78,2,200
79,20,1200
80,4,200
81,12,400
82,2,200
83,12,800
84,3,200
85,7,400
86,0,200
87,20,1200
88,5,200
89,4,400
90,1,200
91,10,800
92,3,200
93,8,400
94,3,200
95,27,1200
96,4,200
97,8,400
98,3,200
99,11,800
100,4,200
101,6,400
102,5,200
103,20,1200
104,5,200
105,5,400
106,2,200
107,15,800
108,6,200
109,11,400
110,2,200
111,14,1200
112,3,200
113,6,400
114,5,200
115,12,800
116,4,200
117,3,400
118,2,200
119,20,1200
120,1,200
121,4,400
122,4,200
123,14,800
124,5,200
125,5,400
126,0,200
127,16,1200
128,3,200
129,4,400
130,9,200
131,11,800
132,4,200
133,4,400
134,3,200
135,16,1200
136,6,200
137,7,400
138,1,200
139,10,800
140,4,200
141,10,400
142,3,200
143,19,1200
144,3,200
145,7,400
146,3,200
147,13,800
148,2,200
149,9,400
150,2,200
151,14,1200
152,5,200
153,7,400
154,6,200
155,10,800
156,4,200
157,7,400
158,2,200
159,20,1200
160,4,200
161,9,400
162,6,200
163,17,800
164,3,200
165,6,400
166,8,200
167,19,1200
168,1,200
169,3,400
170,3,200
171,16,800
172,2,200
173,5,400
174,5,200
175,17,1200
176,5,200
177,8,400
178,7,200
179,13,800
180,6,200
181,7,400
182,3,200
183,16,1200
184,3,200
185,4,400
186,7,200
187,10,800
188,2,200
189,6,400
190,3,200
191,20,1200
192,5,200
193,7,400
194,4,200
195,14,800
196,2,200
197,7,400
198,5,200
199,23,1200
200,5,200
201,2,400
202,4,200
203,8,800
204,3,200
205,7,400
206,2,200
207,23,1200
208,3,200
209,5,400
210,5,200
211,8,800
212,3,200
213,10,400
214,5,200
215,22,1200
216,5,200
217,7,400
218,4,200
219,12,800
220,2,200
221,10,400
222,8,200
223,18,1200
224,3,200
225,2,400
226,3,200
227,12,800
228,8,200
229,8,400
230,2,200
231,14,1200
232,8,200
233,3,400
234,9,200
235,12,800
236,4,200
237,7,400
238,4,200
239,22,1200
240,3,200
241,7,400
242,1,200
243,16,800
244,4,200
245,3,400
246,2,200
247,22,1200
248,5,200
249,3,400
250,2,200
251,15,800
252,1,200
253,5,400
254,4,200
255,22,1200
256,2,200
257,5,400
258,0,200
259,11,800
260,3,200
261,7,400
262,4,200
263,15,1200
264,2,200
265,8,400
266,5,200
267,20,800
268,2,200
269,6,400
270,3,200
271,18,1200
272,3,200
273,5,400
274,7,200
275,12,800
276,4,200
277,4,400
278,5,200
279,20,1200
280,6,200
281,12,400
282,2,200
283,19,800
284,4,200
285,6,400
286,7,200
287,17,1200
288,1,200
289,6,400
290,3,200
291,11,800
292,4,200
293,8,400
294,6,200
295,11,1200
296,4,200
297,8,400
298,1,200
299,15,800
300,2,200
301,10,400
302,1,200
303,23,1200
304,2,200
305,6,400
306,3,200
307,11,800
308,3,200
309,6,400
310,2,200
311,21,1200
312,7,200
313,8,400
314,4,200
315,15,800
316,1,200
317,7,400
318,2,200
319,17,1200
320,2,200
321,5,400
322,5,200
323,15,800
324,2,200
325,5,400
326,4,200
327,19,1200
328,7,200
329,10,400
330,7,200
331,8,800
332,4,200
333,11,400
334,7,200
335,14,1200
336,5,200
337,7,400
338,8,200
339,17,800
340,6,200
341,8,400
342,2,200
343,16,1200
344,3,200
345,9,400
346,6,200
347,13,800
348,3,200
349,7,400
350,1,200
351,22,1200
352,6,200
353,3,400
354,4,200
355,14,800
356,4,200
357,8,400
358,3,200
359,20,1200
360,4,200
361,5,400
362,2,200
363,11,800
364,1,200
365,2,400
366,4,200
367,17,1200
368,1,200
369,11,400
370,3,200
371,8,800
372,2,200
373,8,400
374,4,200
375,23,1200
376,7,200
377,6,400
378,2,200
379,12,800
380,3,200
381,12,400
382,6,200
383,15,1200
384,3,200
385,4,400
386,3,200
387,19,800
388,3,200
389,6,400
390,4,200
391,15,1200
392,5,200
393,5,400
394,2,200
395,16,800
396,5,200
397,4,400
398,3,200
399,20,1200
400,2,200
401,7,400
402,4,200
403,15,800
404,3,200
405,6,400
406,4,200
407,16,1200
408,4,200
409,3,400
410,4,200
411,15,800
412,4,200
413,9,400
414,2,200
415,14,1200
416,2,200
417,7,400
418,3,200
419,14,800
420,4,200
421,4,400
422,2,200
423,14,1200
424,3,200
425,5,400
426,2,200
427,8,800
428,0,200
429,7,400
430,4,200
431,17,1200
432,3,200
433,11,400
434,4,200
435,10,800
436,5,200
437,6,400
438,7,200
439,27,1200
440,5,200
441,7,400
442,3,200
443,15,800
444,1,200
445,11,400
446,5,200
447,18,1200
448,2,200
449,9,400
450,6,200
451,12,800
452,5,200
453,11,400
454,3,200
455,16,1200
456,4,200
457,5,400
458,2,200
459,11,800
460,3,200
461,6,400
462,3,200
463,19,1200
464,5,200
465,7,400
466,7,200
467,10,800
468,3,200
469,7,400
470,4,200
471,20,1200
472,3,200
473,5,400
474,5,200
475,13,800
476,4,200
477,10,400
478,4,200
479,16,1200
480,2,200
481,7,400
482,5,200
483,14,800
484,9,200
485,5,400
486,1,200
487,17,1200
488,5,200
489,5,400
490,5,200
491,18,800
492,1,200
493,4,400
494,4,200
495,14,1200
496,5,200
497,3,400
498,1,200
499,14,800
500,2,200
501,10,400
502,5,200
503,25,1200
504,3,200
505,4,400
506,6,200
507,15,800
508,4,200
509,7,400
510,5,200
511,22,1200
512,5,200
513,9,400
514,4,200
515,15,800
516,8,200
517,1,400
518,6,200
519,19,1200
520,5,200
521,9,400
522,4,200
523,12,800
524,2,200
525,2,400
526,7,200
527,23,1200
528,2,200
529,2,400
530,5,200
531,16,800
532,5,200
533,8,400
534,5,200
535,22,1200
536,4,200
537,7,400
538,7,200
539,19,800
540,6,200
541,3,400
542,5,200
543,18,1200
544,7,200
545,3,400
546,3,200
547,16,800
548,3,200
549,6,400
550,4,200
551,20,1200
552,0,200
553,7,400
554,3,200
555,11,800
556,5,200
557,9,400
558,5,200
559,21,1200
560,1,200
561,3,400
562,3,200
563,14,800
564,2,200
565,7,400
566,7,200
567,16,1200
568,2,200
569,6,400
570,3,200
571,7,800
572,4,200
573,6,400
574,2,200
575,17,1200
576,1,200
577,10,400
578,3,200
579,10,800
580,5,200
581,13,400
582,4,200
583,26,1200
584,4,200
585,3,400
586,1,200
587,24,800
588,10,200
589,12,400
590,4,200
591,24,1200
592,5,200
593,8,400
594,2,200
595,6,800
596,5,200
597,7,400
598,4,200
599,20,1200
600,4,200
601,5,400
602,6,200
603,14,800
604,2,200
605,7,400
606,0,200
607,19,1200
608,4,200
609,10,400
610,3,200
611,13,800
612,5,200
613,2,400
614,3,200
615,26,1200
616,2,200
617,12,400
618,2,200
619,15,800
620,5,200
621,9,400
622,3,200
623,18,1200
624,4,200
625,9,400
626,2,200
627,13,800
628,4,200
629,9,400
630,1,200
631,20,1200
632,3,200
633,9,400
634,3,200
635,20,800
636,5,200
637,5,400
638,6,200
639,16,1200
640,3,200
641,7,400
642,5,200
643,16,800
644,5,200
645,8,400
646,5,200
647,20,1200
648,1,200
649,7,400
650,1,200
651,12,800
652,5,200
653,5,400
654,8,200
655,17,1200
656,3,200
657,7,400
658,5,200
659,22,800
660,3,200
661,8,400
662,2,200
663,27,1200
664,4,200
665,8,400
666,3,200
667,13,800
668,1,200
669,5,400
670,2,200
671,20,1200
672,4,200
673,4,400
674,0,200
675,12,800
676,4,200
677,6,400
678,2,200
679,15,1200
680,4,200
681,9,400
682,3,200
683,17,800
684,5,200
685,4,400
686,1,200
687,28,1200
688,1,200
689,7,400
690,2,200
691,14,800
692,2,200
693,7,400
694,6,200
695,19,1200
696,0,200
697,9,400
698,4,200
699,11,800
700,4,200
701,7,400
702,5,200
703,24,1200
704,2,200
705,7,400
706,4,200
707,12,800
708,7,200
709,11,400
710,5,200
711,14,1200
712,1,200
713,5,400
714,2,200
715,9,800
716,5,200
717,3,400
718,4,200
719,26,1200
720,3,200
721,3,400
722,2,200
723,8,800
724,8,200
725,10,400
726,5,200
727,24,1200
728,2,200
729,6,400
730,2,200
731,13,800
732,2,200
733,8,400
734,3,200
735,17,1200
736,4,200
737,4,400
738,3,200
739,14,800
740,4,200
741,8,400
742,5,200
743,24,1200
744,6,200
745,7,400
746,3,200
747,15,800
748,4,200
749,6,400
750,1,200
751,17,1200
752,5,200
753,8,400
754,2,200
755,9,800
756,4,200
757,7,400
758,3,200
759,16,1200
760,3,200
761,6,400
762,3,200
763,18,800
764,6,200
765,6,400
766,2,200
767,20,1200
768,3,200
769,5,400
770,4,200
771,15,800
772,5,200
773,11,400
774,3,200
775,27,1200
776,7,200
777,10,400
778,5,200
779,14,800
780,5,200
781,3,400
782,4,200
783,16,1200
784,2,200
785,9,400
786,4,200
787,16,800
788,4,200
789,9,400
790,4,200
