,num_LEFS,TAD_size
0,4,200
1,7,400
2,3,200
3,12,800
4,1,200
5,5,400
6,3,200
7,21,1200
8,2,200
9,8,400
10,2,200
11,9,800
12,3,200
13,8,400
14,3,200
15,17,1200
16,2,200
17,13,400
18,3,200
19,14,800
20,3,200
21,9,400
22,0,200
23,12,1200
24,1,200
25,6,400
26,4,200
27,13,800
28,2,200
29,9,400
30,4,200
31,18,1200
32,2,200
33,11,400
34,4,200
35,11,800
36,2,200
37,3,400
38,6,200
39,19,1200
40,4,200
41,6,400
42,5,200
43,10,800
44,4,200
45,10,400
46,4,200
47,23,1200
48,3,200
49,5,400
50,4,200
51,13,800
52,2,200
53,8,400
54,4,200
55,24,1200
56,4,200
57,7,400
58,5,200
59,13,800
60,5,200
61,4,400
62,2,200
63,22,1200
64,5,200
65,8,400
66,7,200
67,16,800
68,5,200
69,4,400
70,3,200
71,18,1200
72,6,200
73,6,400
74,6,200
75,11,800
76,2,200
77,3,400
78,4,200
79,11,1200
80,7,200
81,8,400
82,6,200
83,9,800
84,0,200
85,4,400
86,1,200
87,22,1200
88,3,200
89,3,400
90,0,200
91,14,800
92,4,200
93,7,400
94,3,200
95,21,1200
96,0,200
97,10,400
98,3,200
99,13,800
100,1,200
101,8,400
102,3,200
103,18,1200
104,4,200
105,5,400
106,3,200
107,12,800
108,3,200
109,8,400
110,5,200
111,20,1200
112,0,200
113,5,400
114,3,200
115,9,800
116,4,200
117,7,400
118,3,200
119,32,1200
120,6,200
121,7,400
122,1,200
123,18,800
124,5,200
125,2,400
126,3,200
127,13,1200
128,2,200
129,4,400
130,6,200
131,12,800
132,2,200
133,8,400
134,1,200
135,17,1200
136,1,200
137,3,400
138,6,200
139,21,800
140,2,200
141,4,400
142,4,200
143,22,1200
144,4,200
145,10,400
146,2,200
147,15,800
148,1,200
149,6,400
150,4,200
151,25,1200
152,4,200
153,7,400
154,5,200
155,16,800
156,4,200
157,6,400
158,1,200
159,18,1200
160,2,200
161,7,400
162,1,200
163,13,800
164,3,200
165,7,400
166,1,200
167,19,1200
168,2,200
169,6,400
170,5,200
171,18,800
172,1,200
173,8,400
174,4,200
175,16,1200
176,5,200
177,4,400
178,1,200
179,16,800
180,4,200
181,5,400
182,6,200
183,19,1200
184,5,200
