,separations,processivity,boundary strength,threshold,restrained proportion time0,restrained proportion realtime,successful repair count,repaired proportion,initial restrained 200kb count,initial restrained 400kb count,initial restrained 800kb count,initial restrained 1200kb count,realtime restrained 200kb count,realtime restrained 400kb count,realtime restrained 800kb count,realtime restrained 1200kb count,repaired 200kb count,repaired 400kb count,repaired 800kb count,repaired 1200kb count,average extruded length,portion_BE_occupied_by_LEF,portion_TADs_with_stabilized_LEFs,portion_LEF_stabilized_by_BE
0,125,250,0.5,1,0.7603686635944701,0.09216589861751152,20,0.09216589861751152,35,47,35,48,5,6,3,6,5,6,3,6,137.1688289740333,57.82291666666667,77.0625,27.641760018477886
1,125,250,0.5,3,0.7603686635944701,0.09216589861751152,21,0.0967741935483871,35,47,35,48,5,6,3,6,5,7,3,6,137.1688289740333,57.82291666666667,77.0625,27.641760018477886
2,125,250,0.5,5,0.7603686635944701,0.09216589861751152,21,0.0967741935483871,35,47,35,48,5,6,3,6,5,7,3,6,137.1688289740333,57.82291666666667,77.0625,27.641760018477886
