,separations,processivity,boundary strength,threshold,restrained proportion time0,restrained proportion realtime,successful repair count,repaired proportion,initial restrained 200kb count,initial restrained 400kb count,initial restrained 800kb count,initial restrained 1200kb count,realtime restrained 200kb count,realtime restrained 400kb count,realtime restrained 800kb count,realtime restrained 1200kb count,repaired 200kb count,repaired 400kb count,repaired 800kb count,repaired 1200kb count,average extruded length,portion_BE_occupied_by_LEF,portion_TADs_with_stabilized_LEFs
0,125,500,0.5,1,0.8073394495412844,0.40825688073394495,89,0.40825688073394495,42,34,40,60,26,18,16,29,26,18,16,29,167.79130497197275,53.0625,0
1,125,500,0.5,3,0.8073394495412844,0.40825688073394495,91,0.41743119266055045,42,34,40,60,26,18,16,29,27,18,16,30,167.79130497197275,53.0625,0
2,125,500,0.5,5,0.8073394495412844,0.40825688073394495,92,0.42201834862385323,42,34,40,60,26,18,16,29,28,18,16,30,167.79130497197275,53.0625,0
