,separations,processivity,boundary_strength,TAD_size,threshold,first_passage_time,subTAD_LEFs_num,dist_to_neighbor_DSB,dist_to_CTCF
0,125,1000,0.5,400,5,59,4,20385,320
1,125,1000,0.5,400,3,60,4,20385,320
2,125,1000,0.5,400,1,63,4,20385,320
3,125,1000,0.5,800,5,152,11,19768,608
4,125,1000,0.5,800,3,154,11,19768,608
5,125,1000,0.5,800,1,156,11,19768,608
6,125,1000,0.5,1200,5,167,14,21635,1118
7,125,1000,0.5,400,5,167,7,19891,382
8,125,1000,0.5,1200,3,171,14,21635,1118
9,125,1000,0.5,1200,1,175,13,21635,1118
10,125,1000,0.5,200,5,190,4,20203,154
11,125,1000,0.5,800,5,193,6,20131,387
12,125,1000,0.5,200,3,195,3,20203,154
13,125,1000,0.5,800,3,197,6,20131,387
14,125,1000,0.5,200,1,199,3,20203,154
15,125,1000,0.5,800,1,201,6,20131,387
16,125,1000,0.5,1200,5,229,15,19662,353
17,125,1000,0.5,1200,3,233,15,19662,353
18,125,1000,0.5,1200,1,237,15,19662,353
19,125,1000,0.5,800,5,240,8,19717,534
20,125,1000,0.5,800,3,244,8,19717,534
21,125,1000,0.5,800,1,248,8,19717,534
22,125,1000,0.5,400,5,260,4,20007,72
23,125,1000,0.5,400,3,264,4,20007,72
24,125,1000,0.5,400,1,268,4,20007,72
25,125,1000,0.5,800,5,271,10,19475,96
26,125,1000,0.5,800,3,275,10,19475,96
27,125,1000,0.5,1200,5,278,7,19817,251
28,125,1000,0.5,800,5,279,8,20645,632
29,125,1000,0.5,800,1,279,10,19475,96
30,125,1000,0.5,1200,3,282,7,19817,251
31,125,1000,0.5,800,5,283,11,20087,451
32,125,1000,0.5,400,5,283,5,19597,264
33,125,1000,0.5,800,3,283,8,20645,632
34,125,1000,0.5,1200,5,285,12,20813,835
35,125,1000,0.5,800,5,286,6,20515,759
36,125,1000,0.5,1200,1,286,7,19817,251
37,125,1000,0.5,800,3,287,11,20087,451
38,125,1000,0.5,800,1,287,8,20645,632
