,separations,processivity,boundary strength,threshold,restrained proportion time0,restrained proportion realtime,successful repair count,repaired proportion,initial restrained 200kb proportion,initial restrained 400kb proportion,initial restrained 800kb proportion,initial restrained 1200kb proportion,realtime restrained 200kb proportion,realtime restrained 400kb proportion,realtime restrained 800kb proportion,realtime restrained 1200kb proportion,repaired 200kb proportion,repaired 400kb proportion,repaired 800kb proportion,repaired 1200kb proportion,average extruded length
0,125,500,0.5,1,0.8472222222222222,0.12037037037037036,26,0.12037037037037036,0.8,0.803921568627451,0.8409090909090909,0.9012345679012346,0.075,0.0784313725490196,0.1590909090909091,0.14814814814814814,0.075,0.0784313725490196,0.1590909090909091,0.14814814814814814,171.63617552176962
1,125,500,0.5,3,0.8472222222222222,0.12037037037037036,26,0.12037037037037036,0.8,0.803921568627451,0.8409090909090909,0.9012345679012346,0.075,0.0784313725490196,0.1590909090909091,0.14814814814814814,0.075,0.0784313725490196,0.1590909090909091,0.14814814814814814,171.63617552176962
2,125,500,0.5,5,0.8472222222222222,0.12037037037037036,27,0.125,0.8,0.803921568627451,0.8409090909090909,0.9012345679012346,0.075,0.0784313725490196,0.1590909090909091,0.14814814814814814,0.075,0.0784313725490196,0.1590909090909091,0.16049382716049382,171.63617552176962
