,num_LEFS,TAD_size
0,4,200
1,8,400
2,7,200
3,10,800
4,8,200
5,7,400
6,5,200
7,12,1200
8,7,200
9,8,400
10,4,200
11,18,800
12,3,200
13,7,400
14,6,200
15,22,1200
16,5,200
17,7,400
18,5,200
19,13,800
20,6,200
21,3,400
22,4,200
23,20,1200
24,2,200
25,3,400
26,4,200
27,11,800
28,4,200
29,6,400
30,2,200
31,17,1200
32,4,200
33,5,400
34,3,200
35,15,800
36,1,200
37,2,400
38,0,200
39,28,1200
40,1,200
41,4,400
42,3,200
43,17,800
44,4,200
45,5,400
46,2,200
47,16,1200
48,5,200
49,5,400
50,1,200
51,19,800
52,6,200
53,9,400
54,5,200
55,26,1200
56,1,200
57,8,400
58,4,200
59,11,800
60,0,200
61,4,400
62,1,200
63,12,1200
64,7,200
65,12,400
66,4,200
67,16,800
68,3,200
69,4,400
70,5,200
71,12,1200
72,5,200
73,9,400
74,2,200
75,20,800
76,3,200
77,7,400
78,2,200
79,10,1200
80,5,200
81,4,400
82,2,200
83,16,800
84,4,200
85,8,400
86,3,200
87,17,1200
88,2,200
89,5,400
90,1,200
91,18,800
92,4,200
93,7,400
94,2,200
95,21,1200
96,5,200
97,7,400
98,6,200
99,17,800
100,3,200
101,6,400
102,5,200
103,17,1200
104,3,200
105,5,400
106,8,200
107,10,800
108,2,200
109,8,400
110,3,200
111,18,1200
112,2,200
113,8,400
114,1,200
115,12,800
116,8,200
117,3,400
118,3,200
119,17,1200
120,6,200
121,6,400
122,3,200
123,11,800
124,3,200
125,3,400
126,3,200
127,21,1200
128,2,200
129,8,400
130,4,200
131,12,800
132,5,200
133,9,400
134,3,200
135,15,1200
136,4,200
137,8,400
138,0,200
139,8,800
140,4,200
141,3,400
142,2,200
143,27,1200
144,3,200
145,5,400
146,8,200
147,9,800
148,1,200
149,12,400
150,5,200
151,20,1200
152,3,200
153,10,400
154,5,200
155,12,800
156,5,200
157,9,400
158,5,200
159,22,1200
160,8,200
161,11,400
162,4,200
163,15,800
164,4,200
165,6,400
166,5,200
167,25,1200
168,4,200
169,4,400
170,3,200
171,13,800
172,2,200
173,3,400
174,4,200
175,15,1200
176,5,200
177,10,400
178,2,200
179,15,800
180,2,200
181,9,400
182,3,200
183,27,1200
184,1,200
185,8,400
186,4,200
187,19,800
188,4,200
189,9,400
190,4,200
191,16,1200
192,5,200
193,9,400
194,4,200
195,17,800
196,3,200
197,7,400
198,1,200
199,29,1200
200,6,200
201,8,400
202,0,200
203,16,800
204,7,200
205,3,400
206,0,200
207,18,1200
208,7,200
209,4,400
210,5,200
211,10,800
212,5,200
213,6,400
214,6,200
215,23,1200
216,2,200
217,9,400
218,6,200
219,15,800
220,3,200
221,7,400
222,2,200
223,20,1200
224,3,200
225,9,400
226,4,200
227,13,800
228,2,200
229,11,400
230,0,200
231,23,1200
232,3,200
233,6,400
234,4,200
235,19,800
236,2,200
237,5,400
238,2,200
239,18,1200
240,1,200
241,3,400
242,5,200
243,8,800
244,4,200
245,7,400
246,5,200
247,18,1200
248,5,200
249,8,400
250,6,200
251,11,800
252,9,200
253,5,400
254,7,200
255,19,1200
256,4,200
257,8,400
258,2,200
259,16,800
260,2,200
261,7,400
262,4,200
263,11,1200
264,2,200
265,8,400
266,4,200
267,17,800
268,1,200
269,6,400
270,2,200
271,20,1200
272,4,200
273,7,400
274,5,200
275,8,800
276,2,200
277,10,400
278,4,200
279,15,1200
280,2,200
281,9,400
282,4,200
283,8,800
284,3,200
285,6,400
286,4,200
287,16,1200
288,7,200
289,3,400
290,3,200
291,16,800
292,2,200
293,9,400
294,5,200
295,27,1200
296,1,200
297,8,400
298,2,200
299,14,800
300,3,200
301,5,400
302,3,200
303,14,1200
304,1,200
305,6,400
306,4,200
307,18,800
308,4,200
309,7,400
310,4,200
311,17,1200
312,1,200
313,3,400
314,6,200
315,12,800
316,3,200
317,3,400
318,3,200
319,22,1200
320,2,200
321,4,400
322,2,200
323,9,800
324,2,200
325,7,400
326,5,200
327,17,1200
328,6,200
329,3,400
330,5,200
331,11,800
332,1,200
333,3,400
334,3,200
335,21,1200
336,1,200
337,6,400
338,4,200
339,12,800
340,2,200
341,7,400
342,3,200
343,23,1200
344,4,200
345,7,400
346,1,200
347,15,800
348,3,200
349,5,400
350,5,200
351,17,1200
352,2,200
353,10,400
354,1,200
355,6,800
356,5,200
357,7,400
358,4,200
359,17,1200
360,0,200
361,9,400
362,3,200
363,12,800
364,7,200
365,4,400
366,4,200
367,24,1200
368,2,200
369,3,400
370,3,200
371,8,800
372,3,200
373,2,400
374,4,200
375,17,1200
376,3,200
377,8,400
378,5,200
379,17,800
380,0,200
381,8,400
382,1,200
383,14,1200
384,5,200
385,5,400
386,1,200
387,18,800
388,6,200
389,7,400
390,1,200
391,12,1200
392,1,200
393,5,400
394,3,200
395,11,800
396,4,200
397,5,400
398,4,200
399,18,1200
400,2,200
401,7,400
402,3,200
403,10,800
404,1,200
405,6,400
406,3,200
407,24,1200
408,3,200
409,5,400
410,3,200
411,16,800
412,1,200
413,8,400
414,3,200
415,31,1200
416,2,200
417,6,400
418,2,200
419,9,800
420,1,200
421,8,400
422,5,200
423,18,1200
424,3,200
425,5,400
426,5,200
427,18,800
428,3,200
429,4,400
430,3,200
431,14,1200
432,2,200
433,4,400
434,4,200
435,18,800
436,0,200
437,6,400
438,1,200
439,19,1200
440,4,200
441,5,400
442,4,200
443,16,800
444,2,200
445,5,400
446,2,200
447,19,1200
448,2,200
449,5,400
450,4,200
451,14,800
452,3,200
453,6,400
454,3,200
455,17,1200
456,6,200
457,5,400
458,6,200
459,11,800
460,3,200
461,13,400
462,3,200
463,22,1200
464,3,200
465,9,400
466,3,200
467,15,800
468,1,200
469,7,400
470,4,200
471,21,1200
472,5,200
473,8,400
474,5,200
475,10,800
476,4,200
477,7,400
478,1,200
479,17,1200
480,2,200
481,7,400
482,6,200
483,11,800
484,5,200
485,3,400
486,2,200
487,20,1200
488,2,200
489,9,400
490,5,200
491,15,800
492,4,200
493,10,400
494,6,200
495,20,1200
496,5,200
497,13,400
498,1,200
499,19,800
500,5,200
501,9,400
502,3,200
503,14,1200
504,1,200
505,12,400
506,4,200
507,7,800
508,3,200
509,6,400
510,2,200
511,11,1200
512,5,200
513,9,400
514,3,200
515,12,800
516,3,200
517,8,400
518,6,200
519,19,1200
520,4,200
521,4,400
522,8,200
523,9,800
524,2,200
525,4,400
526,2,200
527,19,1200
528,6,200
529,7,400
530,4,200
531,11,800
532,2,200
533,4,400
534,1,200
535,20,1200
536,5,200
537,8,400
538,2,200
539,11,800
540,4,200
541,4,400
542,2,200
543,16,1200
544,3,200
545,13,400
546,3,200
547,8,800
548,2,200
549,6,400
550,3,200
551,23,1200
552,2,200
553,4,400
554,4,200
555,8,800
556,7,200
557,7,400
558,4,200
559,24,1200
560,2,200
561,7,400
562,6,200
563,14,800
564,2,200
565,4,400
566,3,200
567,20,1200
568,2,200
569,7,400
570,2,200
571,12,800
572,3,200
573,3,400
574,2,200
575,30,1200
576,4,200
577,11,400
578,3,200
579,12,800
580,1,200
581,3,400
582,2,200
583,11,1200
584,5,200
585,6,400
586,1,200
587,14,800
588,4,200
589,7,400
590,3,200
591,16,1200
592,6,200
593,8,400
594,6,200
595,7,800
596,0,200
597,4,400
598,1,200
599,23,1200
600,3,200
601,12,400
602,4,200
603,21,800
604,2,200
605,2,400
606,1,200
607,23,1200
608,3,200
609,8,400
610,2,200
611,9,800
612,2,200
613,6,400
614,3,200
615,27,1200
616,1,200
617,3,400
618,2,200
619,11,800
620,0,200
621,5,400
622,4,200
623,22,1200
624,2,200
625,4,400
626,2,200
627,15,800
628,5,200
629,5,400
630,3,200
631,14,1200
632,3,200
633,11,400
634,0,200
635,10,800
636,3,200
637,5,400
638,6,200
639,15,1200
640,2,200
641,8,400
642,4,200
643,10,800
644,4,200
645,5,400
646,3,200
647,22,1200
648,5,200
649,8,400
650,5,200
651,8,800
652,4,200
653,5,400
654,5,200
655,17,1200
