,separations,processivity,boundary strength,threshold,restrained proportion time0,restrained proportion realtime,successful repair count,repaired proportion,initial restrained 200kb proportion,initial restrained 400kb proportion,initial restrained 800kb proportion,initial restrained 1200kb proportion,realtime restrained 200kb proportion,realtime restrained 400kb proportion,realtime restrained 800kb proportion,realtime restrained 1200kb proportion,repaired 200kb proportion,repaired 400kb proportion,repaired 800kb proportion,repaired 1200kb proportion,average extruded length
0,62.5,250,0.5,1,0.875,0.18055555555555555,39,0.18055555555555555,0.85,0.8235294117647058,0.9090909090909091,0.9012345679012346,0.3,0.19607843137254902,0.13636363636363635,0.13580246913580246,0.3,0.19607843137254902,0.13636363636363635,0.13580246913580246,89.5237777115495
1,62.5,250,0.5,3,0.875,0.18055555555555555,40,0.18518518518518517,0.85,0.8235294117647058,0.9090909090909091,0.9012345679012346,0.3,0.19607843137254902,0.13636363636363635,0.13580246913580246,0.3,0.19607843137254902,0.13636363636363635,0.14814814814814814,89.5237777115495
2,62.5,250,0.5,5,0.875,0.18055555555555555,42,0.19444444444444445,0.85,0.8235294117647058,0.9090909090909091,0.9012345679012346,0.3,0.19607843137254902,0.13636363636363635,0.13580246913580246,0.3,0.21568627450980393,0.1590909090909091,0.14814814814814814,89.5237777115495
