,num_LEFS,TAD_size
0,1,200
1,1,400
2,1,200
3,3,800
4,1,200
5,0,400
6,1,200
7,5,1200
8,0,200
9,1,400
10,0,200
11,5,800
12,3,200
13,1,400
14,0,200
15,4,1200
16,1,200
17,2,400
18,0,200
19,6,800
20,0,200
21,1,400
22,0,200
23,3,1200
24,1,200
25,2,400
26,0,200
27,0,800
28,0,200
29,0,400
30,2,200
31,4,1200
32,1,200
33,1,400
34,0,200
35,6,800
36,1,200
37,1,400
38,1,200
39,3,1200
40,1,200
41,2,400
42,1,200
43,1,800
44,1,200
45,4,400
46,2,200
47,3,1200
48,1,200
49,2,400
50,2,200
51,6,800
52,1,200
53,1,400
54,0,200
55,4,1200
56,2,200
57,1,400
58,1,200
59,7,800
60,0,200
61,5,400
62,2,200
63,5,1200
64,1,200
65,3,400
66,0,200
67,4,800
68,1,200
69,4,400
70,4,200
71,5,1200
72,0,200
73,1,400
74,1,200
75,7,800
76,2,200
77,1,400
78,0,200
79,5,1200
80,0,200
81,4,400
82,0,200
83,0,800
84,0,200
85,4,400
86,0,200
87,7,1200
88,1,200
89,2,400
90,0,200
91,2,800
92,0,200
93,0,400
94,3,200
95,4,1200
96,0,200
97,2,400
98,1,200
99,4,800
100,1,200
101,2,400
102,2,200
103,6,1200
104,0,200
105,2,400
106,0,200
107,6,800
108,2,200
109,1,400
110,3,200
111,6,1200
112,1,200
113,4,400
114,1,200
115,4,800
116,3,200
117,1,400
118,1,200
119,2,1200
120,0,200
121,2,400
122,1,200
123,10,800
124,2,200
125,3,400
126,1,200
127,2,1200
128,0,200
129,0,400
130,0,200
131,1,800
132,2,200
133,2,400
134,1,200
135,2,1200
136,1,200
137,2,400
138,1,200
139,4,800
140,3,200
141,2,400
142,0,200
143,6,1200
144,2,200
145,0,400
146,0,200
147,4,800
148,0,200
149,2,400
150,0,200
151,5,1200
152,0,200
153,1,400
154,1,200
155,5,800
156,1,200
157,3,400
158,0,200
159,2,1200
160,3,200
161,0,400
162,1,200
163,5,800
164,0,200
165,1,400
166,0,200
167,2,1200
168,0,200
169,0,400
170,0,200
171,1,800
172,0,200
173,2,400
174,0,200
175,2,1200
176,3,200
177,1,400
178,0,200
179,4,800
180,0,200
181,1,400
182,0,200
183,4,1200
184,0,200
185,1,400
186,2,200
187,6,800
188,2,200
189,3,400
190,1,200
191,2,1200
192,2,200
193,3,400
194,0,200
195,0,800
196,0,200
197,0,400
198,0,200
199,6,1200
200,0,200
201,1,400
202,1,200
203,4,800
204,1,200
205,3,400
206,0,200
207,5,1200
208,0,200
209,2,400
210,0,200
211,3,800
212,0,200
213,1,400
214,2,200
215,5,1200
216,2,200
217,2,400
218,0,200
219,1,800
220,2,200
221,0,400
222,2,200
223,6,1200
224,2,200
225,0,400
226,0,200
227,1,800
228,0,200
229,1,400
230,1,200
231,0,1200
232,0,200
233,2,400
234,0,200
235,5,800
236,2,200
237,3,400
238,0,200
239,2,1200
240,0,200
241,2,400
242,1,200
243,4,800
244,2,200
245,0,400
246,0,200
247,3,1200
248,0,200
249,1,400
250,3,200
251,5,800
252,1,200
253,2,400
254,0,200
255,6,1200
256,0,200
257,0,400
258,2,200
259,7,800
260,0,200
261,2,400
262,4,200
263,4,1200
264,0,200
265,0,400
266,0,200
267,2,800
268,0,200
269,4,400
270,0,200
271,3,1200
272,2,200
273,1,400
274,1,200
275,3,800
276,2,200
277,4,400
278,1,200
279,6,1200
280,0,200
281,1,400
282,1,200
283,3,800
284,1,200
285,2,400
286,0,200
287,1,1200
288,0,200
289,2,400
290,0,200
291,4,800
292,1,200
293,0,400
294,0,200
295,6,1200
296,1,200
297,3,400
298,0,200
299,3,800
300,2,200
301,0,400
302,0,200
303,6,1200
304,1,200
305,2,400
306,0,200
307,2,800
308,2,200
309,1,400
310,0,200
311,5,1200
312,2,200
313,1,400
314,0,200
315,1,800
316,1,200
317,2,400
318,2,200
319,3,1200
320,1,200
321,2,400
322,2,200
323,1,800
324,3,200
325,1,400
326,0,200
327,3,1200
328,1,200
329,1,400
330,2,200
331,2,800
332,2,200
333,3,400
334,0,200
335,4,1200
336,1,200
337,1,400
338,1,200
339,1,800
340,3,200
341,2,400
342,0,200
343,9,1200
344,3,200
345,4,400
346,0,200
347,2,800
348,3,200
349,1,400
350,3,200
351,5,1200
352,1,200
353,2,400
354,0,200
355,4,800
356,0,200
357,3,400
358,2,200
359,9,1200
360,2,200
361,3,400
362,0,200
363,3,800
364,0,200
365,1,400
366,0,200
367,4,1200
368,2,200
369,1,400
370,1,200
371,4,800
372,0,200
373,4,400
374,0,200
375,0,1200
376,0,200
377,2,400
378,1,200
379,4,800
380,2,200
381,2,400
382,1,200
383,5,1200
384,0,200
385,2,400
386,2,200
387,7,800
388,3,200
389,0,400
390,0,200
391,5,1200
392,3,200
393,0,400
394,1,200
395,3,800
396,0,200
397,0,400
398,0,200
399,1,1200
400,0,200
401,2,400
402,0,200
403,2,800
404,1,200
405,1,400
406,2,200
407,2,1200
408,1,200
409,3,400
410,0,200
411,1,800
412,2,200
413,0,400
414,1,200
415,7,1200
416,1,200
417,0,400
418,1,200
419,2,800
420,1,200
421,1,400
422,0,200
423,8,1200
424,1,200
425,1,400
426,1,200
427,5,800
428,1,200
429,2,400
430,2,200
431,6,1200
432,3,200
433,4,400
434,1,200
435,4,800
436,1,200
437,1,400
438,0,200
439,4,1200
440,0,200
441,3,400
442,1,200
443,2,800
444,0,200
445,1,400
446,3,200
447,7,1200
448,0,200
449,1,400
450,0,200
451,4,800
452,3,200
453,0,400
454,0,200
455,7,1200
456,0,200
457,0,400
458,3,200
459,4,800
460,0,200
461,0,400
462,2,200
463,2,1200
464,3,200
465,0,400
466,2,200
467,5,800
468,0,200
469,3,400
470,1,200
471,4,1200
472,0,200
473,0,400
474,1,200
475,6,800
476,2,200
477,1,400
478,0,200
479,4,1200
480,0,200
481,0,400
482,2,200
483,4,800
484,3,200
485,4,400
486,1,200
487,3,1200
488,0,200
489,1,400
490,0,200
491,4,800
492,3,200
493,3,400
494,3,200
495,8,1200
496,1,200
497,2,400
498,0,200
499,1,800
500,1,200
501,1,400
502,0,200
503,2,1200
504,2,200
505,0,400
506,3,200
507,3,800
508,1,200
509,0,400
510,2,200
511,5,1200
512,2,200
513,2,400
514,1,200
515,3,800
516,4,200
517,5,400
518,1,200
519,3,1200
520,0,200
521,1,400
522,0,200
523,2,800
524,0,200
525,2,400
526,0,200
527,4,1200
528,0,200
529,3,400
530,1,200
531,4,800
532,0,200
533,1,400
534,4,200
535,7,1200
536,1,200
537,0,400
538,1,200
539,3,800
540,4,200
541,3,400
542,0,200
543,2,1200
544,2,200
545,3,400
546,1,200
547,1,800
548,1,200
549,2,400
550,3,200
551,7,1200
552,0,200
553,4,400
554,2,200
555,4,800
556,1,200
557,2,400
558,0,200
559,7,1200
560,0,200
561,2,400
562,0,200
563,7,800
564,0,200
565,1,400
566,2,200
567,2,1200
568,0,200
569,1,400
570,0,200
571,5,800
572,0,200
573,2,400
574,1,200
575,0,1200
576,1,200
577,2,400
578,0,200
579,2,800
580,1,200
581,3,400
582,1,200
583,4,1200
584,1,200
585,1,400
586,0,200
587,3,800
588,1,200
589,5,400
590,0,200
591,4,1200
592,3,200
593,0,400
594,2,200
595,1,800
596,2,200
597,1,400
598,0,200
599,0,1200
600,0,200
601,0,400
602,1,200
603,6,800
604,0,200
605,0,400
606,3,200
607,9,1200
608,2,200
609,2,400
610,0,200
611,3,800
612,0,200
613,2,400
614,2,200
615,7,1200
616,1,200
617,2,400
618,1,200
619,2,800
620,2,200
621,0,400
622,2,200
623,9,1200
624,1,200
625,1,400
626,0,200
627,5,800
628,0,200
629,4,400
630,1,200
631,4,1200
632,0,200
633,1,400
634,0,200
635,3,800
636,0,200
637,3,400
638,2,200
639,5,1200
640,2,200
641,2,400
642,0,200
643,3,800
644,1,200
645,3,400
646,1,200
647,6,1200
648,1,200
649,2,400
650,1,200
651,6,800
652,2,200
653,3,400
654,0,200
655,5,1200
656,0,200
657,1,400
658,1,200
659,2,800
660,1,200
661,2,400
662,0,200
663,4,1200
664,1,200
665,3,400
666,1,200
667,3,800
668,1,200
669,2,400
670,3,200
671,4,1200
672,2,200
673,2,400
674,1,200
675,7,800
676,2,200
677,1,400
678,1,200
679,4,1200
680,0,200
681,2,400
682,0,200
683,5,800
684,1,200
685,0,400
686,3,200
687,10,1200
688,2,200
689,0,400
690,0,200
691,1,800
692,1,200
693,1,400
694,0,200
695,3,1200
696,0,200
697,1,400
698,0,200
699,3,800
700,0,200
701,2,400
702,2,200
703,8,1200
704,0,200
705,2,400
706,0,200
707,3,800
708,1,200
709,0,400
710,0,200
711,5,1200
712,0,200
713,1,400
714,1,200
715,2,800
716,0,200
717,1,400
718,2,200
719,8,1200
720,1,200
721,2,400
722,1,200
723,5,800
724,0,200
725,1,400
726,1,200
727,6,1200
728,0,200
729,2,400
730,1,200
731,3,800
732,1,200
733,1,400
734,1,200
735,6,1200
736,1,200
737,1,400
738,1,200
739,4,800
740,1,200
741,3,400
742,1,200
743,3,1200
744,0,200
745,1,400
746,0,200
747,2,800
748,0,200
749,3,400
750,1,200
751,7,1200
752,1,200
753,3,400
754,0,200
755,4,800
756,5,200
757,3,400
758,0,200
759,7,1200
760,1,200
761,2,400
762,0,200
763,6,800
764,0,200
765,1,400
766,0,200
767,3,1200
768,0,200
769,2,400
770,0,200
771,2,800
772,1,200
773,3,400
774,3,200
775,5,1200
776,3,200
777,3,400
778,0,200
779,3,800
780,2,200
781,2,400
782,0,200
783,5,1200
784,1,200
785,3,400
786,1,200
787,4,800
788,0,200
789,1,400
790,2,200
791,7,1200
792,1,200
793,1,400
794,2,200
795,3,800
796,1,200
797,1,400
798,2,200
799,1,1200
800,0,200
801,3,400
802,1,200
803,6,800
804,1,200
805,1,400
806,0,200
807,6,1200
808,0,200
809,2,400
810,0,200
811,4,800
812,0,200
813,0,400
814,4,200
815,9,1200
816,0,200
817,2,400
818,2,200
819,1,800
820,1,200
821,2,400
822,0,200
823,7,1200
824,0,200
825,0,400
826,1,200
827,5,800
828,1,200
829,2,400
830,1,200
831,7,1200
832,2,200
833,0,400
834,1,200
835,5,800
836,2,200
837,1,400
838,1,200
839,4,1200
840,1,200
841,0,400
842,0,200
843,3,800
844,0,200
845,2,400
846,3,200
847,8,1200
848,1,200
849,2,400
850,0,200
851,1,800
852,1,200
853,2,400
854,1,200
855,5,1200
856,1,200
857,1,400
858,0,200
859,3,800
860,1,200
861,0,400
862,0,200
863,4,1200
864,1,200
865,2,400
866,1,200
867,3,800
868,0,200
869,5,400
870,2,200
871,1,1200
872,1,200
873,4,400
874,1,200
875,5,800
876,1,200
877,1,400
878,1,200
879,3,1200
880,3,200
881,0,400
882,0,200
883,6,800
884,1,200
885,0,400
886,0,200
887,5,1200
888,2,200
889,2,400
890,0,200
891,7,800
892,1,200
893,3,400
894,2,200
895,8,1200
896,1,200
897,3,400
898,0,200
899,4,800
900,1,200
901,1,400
902,0,200
903,4,1200
904,1,200
905,0,400
906,0,200
907,3,800
908,3,200
909,3,400
910,1,200
911,7,1200
912,1,200
913,5,400
914,1,200
915,0,800
916,0,200
917,3,400
918,3,200
919,6,1200
920,0,200
921,0,400
922,2,200
923,4,800
924,0,200
925,1,400
926,1,200
927,2,1200
928,2,200
929,0,400
930,2,200
931,1,800
932,2,200
933,2,400
934,1,200
935,4,1200
936,1,200
937,1,400
938,2,200
939,3,800
940,1,200
941,1,400
942,0,200
943,5,1200
944,0,200
945,2,400
946,1,200
947,5,800
948,0,200
949,1,400
950,0,200
951,8,1200
952,0,200
953,0,400
954,1,200
955,2,800
956,1,200
957,1,400
958,1,200
959,6,1200
960,0,200
961,1,400
962,1,200
963,6,800
964,2,200
965,1,400
966,1,200
967,3,1200
968,1,200
969,2,400
970,1,200
971,3,800
972,1,200
973,1,400
974,1,200
975,3,1200
976,2,200
977,2,400
978,0,200
979,5,800
980,2,200
981,2,400
982,0,200
983,5,1200
984,0,200
985,3,400
986,2,200
987,4,800
988,0,200
989,1,400
990,1,200
991,5,1200
992,1,200
993,1,400
994,1,200
995,5,800
996,1,200
997,0,400
998,0,200
999,5,1200
1000,0,200
1001,1,400
1002,1,200
1003,5,800
1004,0,200
1005,2,400
1006,0,200
1007,6,1200
1008,1,200
1009,1,400
1010,2,200
1011,6,800
1012,0,200
1013,2,400
1014,0,200
1015,9,1200
1016,1,200
1017,4,400
1018,0,200
1019,2,800
1020,2,200
1021,3,400
1022,1,200
1023,6,1200
1024,2,200
1025,1,400
1026,0,200
1027,1,800
1028,0,200
1029,1,400
1030,0,200
1031,4,1200
1032,0,200
1033,3,400
1034,1,200
1035,4,800
1036,2,200
1037,0,400
1038,0,200
1039,11,1200
1040,0,200
1041,6,400
1042,1,200
1043,3,800
1044,3,200
1045,5,400
1046,1,200
1047,5,1200
1048,1,200
1049,1,400
1050,1,200
1051,2,800
1052,2,200
1053,3,400
1054,0,200
1055,5,1200
1056,0,200
1057,1,400
1058,1,200
1059,2,800
1060,1,200
1061,6,400
1062,0,200
1063,5,1200
1064,0,200
1065,0,400
1066,1,200
1067,2,800
1068,0,200
1069,1,400
1070,0,200
1071,5,1200
1072,0,200
1073,3,400
1074,2,200
1075,4,800
1076,0,200
1077,1,400
1078,0,200
1079,2,1200
1080,1,200
1081,0,400
1082,1,200
1083,2,800
1084,1,200
1085,3,400
1086,1,200
1087,5,1200
1088,0,200
1089,1,400
1090,1,200
1091,4,800
1092,1,200
1093,3,400
1094,2,200
1095,2,1200
1096,0,200
1097,3,400
1098,1,200
1099,4,800
1100,0,200
1101,0,400
1102,0,200
1103,6,1200
1104,2,200
1105,1,400
1106,0,200
1107,3,800
1108,1,200
1109,3,400
1110,0,200
1111,2,1200
1112,3,200
1113,0,400
1114,0,200
1115,3,800
1116,2,200
1117,0,400
1118,1,200
1119,6,1200
1120,0,200
1121,2,400
1122,4,200
1123,2,800
1124,1,200
1125,2,400
1126,3,200
1127,2,1200
1128,0,200
1129,1,400
1130,1,200
1131,5,800
1132,2,200
1133,3,400
1134,1,200
1135,7,1200
1136,0,200
1137,0,400
1138,1,200
1139,5,800
1140,0,200
1141,0,400
1142,0,200
1143,8,1200
1144,1,200
1145,0,400
1146,2,200
1147,4,800
1148,0,200
1149,1,400
1150,0,200
1151,3,1200
1152,0,200
1153,0,400
1154,0,200
1155,1,800
1156,0,200
1157,3,400
1158,2,200
1159,3,1200
1160,0,200
1161,0,400
1162,0,200
1163,2,800
1164,2,200
1165,3,400
1166,2,200
1167,10,1200
1168,0,200
1169,0,400
1170,0,200
1171,0,800
1172,0,200
1173,2,400
1174,1,200
1175,3,1200
1176,3,200
1177,2,400
1178,0,200
1179,10,800
1180,3,200
1181,2,400
1182,2,200
1183,3,1200
1184,1,200
1185,1,400
1186,0,200
1187,3,800
1188,0,200
1189,4,400
1190,1,200
1191,6,1200
1192,0,200
1193,2,400
1194,1,200
1195,5,800
1196,3,200
1197,4,400
1198,1,200
1199,2,1200
1200,0,200
1201,3,400
1202,0,200
1203,2,800
1204,0,200
1205,0,400
1206,3,200
1207,7,1200
1208,1,200
1209,4,400
1210,0,200
1211,4,800
1212,0,200
1213,0,400
1214,1,200
1215,6,1200
1216,2,200
1217,4,400
1218,1,200
1219,4,800
1220,0,200
1221,1,400
1222,0,200
1223,3,1200
1224,1,200
1225,0,400
1226,0,200
1227,0,800
1228,0,200
1229,0,400
1230,0,200
1231,3,1200
1232,0,200
1233,1,400
1234,0,200
1235,2,800
1236,0,200
1237,3,400
1238,0,200
1239,4,1200
1240,0,200
1241,2,400
1242,1,200
1243,3,800
1244,0,200
1245,1,400
1246,0,200
1247,9,1200
1248,2,200
1249,0,400
1250,1,200
1251,5,800
1252,0,200
1253,1,400
1254,0,200
1255,4,1200
1256,0,200
1257,0,400
1258,2,200
1259,2,800
1260,0,200
1261,3,400
1262,1,200
1263,3,1200
1264,0,200
1265,0,400
1266,1,200
1267,3,800
1268,0,200
1269,2,400
1270,3,200
1271,2,1200
1272,1,200
1273,0,400
1274,1,200
1275,6,800
1276,1,200
1277,1,400
1278,0,200
1279,3,1200
1280,1,200
1281,1,400
1282,1,200
1283,4,800
1284,1,200
1285,2,400
1286,2,200
1287,4,1200
1288,0,200
1289,2,400
1290,5,200
1291,1,800
1292,1,200
1293,1,400
1294,0,200
1295,3,1200
1296,0,200
1297,1,400
1298,2,200
1299,6,800
1300,0,200
1301,1,400
1302,0,200
1303,6,1200
1304,1,200
1305,1,400
1306,0,200
1307,2,800
1308,1,200
1309,0,400
1310,0,200
1311,6,1200
1312,1,200
1313,2,400
1314,0,200
1315,4,800
1316,0,200
1317,3,400
1318,1,200
1319,3,1200
1320,0,200
1321,1,400
1322,0,200
1323,1,800
1324,1,200
1325,2,400
1326,2,200
1327,8,1200
1328,0,200
1329,1,400
1330,0,200
1331,3,800
1332,1,200
1333,2,400
1334,1,200
1335,6,1200
1336,0,200
1337,1,400
1338,1,200
1339,3,800
1340,0,200
1341,2,400
1342,1,200
