,percent BE occupied by LEF ,percent TADs with stabilized LEF,percent LEF stabilized by BE,percent normal LEF stabilized by BE,percent super LEF stabilized by BE
0,73.64583333333333,87.91666666666667,32.70008084074373,0.32700080840743734,
