,separations,processivity,boundary_strength,TAD_size,threshold,first_passage_time,subTAD_LEFs_num,dist_to_neighbor_DSB,dist_to_CTCF
0,125,62.5,0.5,800,5,28,9,19834,38
1,125,62.5,0.5,800,3,32,9,19834,38
2,125,62.5,0.5,800,1,36,9,19834,38
3,125,62.5,0.5,200,5,47,4,20272,119
4,125,62.5,0.5,200,3,51,4,20272,119
5,125,62.5,0.5,200,1,55,4,20272,119
6,125,62.5,0.5,200,5,79,4,19634,101
7,125,62.5,0.5,200,3,81,4,19634,101
8,125,62.5,0.5,200,5,82,7,20134,142
9,125,62.5,0.5,200,1,83,4,19634,101
10,125,62.5,0.5,200,3,84,7,20134,142
11,125,62.5,0.5,200,1,86,7,20134,142
12,125,62.5,0.5,400,5,99,4,19988,55
13,125,62.5,0.5,400,3,102,4,19988,55
14,125,62.5,0.5,800,5,132,9,20020,785
15,125,62.5,0.5,400,5,134,4,20134,98
16,125,62.5,0.5,800,3,135,9,20020,785
17,125,62.5,0.5,400,3,138,4,20134,98
18,125,62.5,0.5,800,1,139,10,20020,785
19,125,62.5,0.5,400,1,142,4,20134,98
20,125,62.5,0.5,200,5,148,5,19271,117
21,125,62.5,0.5,400,1,160,7,19988,55
22,125,62.5,0.5,200,5,162,5,19867,80
23,125,62.5,0.5,200,3,166,6,19867,80
24,125,62.5,0.5,200,1,170,6,19867,80
25,125,62.5,0.5,200,5,172,6,19399,114
26,125,62.5,0.5,400,5,174,6,19951,251
27,125,62.5,0.5,200,3,176,5,19399,114
28,125,62.5,0.5,400,3,176,6,19951,251
29,125,62.5,0.5,200,5,180,4,19743,188
30,125,62.5,0.5,200,1,180,5,19399,114
31,125,62.5,0.5,200,3,183,4,19743,188
32,125,62.5,0.5,400,5,183,6,19877,228
33,125,62.5,0.5,200,5,185,4,20460,26
34,125,62.5,0.5,400,3,185,6,19877,228
35,125,62.5,0.5,400,1,187,7,19877,228
36,125,62.5,0.5,200,3,189,4,20460,26
37,125,62.5,0.5,200,1,193,4,20460,26
38,125,62.5,0.5,1200,5,206,21,19317,247
39,125,62.5,0.5,200,5,208,7,20153,143
40,125,62.5,0.5,200,5,209,5,20215,135
41,125,62.5,0.5,1200,3,210,20,19317,247
42,125,62.5,0.5,200,3,212,6,20153,143
43,125,62.5,0.5,200,3,213,4,20215,135
44,125,62.5,0.5,200,1,216,6,20153,143
45,125,62.5,0.5,200,1,217,4,20215,135
46,125,62.5,0.5,1200,1,220,16,19317,247
47,125,62.5,0.5,400,1,225,6,19951,251
48,125,62.5,0.5,400,5,227,8,20276,283
49,125,62.5,0.5,400,3,231,8,20276,283
50,125,62.5,0.5,400,1,235,8,20276,283
51,125,62.5,0.5,200,3,237,4,19271,117
52,125,62.5,0.5,200,1,239,5,19271,117
53,125,62.5,0.5,800,5,256,9,20112,138
54,125,62.5,0.5,800,3,257,9,20112,138
55,125,62.5,0.5,800,1,259,9,20112,138
56,125,62.5,0.5,400,5,281,8,20024,137
57,125,62.5,0.5,400,3,282,8,20024,137
58,125,62.5,0.5,400,1,285,8,20024,137
59,125,62.5,0.5,200,5,382,4,19632,174
60,125,62.5,0.5,200,1,383,6,19743,188
61,125,62.5,0.5,200,3,386,4,19632,174
62,125,62.5,0.5,200,5,390,4,20097,61
63,125,62.5,0.5,200,3,392,4,20097,61
64,125,62.5,0.5,200,1,395,4,20097,61
65,125,62.5,0.5,200,5,429,5,19709,2
66,125,62.5,0.5,200,3,433,5,19709,2
67,125,62.5,0.5,200,1,437,5,19709,2
68,125,62.5,0.5,400,5,444,7,20404,270
69,125,62.5,0.5,1200,5,447,21,19643,745
70,125,62.5,0.5,400,3,448,7,20404,270
71,125,62.5,0.5,1200,3,451,17,19643,745
72,125,62.5,0.5,400,1,452,7,20404,270
73,125,62.5,0.5,1200,1,455,18,19643,745
74,125,62.5,0.5,200,5,475,8,20098,180
75,125,62.5,0.5,400,5,479,7,19662,291
76,125,62.5,0.5,400,3,480,7,19662,291
77,125,62.5,0.5,400,1,482,7,19662,291
78,125,62.5,0.5,400,5,494,8,20117,272
79,125,62.5,0.5,400,3,498,8,20117,272
80,125,62.5,0.5,400,1,502,7,20117,272
81,125,62.5,0.5,400,5,503,7,19492,125
82,125,62.5,0.5,400,3,505,7,19492,125
83,125,62.5,0.5,400,1,507,7,19492,125
84,125,62.5,0.5,200,5,511,3,19499,136
85,125,62.5,0.5,200,3,515,3,19499,136
86,125,62.5,0.5,200,1,519,3,19499,136
87,125,62.5,0.5,200,5,536,6,19886,73
88,125,62.5,0.5,200,3,537,5,19886,73
89,125,62.5,0.5,200,1,539,5,19886,73
90,125,62.5,0.5,400,5,582,5,20292,252
91,125,62.5,0.5,400,3,586,6,20292,252
92,125,62.5,0.5,400,1,590,6,20292,252
93,125,62.5,0.5,400,5,651,7,20005,381
94,125,62.5,0.5,400,3,653,8,20005,381
95,125,62.5,0.5,400,1,655,8,20005,381
96,125,62.5,0.5,200,5,676,3,19573,64
97,125,62.5,0.5,200,3,680,3,19573,64
98,125,62.5,0.5,200,1,684,3,19573,64
99,125,62.5,0.5,400,5,694,6,19654,140
100,125,62.5,0.5,400,3,698,6,19654,140
101,125,62.5,0.5,400,1,702,6,19654,140
102,125,62.5,0.5,200,1,705,7,19632,174
103,125,62.5,0.5,800,5,731,11,20088,589
104,125,62.5,0.5,800,3,735,10,20088,589
105,125,62.5,0.5,800,1,739,9,20088,589
106,125,62.5,0.5,400,5,785,7,20450,237
107,125,62.5,0.5,400,3,787,8,20450,237
108,125,62.5,0.5,400,1,789,8,20450,237
109,125,62.5,0.5,400,5,833,7,19667,9
110,125,62.5,0.5,400,3,837,8,19667,9
111,125,62.5,0.5,400,1,841,7,19667,9
112,125,62.5,0.5,800,5,1009,10,19766,217
113,125,62.5,0.5,800,3,1103,12,19766,217
114,125,62.5,0.5,800,1,1107,12,19766,217
115,125,62.5,0.5,800,5,1171,11,20086,251
116,125,62.5,0.5,800,3,1175,10,20086,251
117,125,62.5,0.5,800,1,1179,10,20086,251
