,separations,processivity,boundary strength,threshold,restrained proportion time0,restrained proportion realtime,successful repair count,repaired proportion,initial restrained 200kb count,initial restrained 400kb count,initial restrained 800kb count,initial restrained 1200kb count,realtime restrained 200kb count,realtime restrained 400kb count,realtime restrained 800kb count,realtime restrained 1200kb count,repaired 200kb count,repaired 400kb count,repaired 800kb count,repaired 1200kb count,average extruded length,portion_BE_occupied_by_LEF,portion_TADs_with_stabilized_LEFs
0,250,125,0.5,1,0.6497695852534562,0.15668202764976957,34,0.15668202764976957,35,38,26,42,19,10,2,3,19,10,2,3,760.7910439556848,55.97916666666667,0
1,250,125,0.5,3,0.6497695852534562,0.15668202764976957,35,0.16129032258064516,35,38,26,42,19,10,2,3,20,10,2,3,760.7910439556848,55.97916666666667,0
2,250,125,0.5,5,0.6497695852534562,0.15668202764976957,36,0.16589861751152074,35,38,26,42,19,10,2,3,20,11,2,3,760.7910439556848,55.97916666666667,0
