,separations,processivity,boundary strength,threshold,restrained proportion time0,restrained proportion realtime,successful repair count,repaired proportion,initial restrained 200kb count,initial restrained 400kb count,initial restrained 800kb count,initial restrained 1200kb count,realtime restrained 200kb count,realtime restrained 400kb count,realtime restrained 800kb count,realtime restrained 1200kb count,repaired 200kb count,repaired 400kb count,repaired 800kb count,repaired 1200kb count,average extruded length,portion_BE_occupied_by_LEF,portion_TADs_with_stabilized_LEFs
0,125,62.5,0.5,1,0.663594470046083,0.2534562211981567,55,0.2534562211981567,32,34,34,44,15,8,15,17,15,8,15,17,544.1452269380951,53.31249999999999,351800
1,125,62.5,0.5,3,0.663594470046083,0.2534562211981567,57,0.2626728110599078,32,34,34,44,15,8,15,17,16,8,16,17,544.1452269380951,53.31249999999999,351800
2,125,62.5,0.5,5,0.663594470046083,0.2534562211981567,60,0.2764976958525346,32,34,34,44,15,8,15,17,16,9,17,18,544.1452269380951,53.31249999999999,351800
