,num_LEFS,TAD_size
0,2,200
1,6,400
2,5,200
3,5,800
4,2,200
5,4,400
6,4,200
7,12,1200
8,2,200
9,7,400
10,1,200
11,5,800
12,3,200
13,3,400
14,1,200
15,6,1200
16,1,200
17,3,400
18,4,200
19,9,800
20,1,200
21,3,400
22,2,200
23,9,1200
24,1,200
25,3,400
26,1,200
27,9,800
28,1,200
29,4,400
30,1,200
31,10,1200
32,3,200
33,4,400
34,0,200
35,9,800
36,1,200
37,5,400
38,1,200
39,9,1200
40,1,200
41,2,400
42,2,200
43,7,800
44,3,200
45,4,400
46,3,200
47,15,1200
48,2,200
49,8,400
50,1,200
51,5,800
52,1,200
53,3,400
54,1,200
55,13,1200
56,2,200
57,3,400
58,1,200
59,9,800
60,2,200
61,7,400
62,2,200
63,14,1200
64,0,200
65,3,400
66,1,200
67,9,800
68,3,200
69,2,400
70,2,200
71,9,1200
72,0,200
73,2,400
74,1,200
75,3,800
76,0,200
77,2,400
78,1,200
79,11,1200
80,2,200
81,4,400
82,1,200
83,7,800
84,3,200
85,1,400
86,5,200
87,10,1200
88,0,200
89,4,400
90,1,200
91,5,800
92,0,200
93,2,400
94,3,200
95,7,1200
96,4,200
97,4,400
98,3,200
99,9,800
100,3,200
101,5,400
102,3,200
103,8,1200
104,0,200
105,2,400
106,2,200
107,6,800
108,5,200
109,2,400
110,2,200
111,4,1200
112,4,200
113,3,400
114,2,200
115,6,800
116,0,200
117,2,400
118,3,200
119,17,1200
120,1,200
121,1,400
122,3,200
123,2,800
124,2,200
125,5,400
126,0,200
127,10,1200
128,1,200
129,2,400
130,1,200
131,12,800
132,2,200
133,2,400
134,1,200
135,12,1200
136,2,200
137,3,400
138,2,200
139,4,800
140,1,200
141,4,400
142,3,200
143,11,1200
144,4,200
145,4,400
146,3,200
147,5,800
148,2,200
149,5,400
150,0,200
151,7,1200
152,1,200
153,6,400
154,1,200
155,4,800
156,2,200
157,3,400
158,3,200
159,10,1200
160,0,200
161,1,400
162,2,200
163,6,800
164,1,200
165,2,400
166,5,200
167,11,1200
168,2,200
169,2,400
170,1,200
171,3,800
172,4,200
173,4,400
174,1,200
175,10,1200
176,2,200
177,3,400
178,3,200
179,8,800
180,2,200
181,7,400
182,2,200
183,17,1200
184,1,200
185,3,400
186,1,200
187,7,800
188,3,200
189,6,400
190,1,200
191,4,1200
192,3,200
193,2,400
194,2,200
195,7,800
196,1,200
197,4,400
198,1,200
199,11,1200
200,2,200
201,4,400
202,3,200
203,3,800
204,2,200
205,5,400
206,2,200
207,10,1200
208,0,200
209,1,400
210,1,200
211,5,800
212,1,200
213,4,400
214,3,200
215,7,1200
216,2,200
217,3,400
218,0,200
219,5,800
220,5,200
221,2,400
222,3,200
223,14,1200
224,1,200
225,2,400
226,3,200
227,5,800
228,1,200
229,3,400
230,1,200
231,15,1200
232,0,200
233,2,400
234,3,200
235,12,800
236,0,200
237,5,400
238,1,200
239,13,1200
240,0,200
241,1,400
242,1,200
243,4,800
244,3,200
245,5,400
246,5,200
247,15,1200
248,1,200
249,3,400
250,4,200
