,percent BE occupied by LEF ,percent TADs with stabilized LEF,percent LEF stabilized by BE,percent normal LEF stabilized by BE,percent super LEF stabilized by BE
0,93.88541666666667,97.60416666666667,38.46864534010856,0.3846864534010856,
