,separations,processivity,boundary strength,threshold,restrained proportion time0,restrained proportion realtime,successful repair count,repaired proportion,initial restrained 200kb count,initial restrained 400kb count,initial restrained 800kb count,initial restrained 1200kb count,realtime restrained 200kb count,realtime restrained 400kb count,realtime restrained 800kb count,realtime restrained 1200kb count,repaired 200kb count,repaired 400kb count,repaired 800kb count,repaired 1200kb count,average extruded length,portion_BE_occupied_by_LEF,portion_TADs_with_stabilized_LEFs
0,125,62.5,0.5,1,0.7419354838709677,0.2995391705069124,65,0.2995391705069124,37,42,38,44,26,22,10,7,26,22,10,7,566.6333789819661,78.85416666666667,438700
1,125,62.5,0.5,3,0.7419354838709677,0.2995391705069124,66,0.30414746543778803,37,42,38,44,26,22,10,7,26,23,10,7,566.6333789819661,78.85416666666667,438700
2,125,62.5,0.5,5,0.7419354838709677,0.2995391705069124,71,0.3271889400921659,37,42,38,44,26,22,10,7,27,23,14,7,566.6333789819661,78.85416666666667,438700
