,separations,processivity,boundary strength,threshold,restrained proportion time0,restrained proportion realtime,successful repair count,repaired proportion,initial restrained 200kb count,initial restrained 400kb count,initial restrained 800kb count,initial restrained 1200kb count,realtime restrained 200kb count,realtime restrained 400kb count,realtime restrained 800kb count,realtime restrained 1200kb count,repaired 200kb count,repaired 400kb count,repaired 800kb count,repaired 1200kb count,average extruded length,portion_BE_occupied_by_LEF,portion_TADs_with_stabilized_LEFs
0,250,250,0.5,1,0.8709677419354839,0.5576036866359447,121,0.5576036866359447,39,51,41,58,32,43,21,25,32,43,21,25,654.9280707810849,82.4375,0
1,250,250,0.5,3,0.8709677419354839,0.5576036866359447,124,0.5714285714285714,39,51,41,58,32,43,21,25,33,43,22,26,654.9280707810849,82.4375,0
2,250,250,0.5,5,0.8709677419354839,0.5576036866359447,124,0.5714285714285714,39,51,41,58,32,43,21,25,33,43,22,26,654.9280707810849,82.4375,0
