,separations,processivity,boundary_strength,TAD_size,threshold,first_passage_time,subTAD_LEFs_num,dist_to_neighbor_DSB,dist_to_CTCF
0,125,500,0.9,1200,5,49,13,21097,1171
1,125,500,0.9,1200,3,53,13,21097,1171
2,125,500,0.9,1200,1,57,12,21097,1171
3,125,500,0.9,800,5,87,8,19356,163
4,125,500,0.9,800,3,91,8,19356,163
5,125,500,0.9,800,1,95,9,19356,163
6,125,500,0.9,800,5,103,10,19950,203
7,125,500,0.9,800,3,107,10,19950,203
8,125,500,0.9,800,1,111,11,19950,203
9,125,500,0.9,1200,5,125,12,19913,409
10,125,500,0.9,200,5,126,4,19851,133
11,125,500,0.9,400,5,129,4,19709,304
12,125,500,0.9,1200,3,129,12,19913,409
13,125,500,0.9,200,3,130,4,19851,133
14,125,500,0.9,400,3,133,4,19709,304
15,125,500,0.9,1200,1,133,12,19913,409
16,125,500,0.9,200,1,134,4,19851,133
17,125,500,0.9,400,1,137,4,19709,304
18,125,500,0.9,400,5,137,7,19795,231
19,125,500,0.9,400,3,141,7,19795,231
20,125,500,0.9,400,1,145,7,19795,231
21,125,500,0.9,400,5,147,6,20282,195
22,125,500,0.9,400,3,149,6,20282,195
23,125,500,0.9,400,1,152,6,20282,195
24,125,500,0.9,800,5,153,4,19454,166
25,125,500,0.9,800,5,155,12,20435,520
26,125,500,0.9,800,3,157,4,19454,166
27,125,500,0.9,800,3,159,12,20435,520
28,125,500,0.9,800,1,161,5,19454,166
29,125,500,0.9,800,1,163,12,20435,520
30,125,500,0.9,400,5,165,5,20380,140
31,125,500,0.9,400,3,169,5,20380,140
32,125,500,0.9,400,1,174,4,20380,140
33,125,500,0.9,800,5,185,9,19982,656
34,125,500,0.9,200,5,186,3,19857,51
35,125,500,0.9,800,3,189,9,19982,656
36,125,500,0.9,200,3,190,3,19857,51
37,125,500,0.9,800,1,193,9,19982,656
38,125,500,0.9,200,1,194,3,19857,51
39,125,500,0.9,1200,5,196,11,20518,1023
40,125,500,0.9,200,1,197,4,20066,3
41,125,500,0.9,200,3,197,4,20066,3
42,125,500,0.9,200,5,197,4,20066,3
43,125,500,0.9,1200,3,200,12,20518,1023
44,125,500,0.9,400,5,200,5,20087,371
45,125,500,0.9,1200,1,204,12,20518,1023
46,125,500,0.9,400,3,204,5,20087,371
47,125,500,0.9,400,1,208,6,20087,371
48,125,500,0.9,1200,5,229,7,20028,1121
49,125,500,0.9,1200,3,233,7,20028,1121
50,125,500,0.9,1200,1,237,7,20028,1121
51,125,500,0.9,400,5,241,8,20169,348
52,125,500,0.9,1200,5,245,7,19665,561
53,125,500,0.9,1200,5,249,13,19909,429
54,125,500,0.9,1200,3,249,7,19665,561
55,125,500,0.9,800,5,249,10,19882,620
56,125,500,0.9,1200,3,250,13,19909,429
57,125,500,0.9,1200,1,253,7,19665,561
58,125,500,0.9,800,3,253,10,19882,620
59,125,500,0.9,800,1,257,10,19882,620
60,125,500,0.9,400,3,258,7,20169,348
61,125,500,0.9,400,1,262,7,20169,348
62,125,500,0.9,200,5,279,3,19505,25
63,125,500,0.9,200,3,283,3,19505,25
64,125,500,0.9,800,5,286,5,19643,196
65,125,500,0.9,200,1,287,3,19505,25
66,125,500,0.9,800,3,290,5,19643,196
67,125,500,0.9,800,1,294,5,19643,196
68,125,500,0.9,400,5,309,7,20174,246
69,125,500,0.9,400,3,311,7,20174,246
70,125,500,0.9,400,1,313,7,20174,246
71,125,500,0.9,1200,5,323,10,21001,835
72,125,500,0.9,1200,3,327,10,21001,835
73,125,500,0.9,1200,1,331,9,21001,835
74,125,500,0.9,1200,1,336,13,19909,429
75,125,500,0.9,200,5,448,4,20184,154
76,125,500,0.9,200,3,451,4,20184,154
77,125,500,0.9,200,1,455,4,20184,154
78,125,500,0.9,400,5,460,4,20030,300
79,125,500,0.9,400,5,462,3,19746,103
80,125,500,0.9,400,3,464,4,20030,300
81,125,500,0.9,400,3,466,3,19746,103
82,125,500,0.9,400,1,468,4,20030,300
83,125,500,0.9,400,1,470,3,19746,103
84,125,500,0.9,800,5,520,12,19864,260
85,125,500,0.9,800,3,522,12,19864,260
86,125,500,0.9,800,1,524,12,19864,260
87,125,500,0.9,1200,5,533,16,19536,295
88,125,500,0.9,1200,3,537,16,19536,295
89,125,500,0.9,1200,1,541,16,19536,295
90,125,500,0.9,1200,5,629,14,20132,757
91,125,500,0.9,1200,3,633,14,20132,757
92,125,500,0.9,1200,1,678,13,20132,757
93,125,500,0.9,200,5,682,3,19761,148
94,125,500,0.9,200,3,686,3,19761,148
95,125,500,0.9,200,1,690,3,19761,148
96,125,500,0.9,400,5,784,3,19898,189
97,125,500,0.9,400,3,788,3,19898,189
98,125,500,0.9,400,1,792,3,19898,189
99,125,500,0.9,1200,5,803,15,21709,986
100,125,500,0.9,1200,3,805,15,21709,986
101,125,500,0.9,1200,1,807,15,21709,986
