,separations,processivity,boundary strength,threshold,restrained proportion time0,restrained proportion realtime,successful repair count,repaired proportion,initial restrained 200kb proportion,initial restrained 400kb proportion,initial restrained 800kb proportion,initial restrained 1200kb proportion,realtime restrained 200kb proportion,realtime restrained 400kb proportion,realtime restrained 800kb proportion,realtime restrained 1200kb proportion,repaired 200kb proportion,repaired 400kb proportion,repaired 800kb proportion,repaired 1200kb proportion,average extruded length,percent BE occupied by LEF ,percent TADs with stabilized LEF
0,125,62.5,1,1,0.39631336405529954,0.0,0,0.0,0.41818181818181815,0.3488372093023256,0.3877551020408163,0.4142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.24948134836212,21.177083333333332,181100
1,125,62.5,1,3,0.39631336405529954,0.0,0,0.0,0.41818181818181815,0.3488372093023256,0.3877551020408163,0.4142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.24948134836212,21.177083333333332,181100
2,125,62.5,1,5,0.39631336405529954,0.0,0,0.0,0.41818181818181815,0.3488372093023256,0.3877551020408163,0.4142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.24948134836212,21.177083333333332,181100
