,separations,processivity,boundary strength,threshold,restrained proportion time0,restrained proportion realtime,successful repair count,repaired proportion,initial restrained 200kb proportion,initial restrained 400kb proportion,initial restrained 800kb proportion,initial restrained 1200kb proportion,realtime restrained 200kb proportion,realtime restrained 400kb proportion,realtime restrained 800kb proportion,realtime restrained 1200kb proportion,repaired 200kb proportion,repaired 400kb proportion,repaired 800kb proportion,repaired 1200kb proportion,average extruded length,percent BE occupied by LEF ,percent TADs with stabilized LEF
0,125,125,0.9,1,0.5161290322580645,0.004608294930875576,1,0.004608294930875576,0.5454545454545454,0.5116279069767442,0.5306122448979592,0.4857142857142857,0.01818181818181818,0.0,0.0,0.0,0.01818181818181818,0.0,0.0,0.0,79.57798416539072,33.90625,263400
1,125,125,0.9,3,0.5161290322580645,0.004608294930875576,1,0.004608294930875576,0.5454545454545454,0.5116279069767442,0.5306122448979592,0.4857142857142857,0.01818181818181818,0.0,0.0,0.0,0.01818181818181818,0.0,0.0,0.0,79.57798416539072,33.90625,263400
2,125,125,0.9,5,0.5161290322580645,0.004608294930875576,2,0.009216589861751152,0.5454545454545454,0.5116279069767442,0.5306122448979592,0.4857142857142857,0.01818181818181818,0.0,0.0,0.0,0.03636363636363636,0.0,0.0,0.0,79.57798416539072,33.90625,263400
