,separations,processivity,boundary_strength,TAD_size,threshold,first_passage_time,subTAD_LEFs_num,dist_to_neighbor_DSB,dist_to_CTCF
0,125,62.5,0.5,200,5,8,5,20627,106
1,125,62.5,0.5,200,5,14,7,19588,174
2,125,62.5,0.5,200,3,17,7,19588,174
3,125,62.5,0.5,400,5,17,9,20198,266
4,125,62.5,0.5,1200,5,20,14,19273,333
5,125,62.5,0.5,200,5,21,6,19979,2
6,125,62.5,0.5,200,3,22,6,19979,2
7,125,62.5,0.5,200,1,24,7,19588,174
8,125,62.5,0.5,200,1,26,6,19979,2
9,125,62.5,0.5,200,5,29,7,19609,6
10,125,62.5,0.5,400,5,33,10,19206,373
11,125,62.5,0.5,800,5,36,12,19020,9
12,125,62.5,0.5,200,3,36,7,19609,6
13,125,62.5,0.5,400,3,37,10,19206,373
14,125,62.5,0.5,800,3,40,12,19020,9
15,125,62.5,0.5,200,1,40,8,19609,6
16,125,62.5,0.5,1200,5,43,11,20570,1056
17,125,62.5,0.5,1200,3,45,11,20570,1056
18,125,62.5,0.5,200,5,59,8,20218,156
19,125,62.5,0.5,200,3,63,8,20218,156
20,125,62.5,0.5,200,1,67,8,20218,156
21,125,62.5,0.5,400,5,71,12,20044,171
22,125,62.5,0.5,400,5,72,12,20033,384
23,125,62.5,0.5,400,3,73,12,20044,171
24,125,62.5,0.5,400,3,74,12,20033,384
25,125,62.5,0.5,200,5,75,7,19517,75
26,125,62.5,0.5,200,3,79,6,19517,75
27,125,62.5,0.5,200,1,83,6,19517,75
28,125,62.5,0.5,400,1,85,14,20044,171
29,125,62.5,0.5,1200,5,87,20,19986,118
30,125,62.5,0.5,1200,3,89,20,19986,118
31,125,62.5,0.5,1200,1,91,20,19986,118
32,125,62.5,0.5,400,5,96,13,20056,219
33,125,62.5,0.5,200,5,97,15,19047,98
34,125,62.5,0.5,400,3,98,13,20056,219
35,125,62.5,0.5,200,3,99,17,19047,98
36,125,62.5,0.5,200,1,101,17,19047,98
37,125,62.5,0.5,200,5,112,14,20149,118
38,125,62.5,0.5,200,3,116,13,20149,118
39,125,62.5,0.5,200,1,120,12,20149,118
40,125,62.5,0.5,200,5,123,16,20570,111
41,125,62.5,0.5,1200,5,124,20,20020,27
42,125,62.5,0.5,1200,3,125,20,20020,27
43,125,62.5,0.5,200,5,126,14,20270,62
44,125,62.5,0.5,400,5,127,24,19717,107
45,125,62.5,0.5,1200,1,128,19,20020,27
46,125,62.5,0.5,200,3,130,16,20270,62
47,125,62.5,0.5,200,5,130,9,19963,131
48,125,62.5,0.5,200,5,133,10,19692,114
49,125,62.5,0.5,200,3,134,11,19963,131
50,125,62.5,0.5,400,3,135,22,19717,107
51,125,62.5,0.5,200,3,137,11,19692,114
52,125,62.5,0.5,200,1,138,12,19963,131
53,125,62.5,0.5,400,1,139,22,19717,107
54,125,62.5,0.5,200,5,146,19,20601,84
55,125,62.5,0.5,200,3,150,21,20601,84
56,125,62.5,0.5,200,1,151,17,20270,62
57,125,62.5,0.5,200,5,154,21,20131,154
58,125,62.5,0.5,200,1,154,20,20601,84
59,125,62.5,0.5,200,3,158,22,20131,154
60,125,62.5,0.5,200,1,162,22,20131,154
61,125,62.5,0.5,200,5,170,25,20129,26
62,125,62.5,0.5,200,3,171,24,20129,26
63,125,62.5,0.5,200,5,173,14,20050,90
64,125,62.5,0.5,200,1,173,24,20129,26
65,125,62.5,0.5,200,3,177,14,20050,90
66,125,62.5,0.5,200,1,181,15,20050,90
67,125,62.5,0.5,400,1,187,16,20056,219
68,125,62.5,0.5,400,5,211,22,20379,78
69,125,62.5,0.5,400,3,215,21,20379,78
70,125,62.5,0.5,400,1,219,20,20379,78
71,125,62.5,0.5,800,5,222,22,19886,529
72,125,62.5,0.5,800,3,225,23,19886,529
73,125,62.5,0.5,800,1,229,22,19886,529
74,125,62.5,0.5,200,1,232,13,19692,114
75,125,62.5,0.5,800,5,273,21,20055,750
76,125,62.5,0.5,800,3,277,22,20055,750
77,125,62.5,0.5,800,1,281,23,20055,750
78,125,62.5,0.5,400,5,311,20,19534,290
79,125,62.5,0.5,400,3,315,20,19534,290
80,125,62.5,0.5,400,1,319,21,19534,290
81,125,62.5,0.5,400,5,348,14,20178,253
82,125,62.5,0.5,400,3,352,15,20178,253
83,125,62.5,0.5,400,1,356,16,20178,253
