,separations,processivity,boundary_strength,TAD_size,threshold,first_passage_time,subTAD_LEFs_num,dist_to_neighbor_DSB,dist_to_CTCF
0,125,125,0.5,800,5,20,11,19886,529
1,125,125,0.5,200,5,21,8,20083,169
2,125,125,0.5,200,3,25,8,20083,169
3,125,125,0.5,800,3,25,15,19886,529
4,125,125,0.5,400,5,26,6,19799,388
5,125,125,0.5,400,3,28,7,19799,388
6,125,125,0.5,800,1,28,15,19886,529
7,125,125,0.5,800,5,29,14,19930,176
8,125,125,0.5,800,3,33,14,19930,176
9,125,125,0.5,400,5,36,10,20259,105
10,125,125,0.5,800,1,37,13,19930,176
11,125,125,0.5,400,3,40,10,20259,105
12,125,125,0.5,400,5,42,8,19891,72
13,125,125,0.5,400,3,44,8,19891,72
14,125,125,0.5,200,5,44,6,19600,190
15,125,125,0.5,200,5,46,11,20349,174
16,125,125,0.5,400,1,46,9,19891,72
17,125,125,0.5,200,5,47,7,19970,133
18,125,125,0.5,200,3,48,7,19600,190
19,125,125,0.5,200,3,49,7,19970,133
20,125,125,0.5,200,1,50,9,20083,169
21,125,125,0.5,200,3,50,10,20349,174
22,125,125,0.5,1200,5,50,16,20637,708
23,125,125,0.5,200,1,50,7,19970,133
24,125,125,0.5,200,1,52,7,19600,190
25,125,125,0.5,400,5,54,16,20379,78
26,125,125,0.5,200,1,54,10,20349,174
27,125,125,0.5,1200,3,54,16,20637,708
28,125,125,0.5,400,3,58,17,20379,78
29,125,125,0.5,1200,1,58,15,20637,708
30,125,125,0.5,400,5,58,9,20174,65
31,125,125,0.5,400,1,62,17,20379,78
32,125,125,0.5,400,3,62,9,20174,65
33,125,125,0.5,400,1,63,11,19799,388
34,125,125,0.5,1200,5,64,16,19199,91
35,125,125,0.5,1200,3,67,15,19199,91
36,125,125,0.5,200,5,71,8,19633,82
37,125,125,0.5,1200,1,71,15,19199,91
38,125,125,0.5,200,3,75,8,19633,82
39,125,125,0.5,200,5,76,13,20570,111
40,125,125,0.5,200,1,79,9,19633,82
41,125,125,0.5,1200,5,80,23,19441,90
42,125,125,0.5,200,3,80,14,20570,111
43,125,125,0.5,800,5,82,12,19823,148
44,125,125,0.5,1200,3,84,24,19441,90
45,125,125,0.5,200,1,84,14,20570,111
46,125,125,0.5,200,5,86,9,19224,73
47,125,125,0.5,800,3,86,13,19823,148
48,125,125,0.5,1200,1,88,23,19441,90
49,125,125,0.5,200,3,90,9,19224,73
50,125,125,0.5,800,1,90,11,19823,148
51,125,125,0.5,800,5,93,20,19914,523
52,125,125,0.5,200,1,94,10,19224,73
53,125,125,0.5,400,5,94,16,19715,391
54,125,125,0.5,400,3,96,16,19715,391
55,125,125,0.5,400,1,98,16,19715,391
56,125,125,0.5,200,5,103,10,20627,106
57,125,125,0.5,200,3,107,10,20627,106
58,125,125,0.5,400,5,111,23,20298,35
59,125,125,0.5,200,1,111,10,20627,106
60,125,125,0.5,400,1,112,14,20174,65
61,125,125,0.5,400,3,115,23,20298,35
62,125,125,0.5,200,5,117,15,20613,75
63,125,125,0.5,400,5,117,12,19936,116
64,125,125,0.5,400,1,119,23,20298,35
65,125,125,0.5,200,5,120,16,19692,114
66,125,125,0.5,200,3,121,15,20613,75
67,125,125,0.5,400,3,121,10,19936,116
68,125,125,0.5,200,5,122,22,19369,107
69,125,125,0.5,800,5,122,24,20762,660
70,125,125,0.5,200,5,124,14,19369,119
71,125,125,0.5,200,3,124,16,19692,114
72,125,125,0.5,200,1,125,16,20613,75
73,125,125,0.5,400,1,125,11,19936,116
74,125,125,0.5,200,3,126,22,19369,107
