,separations,processivity,boundary_strength,TAD_size,threshold,first_passage_time,subTAD_LEFs_num,dist_to_neighbor_DSB,dist_to_CTCF
0,125,250,0.5,200,5,11,5,20149,118
1,125,250,0.5,200,3,15,6,20149,118
2,125,250,0.5,200,1,19,6,20149,118
3,125,250,0.5,200,5,24,7,19600,190
4,125,250,0.5,200,3,26,7,19600,190
5,125,250,0.5,1200,5,31,14,19149,370
6,125,250,0.5,1200,3,33,14,19149,370
7,125,250,0.5,800,5,36,12,19020,9
8,125,250,0.5,400,5,37,7,9762,138
9,125,250,0.5,800,3,38,12,19020,9
10,125,250,0.5,400,3,39,7,9762,138
11,125,250,0.5,800,1,40,12,19020,9
12,125,250,0.5,800,5,40,13,20610,635
13,125,250,0.5,400,5,41,9,20231,186
14,125,250,0.5,400,1,41,7,9762,138
15,125,250,0.5,400,5,42,9,20259,105
16,125,250,0.5,800,3,44,13,20610,635
17,125,250,0.5,400,3,44,9,20259,105
18,125,250,0.5,400,3,45,9,20231,186
19,125,250,0.5,200,5,46,9,20131,154
20,125,250,0.5,200,1,46,7,19979,2
21,125,250,0.5,200,3,46,7,19979,2
22,125,250,0.5,200,5,46,7,19979,2
23,125,250,0.5,400,1,46,9,20259,105
24,125,250,0.5,800,5,46,18,20243,325
25,125,250,0.5,800,1,48,12,20610,635
26,125,250,0.5,800,3,48,18,20243,325
27,125,250,0.5,400,1,49,10,20231,186
28,125,250,0.5,200,3,50,9,20131,154
29,125,250,0.5,1200,5,53,10,19973,125
30,125,250,0.5,200,1,54,10,20131,154
31,125,250,0.5,1200,3,57,10,19973,125
32,125,250,0.5,400,5,59,13,20034,368
33,125,250,0.5,1200,1,61,10,19973,125
34,125,250,0.5,1200,5,62,19,21097,1128
35,125,250,0.5,400,3,63,14,20034,368
36,125,250,0.5,800,5,63,8,20055,750
37,125,250,0.5,1200,3,66,19,21097,1128
38,125,250,0.5,400,1,67,14,20034,368
39,125,250,0.5,800,5,70,14,19648,200
40,125,250,0.5,800,5,71,14,20588,682
41,125,250,0.5,800,3,72,14,19648,200
42,125,250,0.5,800,1,75,13,19648,200
43,125,250,0.5,800,3,75,14,20588,682
44,125,250,0.5,400,5,78,11,19936,116
45,125,250,0.5,400,5,78,12,19729,185
46,125,250,0.5,1200,5,79,15,20256,818
47,125,250,0.5,800,1,79,14,20588,682
48,125,250,0.5,1200,3,81,15,20256,818
49,125,250,0.5,400,3,81,12,19729,185
50,125,250,0.5,400,3,82,11,19936,116
51,125,250,0.5,200,1,82,13,19600,190
52,125,250,0.5,1200,1,83,15,20256,818
53,125,250,0.5,800,5,83,12,20372,748
54,125,250,0.5,400,1,83,12,19729,185
55,125,250,0.5,1200,5,85,18,20020,27
56,125,250,0.5,400,1,86,12,19936,116
57,125,250,0.5,800,3,87,12,20372,748
58,125,250,0.5,1200,3,89,18,20020,27
59,125,250,0.5,800,1,91,12,20372,748
