,separations,processivity,boundary strength,threshold,restrained proportion time0,restrained proportion realtime,successful repair count,repaired proportion,initial restrained 200kb count,initial restrained 400kb count,initial restrained 800kb count,initial restrained 1200kb count,realtime restrained 200kb count,realtime restrained 400kb count,realtime restrained 800kb count,realtime restrained 1200kb count,repaired 200kb count,repaired 400kb count,repaired 800kb count,repaired 1200kb count,average extruded length,portion_BE_occupied_by_LEF,portion_TADs_with_stabilized_LEFs
0,125,62.5,0.5,1,0.7096774193548387,0.2672811059907834,58,0.2672811059907834,41,41,30,42,27,22,4,5,27,22,4,5,99.86983536572659,74.23958333333334,428500
1,125,62.5,0.5,3,0.7096774193548387,0.2672811059907834,61,0.28110599078341014,41,41,30,42,27,22,4,5,27,22,6,6,99.86983536572659,74.23958333333334,428500
2,125,62.5,0.5,5,0.7096774193548387,0.2672811059907834,63,0.2903225806451613,41,41,30,42,27,22,4,5,27,22,6,8,99.86983536572659,74.23958333333334,428500
