,separations,processivity,boundary_strength,TAD_size,threshold,first_passage_time,subTAD_LEFs_num,dist_to_neighbor_DSB,dist_to_CTCF
0,62.6,500,0.3,200,5,0,4,19614,95
1,62.6,500,0.3,200,3,4,3,19614,95
2,62.6,500,0.3,800,5,30,16,20552,685
3,62.6,500,0.3,800,3,31,16,20552,685
4,62.6,500,0.3,800,1,35,16,20552,685
5,62.6,500,0.3,1200,5,43,22,19180,615
6,62.6,500,0.3,1200,3,45,21,19180,615
7,62.6,500,0.3,1200,5,48,22,20282,732
8,62.6,500,0.3,1200,1,48,21,19180,615
9,62.6,500,0.3,1200,5,48,26,20271,237
10,62.6,500,0.3,1200,3,50,22,20282,732
11,62.6,500,0.3,1200,3,50,26,20271,237
12,62.6,500,0.3,1200,1,52,22,20282,732
13,62.6,500,0.3,1200,1,53,27,20271,237
14,62.6,500,0.3,400,5,55,8,19799,389
15,62.6,500,0.3,400,3,56,8,19799,389
16,62.6,500,0.3,400,1,60,7,19799,389
17,62.6,500,0.3,200,5,66,4,20119,125
18,62.6,500,0.3,800,5,67,15,19999,389
19,62.6,500,0.3,200,3,70,4,20119,125
20,62.6,500,0.3,800,3,71,15,19999,389
21,62.6,500,0.3,400,5,72,12,19487,260
22,62.6,500,0.3,200,1,74,4,20119,125
23,62.6,500,0.3,800,1,75,15,19999,389
24,62.6,500,0.3,400,5,75,10,19835,203
25,62.6,500,0.3,400,3,76,12,19487,260
26,62.6,500,0.3,400,3,79,10,19835,203
27,62.6,500,0.3,400,1,80,12,19487,260
28,62.6,500,0.3,400,1,83,10,19835,203
29,62.6,500,0.3,800,5,86,15,19699,504
30,62.6,500,0.3,800,3,90,15,19699,504
31,62.6,500,0.3,800,1,94,15,19699,504
32,62.6,500,0.3,400,5,103,14,19318,37
33,62.6,500,0.3,400,3,106,14,19318,37
34,62.6,500,0.3,400,1,110,14,19318,37
35,62.6,500,0.3,800,5,115,15,20323,633
36,62.6,500,0.3,800,3,119,15,20323,633
37,62.6,500,0.3,400,5,120,6,20232,195
38,62.6,500,0.3,400,5,122,6,20442,206
39,62.6,500,0.3,800,1,123,15,20323,633
40,62.6,500,0.3,400,3,124,6,20232,195
41,62.6,500,0.3,400,5,125,10,20539,310
42,62.6,500,0.3,400,5,125,8,20023,269
43,62.6,500,0.3,400,5,126,7,19493,332
44,62.6,500,0.3,400,3,126,7,20442,206
45,62.6,500,0.3,400,1,128,6,20232,195
46,62.6,500,0.3,400,3,129,11,20539,310
47,62.6,500,0.3,400,3,129,8,20023,269
48,62.6,500,0.3,400,3,130,7,19493,332
49,62.6,500,0.3,400,1,130,7,20442,206
50,62.6,500,0.3,400,1,133,11,20539,310
