,separations,processivity,boundary_strength,TAD_size,threshold,first_passage_time,subTAD_LEFs_num,dist_to_neighbor_DSB,dist_to_CTCF
0,62.6,250,1,1200,5,19,21,20225,916
1,62.6,250,1,400,5,25,9,19655,89
2,62.6,250,1,1200,3,27,23,20225,916
3,62.6,250,1,400,3,29,9,19655,89
4,62.6,250,1,1200,1,31,25,20225,916
5,62.6,250,1,400,1,33,9,19655,89
6,62.6,250,1,1200,5,38,24,20761,861
7,62.6,250,1,1200,3,41,25,20761,861
8,62.6,250,1,1200,1,45,25,20761,861
9,62.6,250,1,1200,5,64,23,19073,103
10,62.6,250,1,400,5,65,7,19952,171
11,62.6,250,1,1200,3,66,21,19073,103
12,62.6,250,1,1200,1,68,20,19073,103
13,62.6,250,1,400,3,69,6,19952,171
14,62.6,250,1,800,5,73,14,19844,427
15,62.6,250,1,400,1,73,6,19952,171
16,62.6,250,1,800,3,77,14,19844,427
17,62.6,250,1,400,5,80,8,19940,64
18,62.6,250,1,800,1,81,15,19844,427
19,62.6,250,1,400,5,82,7,20246,71
20,62.6,250,1,400,3,84,7,20246,71
21,62.6,250,1,400,3,84,8,19940,64
22,62.6,250,1,400,1,88,7,20246,71
23,62.6,250,1,400,1,88,8,19940,64
24,62.6,250,1,400,5,89,14,20000,384
25,62.6,250,1,800,5,90,18,20323,633
26,62.6,250,1,400,3,93,14,20000,384
27,62.6,250,1,800,3,94,18,20323,633
28,62.6,250,1,400,1,97,13,20000,384
29,62.6,250,1,800,1,98,18,20323,633
30,62.6,250,1,1200,5,104,16,20560,653
31,62.6,250,1,1200,3,108,17,20560,653
32,62.6,250,1,1200,5,109,22,19700,237
33,62.6,250,1,1200,1,112,18,20560,653
34,62.6,250,1,400,5,112,8,19761,223
35,62.6,250,1,1200,3,113,23,19700,237
36,62.6,250,1,400,3,114,8,19761,223
37,62.6,250,1,400,5,116,6,19493,332
38,62.6,250,1,400,1,116,8,19761,223
39,62.6,250,1,1200,1,117,23,19700,237
40,62.6,250,1,200,5,118,8,19790,45
41,62.6,250,1,800,5,118,15,19904,133
42,62.6,250,1,200,3,119,8,19790,45
43,62.6,250,1,400,3,120,6,19493,332
44,62.6,250,1,200,1,121,8,19790,45
45,62.6,250,1,800,3,122,15,19904,133
46,62.6,250,1,1200,5,124,12,19246,215
47,62.6,250,1,800,1,126,15,19904,133
48,62.6,250,1,1200,5,126,25,19269,100
49,62.6,250,1,1200,3,128,13,19246,215
50,62.6,250,1,1200,3,130,25,19269,100
51,62.6,250,1,400,5,133,7,20402,70
52,62.6,250,1,1200,1,134,25,19269,100
53,62.6,250,1,1200,5,135,15,20282,732
54,62.6,250,1,400,3,137,7,20402,70
55,62.6,250,1,400,5,137,5,19805,359
56,62.6,250,1,1200,3,139,15,20282,732
57,62.6,250,1,400,3,141,6,19805,359
58,62.6,250,1,1200,1,143,15,20282,732
59,62.6,250,1,400,1,145,6,19805,359
60,62.6,250,1,400,5,155,8,19835,203
61,62.6,250,1,800,5,155,14,19668,410
62,62.6,250,1,800,3,156,14,19668,410
63,62.6,250,1,800,1,157,14,19668,410
64,62.6,250,1,400,1,229,8,20402,70
65,62.6,250,1,1200,5,241,25,20429,828
66,62.6,250,1,1200,3,245,25,20429,828
67,62.6,250,1,1200,5,245,15,20937,917
68,62.6,250,1,1200,1,249,25,20429,828
69,62.6,250,1,800,5,252,12,19445,162
70,62.6,250,1,800,3,254,12,19445,162
71,62.6,250,1,800,1,256,13,19445,162
72,62.6,250,1,400,5,281,10,20239,245
73,62.6,250,1,400,3,283,10,20239,245
74,62.6,250,1,400,1,285,10,20239,245
75,62.6,250,1,1200,5,464,26,20740,1023
76,62.6,250,1,1200,3,468,25,20740,1023
77,62.6,250,1,1200,1,472,24,20740,1023
78,62.6,250,1,1200,5,511,19,19813,467
79,62.6,250,1,1200,3,513,19,19813,467
