,percent BE occupied by LEF ,percent TADs with stabilized LEF,percent LEF stabilized by BE,percent normal LEF stabilized by BE,percent super LEF stabilized by BE
0,79.27083333333333,86.16666666666667,31.97828848596836,0.3197828848596836,
