,num_LEFS,TAD_size
0,0,200
1,4,400
2,1,200
3,3,800
4,4,200
5,1,400
6,0,200
7,4,1200
8,3,200
9,0,400
10,0,200
11,3,800
12,1,200
13,1,400
14,2,200
15,4,1200
16,1,200
17,0,400
18,1,200
19,9,800
20,1,200
21,2,400
22,2,200
23,1,1200
24,0,200
25,3,400
26,0,200
27,6,800
28,5,200
29,4,400
30,0,200
31,9,1200
32,1,200
33,1,400
34,1,200
35,2,800
36,0,200
37,4,400
38,2,200
39,3,1200
40,3,200
41,4,400
42,0,200
43,6,800
44,1,200
45,1,400
46,0,200
47,8,1200
48,3,200
49,4,400
50,2,200
51,4,800
52,0,200
53,1,400
54,2,200
55,5,1200
56,1,200
57,2,400
58,1,200
59,5,800
60,1,200
61,2,400
62,1,200
63,11,1200
64,0,200
65,3,400
66,0,200
67,0,800
68,0,200
69,3,400
70,3,200
71,2,1200
72,1,200
73,0,400
74,2,200
75,1,800
76,0,200
77,2,400
78,0,200
79,2,1200
80,0,200
81,3,400
82,0,200
83,7,800
84,0,200
85,2,400
86,0,200
87,2,1200
88,1,200
89,2,400
90,0,200
91,5,800
92,0,200
93,1,400
94,0,200
95,4,1200
96,1,200
97,0,400
98,2,200
99,6,800
100,3,200
101,1,400
102,1,200
103,1,1200
104,0,200
105,1,400
106,0,200
107,2,800
108,1,200
109,0,400
110,1,200
111,4,1200
112,1,200
113,2,400
114,0,200
115,2,800
116,1,200
117,2,400
118,2,200
119,2,1200
120,1,200
121,2,400
122,1,200
123,7,800
124,1,200
125,1,400
126,0,200
127,5,1200
128,3,200
129,4,400
130,0,200
131,8,800
132,3,200
133,2,400
134,2,200
135,3,1200
136,2,200
137,1,400
138,3,200
139,7,800
140,1,200
141,1,400
142,0,200
143,7,1200
144,0,200
145,4,400
146,1,200
147,1,800
148,3,200
149,2,400
150,1,200
151,5,1200
152,0,200
153,3,400
154,0,200
155,4,800
156,0,200
157,0,400
158,0,200
159,4,1200
160,2,200
161,1,400
162,2,200
163,2,800
164,1,200
165,1,400
166,2,200
167,6,1200
168,0,200
169,1,400
170,0,200
171,4,800
172,1,200
173,1,400
174,2,200
175,2,1200
176,2,200
177,2,400
178,1,200
179,2,800
180,1,200
181,2,400
182,1,200
183,7,1200
184,1,200
185,1,400
186,0,200
187,5,800
188,0,200
189,1,400
190,0,200
191,3,1200
192,1,200
193,2,400
194,2,200
195,5,800
196,1,200
197,0,400
198,3,200
199,7,1200
200,2,200
201,2,400
202,0,200
203,3,800
204,1,200
205,0,400
206,2,200
207,3,1200
208,0,200
209,1,400
210,2,200
211,2,800
212,0,200
213,1,400
214,0,200
215,5,1200
216,1,200
217,0,400
218,0,200
219,3,800
220,1,200
221,5,400
222,1,200
223,6,1200
224,2,200
225,0,400
226,2,200
227,3,800
228,0,200
229,0,400
230,0,200
231,5,1200
232,1,200
233,0,400
234,3,200
235,3,800
236,0,200
237,1,400
238,0,200
239,2,1200
240,3,200
241,2,400
242,1,200
243,7,800
244,3,200
245,0,400
246,1,200
247,2,1200
248,0,200
249,2,400
250,2,200
251,4,800
252,1,200
253,3,400
254,0,200
255,4,1200
256,0,200
257,1,400
258,1,200
259,3,800
260,2,200
261,4,400
262,1,200
263,7,1200
264,2,200
265,3,400
266,2,200
267,2,800
268,2,200
269,1,400
270,1,200
271,2,1200
272,2,200
273,1,400
274,1,200
275,2,800
276,2,200
277,2,400
278,0,200
