,num_LEFS,TAD_size
0,1,200
1,2,400
2,1,200
3,5,800
4,3,200
5,4,400
6,1,200
7,5,1200
8,4,200
9,6,400
10,3,200
11,4,800
12,1,200
13,2,400
14,1,200
15,11,1200
16,2,200
17,4,400
18,1,200
19,9,800
20,2,200
21,3,400
22,3,200
23,19,1200
24,3,200
25,3,400
26,4,200
27,6,800
28,1,200
29,7,400
30,2,200
31,13,1200
32,4,200
33,4,400
34,2,200
35,7,800
36,1,200
37,2,400
38,1,200
39,10,1200
40,1,200
41,5,400
42,0,200
43,9,800
44,2,200
45,5,400
46,3,200
47,12,1200
48,2,200
49,8,400
50,1,200
51,5,800
52,2,200
53,1,400
54,2,200
55,12,1200
56,1,200
57,3,400
58,2,200
59,10,800
60,2,200
61,7,400
62,2,200
63,9,1200
64,0,200
65,5,400
66,1,200
67,3,800
68,3,200
69,2,400
70,1,200
71,6,1200
72,2,200
73,4,400
74,2,200
75,7,800
76,0,200
77,3,400
78,4,200
79,6,1200
80,2,200
81,2,400
82,2,200
83,5,800
84,6,200
85,4,400
86,0,200
87,6,1200
88,0,200
89,6,400
90,4,200
91,6,800
92,2,200
93,1,400
94,2,200
95,12,1200
96,1,200
97,2,400
98,2,200
99,11,800
100,5,200
101,4,400
102,1,200
103,6,1200
104,4,200
105,1,400
106,2,200
107,5,800
108,2,200
109,1,400
110,3,200
111,11,1200
112,2,200
113,4,400
114,1,200
115,6,800
116,2,200
117,7,400
118,1,200
119,9,1200
120,5,200
121,0,400
122,2,200
123,8,800
124,2,200
125,6,400
126,3,200
127,16,1200
128,2,200
129,4,400
130,2,200
131,5,800
132,2,200
133,2,400
134,2,200
135,9,1200
136,2,200
137,7,400
138,6,200
139,6,800
140,1,200
141,1,400
142,1,200
143,10,1200
144,0,200
145,3,400
146,3,200
147,9,800
148,1,200
149,5,400
150,1,200
151,16,1200
152,6,200
153,5,400
154,1,200
155,3,800
156,2,200
157,4,400
158,1,200
159,10,1200
160,1,200
161,4,400
162,1,200
163,8,800
164,7,200
165,3,400
166,1,200
167,10,1200
168,1,200
169,2,400
170,3,200
171,2,800
172,2,200
173,4,400
174,3,200
175,11,1200
176,3,200
177,3,400
178,3,200
179,8,800
180,2,200
181,1,400
182,1,200
183,17,1200
184,1,200
185,2,400
186,1,200
187,8,800
188,3,200
189,4,400
190,1,200
191,9,1200
192,2,200
193,2,400
194,2,200
195,10,800
196,5,200
197,2,400
198,1,200
199,18,1200
200,2,200
201,2,400
202,3,200
203,8,800
204,2,200
205,3,400
206,1,200
207,7,1200
208,3,200
209,4,400
210,0,200
211,8,800
212,1,200
213,3,400
214,2,200
215,6,1200
216,3,200
217,5,400
218,2,200
219,5,800
220,1,200
221,1,400
222,1,200
223,12,1200
224,4,200
225,2,400
226,1,200
227,10,800
228,2,200
229,3,400
230,1,200
231,8,1200
232,3,200
233,5,400
234,0,200
235,11,800
236,1,200
237,4,400
238,1,200
239,10,1200
240,1,200
241,5,400
242,1,200
243,3,800
244,1,200
245,3,400
246,3,200
247,13,1200
248,2,200
249,4,400
250,3,200
251,5,800
252,4,200
253,7,400
254,1,200
255,9,1200
256,1,200
257,5,400
258,3,200
259,6,800
260,2,200
261,5,400
262,2,200
263,7,1200
264,2,200
265,3,400
266,1,200
267,5,800
268,4,200
269,7,400
270,2,200
271,9,1200
272,3,200
273,4,400
274,1,200
275,5,800
276,4,200
277,7,400
278,3,200
279,6,1200
280,3,200
281,1,400
282,5,200
283,5,800
284,3,200
285,1,400
286,2,200
287,9,1200
288,1,200
289,6,400
290,3,200
291,10,800
292,4,200
293,3,400
294,1,200
295,8,1200
296,0,200
297,0,400
298,2,200
299,6,800
300,1,200
301,3,400
302,2,200
303,12,1200
304,0,200
305,2,400
306,1,200
307,9,800
308,3,200
309,4,400
310,3,200
311,14,1200
312,4,200
313,2,400
314,2,200
315,6,800
316,0,200
317,5,400
318,0,200
319,6,1200
320,1,200
321,1,400
322,1,200
323,6,800
324,2,200
325,4,400
326,2,200
327,15,1200
328,4,200
329,3,400
330,1,200
331,8,800
332,4,200
333,4,400
334,3,200
335,9,1200
336,2,200
337,3,400
338,1,200
339,6,800
340,3,200
341,3,400
342,5,200
343,6,1200
344,4,200
345,4,400
346,1,200
347,7,800
348,2,200
349,1,400
350,3,200
351,14,1200
352,3,200
353,4,400
354,3,200
355,5,800
356,1,200
357,4,400
358,1,200
359,9,1200
360,5,200
361,6,400
362,3,200
363,4,800
364,1,200
365,2,400
366,0,200
367,11,1200
368,5,200
369,7,400
370,2,200
371,7,800
372,1,200
373,2,400
374,3,200
375,15,1200
376,2,200
377,5,400
378,2,200
379,3,800
380,3,200
381,3,400
382,2,200
383,14,1200
384,6,200
385,3,400
386,0,200
387,6,800
388,2,200
389,2,400
390,4,200
391,15,1200
392,2,200
393,4,400
394,1,200
395,9,800
396,4,200
397,9,400
398,2,200
399,6,1200
400,2,200
401,4,400
402,5,200
403,6,800
404,1,200
405,5,400
406,0,200
407,5,1200
408,3,200
409,1,400
410,2,200
411,13,800
412,1,200
413,5,400
414,2,200
415,9,1200
416,1,200
417,2,400
418,3,200
419,11,800
420,1,200
421,6,400
422,2,200
423,13,1200
424,1,200
425,6,400
426,4,200
427,13,800
428,1,200
429,2,400
430,0,200
431,11,1200
432,2,200
433,3,400
434,2,200
435,3,800
436,2,200
437,3,400
438,1,200
439,10,1200
440,2,200
441,4,400
442,0,200
443,6,800
444,1,200
445,7,400
446,1,200
447,7,1200
448,1,200
449,4,400
450,3,200
451,8,800
452,2,200
453,2,400
454,2,200
455,15,1200
456,3,200
457,2,400
458,1,200
459,9,800
460,2,200
461,4,400
462,2,200
463,5,1200
464,2,200
465,2,400
466,2,200
467,7,800
468,3,200
469,5,400
470,3,200
471,8,1200
472,1,200
473,3,400
474,3,200
475,4,800
476,2,200
477,2,400
478,0,200
479,4,1200
480,1,200
481,5,400
482,1,200
483,8,800
484,2,200
485,6,400
486,6,200
487,11,1200
488,1,200
489,4,400
490,1,200
491,5,800
492,2,200
