,separations,processivity,boundary strength,threshold,restrained proportion time0,restrained proportion realtime,successful repair count,repaired proportion,initial restrained 200kb count,initial restrained 400kb count,initial restrained 800kb count,initial restrained 1200kb count,realtime restrained 200kb count,realtime restrained 400kb count,realtime restrained 800kb count,realtime restrained 1200kb count,repaired 200kb count,repaired 400kb count,repaired 800kb count,repaired 1200kb count,average extruded length,portion_BE_occupied_by_LEF,portion_TADs_with_stabilized_LEFs,portion_LEF_stabilized_by_BE
0,62.6,62.5,0.5,1,0.5275229357798165,0.0045871559633027525,1,0.0045871559633027525,30,20,30,35,0,1,0,0,0,1,0,0,42.11517179613791,22.802083333333336,40.291666666666664,6.315606836123883
1,62.6,62.5,0.5,3,0.5275229357798165,0.0045871559633027525,6,0.027522935779816515,30,20,30,35,0,1,0,0,2,1,3,0,42.11517179613791,22.802083333333336,40.291666666666664,6.315606836123883
2,62.6,62.5,0.5,5,0.5275229357798165,0.0045871559633027525,10,0.045871559633027525,30,20,30,35,0,1,0,0,3,1,3,3,42.11517179613791,22.802083333333336,40.291666666666664,6.315606836123883
