,num_LEFS,TAD_size
0,1,200
1,2,400
2,2,200
3,4,800
4,4,200
5,2,400
6,2,200
7,21,1200
8,1,200
9,1,400
10,2,200
11,10,800
12,2,200
13,3,400
14,0,200
15,5,1200
16,6,200
17,5,400
18,2,200
19,6,800
20,2,200
21,4,400
22,1,200
23,6,1200
24,3,200
25,7,400
26,2,200
27,5,800
28,3,200
29,5,400
30,2,200
31,8,1200
32,1,200
33,1,400
34,2,200
35,3,800
36,4,200
37,3,400
38,0,200
39,15,1200
40,2,200
41,5,400
42,3,200
43,8,800
44,2,200
45,3,400
46,1,200
47,7,1200
48,0,200
49,2,400
50,2,200
51,4,800
52,3,200
53,4,400
54,1,200
55,13,1200
56,1,200
57,3,400
58,2,200
59,4,800
60,2,200
61,5,400
62,2,200
63,11,1200
64,1,200
65,3,400
66,0,200
67,7,800
68,0,200
69,3,400
70,3,200
71,9,1200
72,5,200
73,3,400
74,3,200
75,10,800
76,1,200
77,3,400
78,2,200
79,7,1200
80,4,200
81,5,400
82,1,200
83,9,800
84,3,200
85,4,400
86,3,200
87,8,1200
88,2,200
89,3,400
90,3,200
91,7,800
92,3,200
93,2,400
94,1,200
95,13,1200
96,1,200
97,2,400
98,1,200
99,6,800
100,3,200
101,3,400
102,2,200
103,7,1200
104,1,200
105,2,400
106,0,200
107,6,800
108,0,200
109,1,400
110,4,200
111,7,1200
112,4,200
113,2,400
114,3,200
115,9,800
116,1,200
117,3,400
118,1,200
119,10,1200
120,2,200
121,4,400
122,0,200
123,8,800
124,2,200
125,3,400
126,4,200
127,14,1200
128,1,200
129,2,400
130,4,200
131,4,800
132,2,200
133,6,400
134,1,200
135,10,1200
136,2,200
137,3,400
138,4,200
139,6,800
140,1,200
141,5,400
142,2,200
143,8,1200
144,2,200
145,3,400
146,1,200
147,5,800
148,3,200
149,3,400
150,1,200
151,9,1200
152,2,200
153,3,400
154,1,200
155,7,800
156,6,200
157,3,400
158,1,200
159,14,1200
160,3,200
161,6,400
162,2,200
163,6,800
164,0,200
165,1,400
166,0,200
167,3,1200
168,1,200
169,2,400
170,3,200
171,10,800
172,2,200
173,4,400
174,3,200
175,11,1200
176,2,200
177,5,400
178,2,200
179,5,800
180,1,200
181,3,400
182,3,200
183,15,1200
184,0,200
185,3,400
186,1,200
187,7,800
188,1,200
189,4,400
190,1,200
191,10,1200
192,3,200
193,2,400
194,2,200
195,6,800
196,1,200
197,2,400
198,1,200
199,9,1200
200,1,200
201,6,400
202,3,200
203,8,800
204,3,200
205,5,400
206,1,200
207,15,1200
208,3,200
209,0,400
210,2,200
211,7,800
212,1,200
213,4,400
214,1,200
215,10,1200
216,0,200
217,1,400
218,1,200
219,7,800
220,1,200
221,2,400
222,3,200
223,11,1200
224,2,200
225,2,400
226,1,200
227,6,800
228,2,200
229,4,400
230,1,200
231,13,1200
232,2,200
233,3,400
234,2,200
235,5,800
236,1,200
237,1,400
238,2,200
239,10,1200
240,5,200
241,3,400
242,1,200
243,13,800
244,1,200
245,2,400
246,2,200
247,11,1200
248,1,200
249,3,400
250,2,200
251,5,800
252,1,200
253,6,400
254,2,200
255,7,1200
256,2,200
257,3,400
258,3,200
259,10,800
260,3,200
261,3,400
262,2,200
263,9,1200
264,3,200
265,6,400
266,1,200
267,6,800
268,2,200
269,3,400
270,1,200
271,13,1200
272,3,200
273,6,400
274,0,200
275,9,800
276,2,200
277,5,400
278,1,200
279,11,1200
280,2,200
281,2,400
282,1,200
283,9,800
284,0,200
285,7,400
286,1,200
287,10,1200
288,2,200
289,4,400
290,3,200
291,6,800
292,2,200
293,5,400
294,4,200
295,7,1200
296,3,200
297,5,400
298,1,200
299,9,800
300,1,200
301,3,400
302,1,200
303,7,1200
304,2,200
305,2,400
306,4,200
307,7,800
308,4,200
309,2,400
310,2,200
311,15,1200
312,3,200
313,3,400
314,1,200
315,9,800
316,1,200
317,4,400
318,4,200
319,11,1200
320,2,200
321,5,400
322,3,200
323,4,800
324,2,200
325,1,400
326,2,200
327,10,1200
328,2,200
329,4,400
330,7,200
331,9,800
332,0,200
333,5,400
334,3,200
335,10,1200
336,3,200
337,5,400
338,0,200
339,3,800
340,1,200
341,3,400
342,2,200
343,10,1200
344,0,200
345,1,400
346,0,200
347,4,800
348,1,200
349,3,400
350,1,200
351,5,1200
352,2,200
353,4,400
354,1,200
355,6,800
356,2,200
357,6,400
358,1,200
359,15,1200
360,1,200
361,2,400
362,1,200
363,4,800
364,3,200
365,4,400
366,0,200
367,20,1200
368,1,200
369,3,400
370,4,200
371,7,800
372,3,200
373,6,400
374,2,200
375,12,1200
376,4,200
377,5,400
378,1,200
379,11,800
380,0,200
381,1,400
382,2,200
383,8,1200
384,2,200
385,4,400
386,6,200
387,7,800
388,3,200
389,5,400
390,2,200
391,6,1200
392,0,200
393,4,400
394,2,200
395,6,800
396,0,200
397,0,400
398,0,200
399,6,1200
400,1,200
401,3,400
402,4,200
403,10,800
404,2,200
405,4,400
406,1,200
407,6,1200
408,1,200
409,4,400
410,3,200
411,6,800
412,4,200
413,3,400
414,2,200
415,11,1200
416,1,200
417,3,400
418,1,200
419,3,800
420,5,200
421,3,400
422,1,200
423,9,1200
424,2,200
425,1,400
426,2,200
427,5,800
428,2,200
429,2,400
430,3,200
431,11,1200
432,1,200
433,7,400
434,5,200
435,8,800
436,3,200
437,2,400
438,0,200
439,6,1200
440,3,200
441,5,400
442,1,200
443,7,800
444,0,200
445,8,400
446,2,200
447,13,1200
448,4,200
449,7,400
450,5,200
451,9,800
452,2,200
453,2,400
454,1,200
455,8,1200
456,2,200
457,6,400
458,0,200
459,7,800
460,2,200
461,6,400
462,3,200
463,8,1200
464,2,200
465,4,400
466,0,200
467,8,800
468,4,200
469,4,400
470,0,200
471,10,1200
472,1,200
473,5,400
474,2,200
475,12,800
476,4,200
477,4,400
478,1,200
479,6,1200
480,1,200
481,0,400
482,2,200
483,3,800
484,1,200
485,2,400
486,2,200
487,12,1200
488,4,200
489,4,400
490,1,200
491,9,800
492,2,200
