,num_LEFS,TAD_size
0,0,200
1,3,400
2,3,200
3,3,800
4,2,200
5,3,400
6,1,200
7,9,1200
8,2,200
9,6,400
10,2,200
11,4,800
12,2,200
13,4,400
14,2,200
15,7,1200
16,2,200
17,5,400
18,1,200
19,7,800
20,2,200
21,2,400
22,2,200
23,5,1200
24,3,200
25,3,400
26,2,200
27,7,800
28,4,200
29,3,400
30,4,200
31,10,1200
32,2,200
33,3,400
34,3,200
35,6,800
36,3,200
37,4,400
38,3,200
39,12,1200
40,2,200
41,4,400
42,3,200
43,5,800
44,1,200
45,2,400
46,4,200
47,4,1200
48,3,200
49,3,400
50,4,200
51,8,800
52,0,200
53,0,400
54,0,200
55,14,1200
56,0,200
57,5,400
58,3,200
59,7,800
60,3,200
61,8,400
62,3,200
63,5,1200
64,1,200
65,3,400
66,2,200
67,5,800
68,0,200
69,8,400
70,0,200
71,15,1200
72,2,200
73,4,400
74,1,200
75,6,800
76,2,200
77,5,400
78,2,200
79,8,1200
80,1,200
81,2,400
82,2,200
83,9,800
84,3,200
85,6,400
86,1,200
87,9,1200
88,3,200
89,2,400
90,2,200
91,7,800
92,3,200
93,2,400
94,3,200
95,10,1200
96,3,200
97,5,400
98,2,200
99,12,800
100,3,200
101,3,400
102,0,200
103,18,1200
104,2,200
105,5,400
106,3,200
107,6,800
108,1,200
109,3,400
110,4,200
111,11,1200
112,1,200
113,6,400
114,2,200
115,9,800
116,1,200
117,3,400
118,1,200
119,14,1200
120,2,200
121,4,400
122,0,200
123,8,800
124,3,200
125,2,400
126,1,200
127,14,1200
128,3,200
129,8,400
130,6,200
131,7,800
132,2,200
133,1,400
134,1,200
135,13,1200
136,2,200
137,4,400
138,4,200
139,2,800
140,1,200
141,2,400
142,1,200
143,8,1200
144,0,200
145,1,400
146,2,200
147,5,800
148,1,200
149,2,400
150,2,200
151,9,1200
152,0,200
153,3,400
154,1,200
155,9,800
156,4,200
157,3,400
158,0,200
159,7,1200
160,3,200
161,3,400
162,7,200
163,5,800
164,4,200
165,6,400
166,2,200
167,13,1200
168,3,200
169,5,400
170,1,200
171,6,800
172,1,200
173,2,400
174,1,200
175,8,1200
176,3,200
177,3,400
178,0,200
179,4,800
180,1,200
181,1,400
182,1,200
183,11,1200
184,3,200
185,1,400
186,0,200
187,11,800
188,2,200
189,1,400
190,3,200
191,7,1200
192,1,200
193,3,400
194,2,200
195,6,800
196,5,200
197,4,400
198,1,200
199,8,1200
200,4,200
201,8,400
202,3,200
203,8,800
204,0,200
205,7,400
206,4,200
207,9,1200
208,1,200
209,4,400
210,2,200
211,1,800
212,2,200
213,4,400
214,0,200
215,8,1200
216,3,200
217,7,400
218,3,200
219,6,800
220,1,200
221,2,400
222,4,200
223,7,1200
224,1,200
225,3,400
226,3,200
227,6,800
228,3,200
229,1,400
230,1,200
231,15,1200
232,4,200
233,2,400
234,3,200
235,9,800
236,1,200
237,2,400
238,2,200
239,8,1200
240,2,200
241,1,400
242,4,200
243,10,800
244,4,200
245,2,400
246,3,200
247,8,1200
248,3,200
249,4,400
250,0,200
251,5,800
252,1,200
253,1,400
254,2,200
255,13,1200
256,2,200
257,3,400
258,2,200
259,10,800
260,2,200
261,2,400
262,1,200
263,10,1200
264,4,200
265,5,400
266,1,200
267,6,800
268,3,200
269,6,400
270,4,200
271,11,1200
272,1,200
273,5,400
274,4,200
275,8,800
276,1,200
277,4,400
278,3,200
279,8,1200
280,4,200
281,3,400
282,3,200
283,10,800
284,4,200
285,5,400
286,2,200
287,10,1200
288,1,200
289,2,400
290,2,200
291,4,800
292,1,200
293,6,400
294,2,200
295,8,1200
296,0,200
297,4,400
298,1,200
299,6,800
300,1,200
301,4,400
302,1,200
303,8,1200
304,2,200
305,5,400
306,0,200
307,7,800
308,1,200
309,6,400
310,2,200
311,11,1200
312,2,200
313,6,400
314,0,200
315,5,800
316,2,200
317,3,400
318,1,200
319,6,1200
320,1,200
321,2,400
322,1,200
323,6,800
324,2,200
325,6,400
326,2,200
327,9,1200
328,1,200
329,3,400
330,2,200
331,5,800
332,1,200
333,4,400
334,3,200
335,17,1200
336,3,200
337,3,400
338,3,200
339,11,800
340,0,200
341,3,400
342,2,200
343,9,1200
344,2,200
345,2,400
346,5,200
347,8,800
348,3,200
349,2,400
350,2,200
351,7,1200
352,2,200
353,3,400
354,1,200
355,6,800
356,2,200
357,2,400
358,2,200
359,16,1200
360,1,200
361,7,400
362,0,200
363,5,800
364,2,200
365,5,400
366,4,200
367,14,1200
368,1,200
369,2,400
370,1,200
371,8,800
372,2,200
373,3,400
374,2,200
375,13,1200
376,3,200
377,4,400
378,0,200
379,7,800
380,3,200
381,9,400
382,3,200
383,13,1200
384,1,200
385,2,400
386,2,200
387,7,800
388,2,200
389,2,400
390,4,200
391,6,1200
392,3,200
393,1,400
394,1,200
395,5,800
396,1,200
397,2,400
398,2,200
399,13,1200
400,2,200
401,3,400
402,2,200
403,8,800
404,4,200
405,3,400
406,0,200
407,7,1200
408,2,200
409,3,400
410,2,200
411,12,800
412,2,200
413,2,400
414,2,200
415,11,1200
416,1,200
417,2,400
418,1,200
419,9,800
420,2,200
