,separations,processivity,boundary_strength,TAD_size,threshold,first_passage_time,subTAD_LEFs_num,dist_to_neighbor_DSB,dist_to_CTCF
0,62.6,500,0.5,1200,5,0,22,19501,593
1,62.6,500,0.5,1200,5,0,24,20098,776
2,62.6,500,0.5,200,5,0,5,19922,162
3,62.6,500,0.5,1200,5,0,25,19979,342
4,62.6,500,0.5,400,1,0,6,20101,31
5,62.6,500,0.5,400,3,0,6,20101,31
6,62.6,500,0.5,400,5,0,6,20101,31
7,62.6,500,0.5,400,5,2,11,19870,81
8,62.6,500,0.5,200,5,4,6,19861,194
9,62.6,500,0.5,200,3,5,6,19861,194
10,62.6,500,0.5,400,3,6,11,19870,81
11,62.6,500,0.5,200,5,7,4,19362,198
12,62.6,500,0.5,400,1,10,12,19870,81
13,62.6,500,0.5,200,3,11,4,19362,198
14,62.6,500,0.5,800,5,12,13,20025,447
15,62.6,500,0.5,200,1,15,4,19362,198
16,62.6,500,0.5,1200,5,16,22,20781,866
17,62.6,500,0.5,200,5,17,3,19564,66
18,62.6,500,0.5,400,5,18,5,20321,391
19,62.6,500,0.5,1200,3,18,22,20781,866
20,62.6,500,0.5,1200,1,20,23,20781,866
21,62.6,500,0.5,200,3,21,3,19564,66
22,62.6,500,0.5,1200,5,23,21,20909,870
23,62.6,500,0.5,200,1,25,3,19564,66
24,62.6,500,0.5,400,3,27,6,20321,391
25,62.6,500,0.5,1200,3,27,20,20909,870
26,62.6,500,0.5,400,1,28,6,20321,391
27,62.6,500,0.5,1200,3,40,27,20098,776
28,62.6,500,0.5,800,5,40,21,19780,56
29,62.6,500,0.5,1200,1,44,27,20098,776
30,62.6,500,0.5,800,3,44,20,19780,56
31,62.6,500,0.5,800,1,48,18,19780,56
32,62.6,500,0.5,200,5,49,7,19248,171
33,62.6,500,0.5,200,5,51,4,20057,123
34,62.6,500,0.5,200,3,53,7,19248,171
35,62.6,500,0.5,200,1,57,7,19248,171
36,62.6,500,0.5,1200,5,58,23,20312,288
37,62.6,500,0.5,1200,3,62,23,20312,288
38,62.6,500,0.5,1200,1,66,23,20312,288
39,62.6,500,0.5,1200,5,72,16,20684,688
40,62.6,500,0.5,800,5,74,21,20083,776
41,62.6,500,0.5,1200,5,75,24,19563,486
42,62.6,500,0.5,1200,3,76,16,20684,688
43,62.6,500,0.5,800,3,76,21,20083,776
44,62.6,500,0.5,200,5,77,6,20075,157
45,62.6,500,0.5,1200,3,78,24,19563,486
46,62.6,500,0.5,800,1,79,21,20083,776
47,62.6,500,0.5,200,5,80,4,19799,12
48,62.6,500,0.5,1200,1,80,15,20684,688
49,62.6,500,0.5,200,3,81,4,19799,12
50,62.6,500,0.5,200,3,81,5,20075,157
51,62.6,500,0.5,200,1,84,4,19799,12
52,62.6,500,0.5,200,1,85,5,20075,157
53,62.6,500,0.5,200,5,88,6,20009,120
54,62.6,500,0.5,400,5,89,11,19872,216
55,62.6,500,0.5,800,5,90,19,19954,111
56,62.6,500,0.5,400,3,91,11,19872,216
57,62.6,500,0.5,800,5,91,8,20358,445
58,62.6,500,0.5,200,3,92,6,20009,120
59,62.6,500,0.5,800,3,93,13,20025,447
60,62.6,500,0.5,800,3,94,20,19954,111
61,62.6,500,0.5,400,1,95,11,19872,216
62,62.6,500,0.5,200,1,96,6,20009,120
63,62.6,500,0.5,800,1,98,20,19954,111
64,62.6,500,0.5,800,1,110,13,20025,447
