,separations,processivity,boundary strength,threshold,restrained proportion time0,restrained proportion realtime,successful repair count,repaired proportion,initial restrained 200kb count,initial restrained 400kb count,initial restrained 800kb count,initial restrained 1200kb count,realtime restrained 200kb count,realtime restrained 400kb count,realtime restrained 800kb count,realtime restrained 1200kb count,repaired 200kb count,repaired 400kb count,repaired 800kb count,repaired 1200kb count,average extruded length,portion_BE_occupied_by_LEF,portion_TADs_with_stabilized_LEFs,portion_LEF_stabilized_by_BE
0,500,62.5,0.3,1,0.08294930875576037,0.0,0,0.0,5,2,6,5,0,0,0,0,0,0,0,0,55.47274565676992,1.9166666666666665,3.8125,4.249422632794457
1,500,62.5,0.3,3,0.08294930875576037,0.0,0,0.0,5,2,6,5,0,0,0,0,0,0,0,0,55.47274565676992,1.9166666666666665,3.8125,4.249422632794457
2,500,62.5,0.3,5,0.08294930875576037,0.0,0,0.0,5,2,6,5,0,0,0,0,0,0,0,0,55.47274565676992,1.9166666666666665,3.8125,4.249422632794457
