,separations,processivity,boundary_strength,TAD_size,threshold,first_passage_time,subTAD_LEFs_num,dist_to_neighbor_DSB,dist_to_CTCF
0,500,1000,0.3,1200,5,380,4,19896,248
1,500,1000,0.3,1200,3,384,4,19896,248
2,500,1000,0.3,1200,1,388,5,19896,248
3,500,1000,0.3,400,5,633,2,20170,376
4,500,1000,0.3,400,3,637,2,20170,376
5,500,1000,0.3,400,1,641,2,20170,376
6,500,1000,0.3,1200,5,728,4,20308,779
7,500,1000,0.3,1200,3,732,4,20308,779
8,500,1000,0.3,1200,1,736,4,20308,779
9,500,1000,0.3,200,5,1153,3,20777,89
10,500,1000,0.3,200,3,1155,3,20777,89
11,500,1000,0.3,200,1,1157,3,20777,89
